Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
BP_NEW_PLAN;New Plan;;Neuer Plan;;;;;;;;;;;
BP_TOOLTIP_TAB_CURRENT;List of current battle plans.;;Liste der aktuellen Kriegspläne.;;;;;;;;;;;
BP_TOOLTIP_TAB_HISTORICAL;List of historical battle plans.\nClick §YImport§! to add the selected one to your current plans.;;Liste der historischen Kriegspläne.\nKlickt auf §Yimportieren§!, um den ausgewählten Plan zu den Aktuellen hinzuzufügen.;;;;;;;;;;;
BP_TOOLTIP_TAB_SAVED;List of your saved battle plans.\nClick §YImport§! to add the selected one to your current plans.;;Liste deiner gespeicherten Kriegspläne.\nKlickt auf §Yimportieren§!, um den ausgewählten Plan zu den Aktuellen hinzuzufügen.;;;;;;;;;;;
BP_TOOLTIP_NEW_PLAN;Create new plan.;;Neuen Plan entwerfen.;;;;;;;;;;;
BP_TOOLTIP_REMOVE_PLAN;Delete currently selected plan.;;Momentan ausgewählten Plan löschen.;;;;;;;;;;;
BP_TOOLTIP_SHARE_PLAN;Toggle §Ysharing§! currently selected plan with your §Gally members§!.;;Schaltet §YTeilen§! des momentan ausgewählten Plans mit Eurem §GAllianz-Mitgliedern§! ein/aus.;;;;;;;;;;;
BP_TOOLTIP_SAVE_PLAN;Save currently selected plan to file.;;Momentan ausgewählten Plan in Datei speichern.;;;;;;;;;;;
BP_TOOLTIP_RENAME_PLAN;Rename currently selected plan.;;Momentan ausgewählten Plan umbenennen.;;;;;;;;;;;
BP_TOOLTIP_IMPORT_PLAN;Add selected plan to your current plans.;;Ausgewählten Plan zu deinen aktuellen Plänen hinzufügen.;;;;;;;;;;;
BP_TOOLTIP_TOOL_SELECT;Click on object to select it.;;Auf Objekt klicken, um es auszuwählen.;;;;;;;;;;;
BP_TOOLTIP_TOOL_ARROW;Choose arrow type, and draw it on the map with §YLMB§!.\nHold §YShift§! + §YLMB§! to snap your arrow to another one.;;Wählt einen Pfeiltyp aus und zeichnet ihn mithilfe der §YLMT§! auf die Landkarte.\nHaltet §YShift§! + §YLMT§! gedrückt, um Euren Pfeil an einem anderen anzudocken.;;;;;;;;;;;
BP_TOOLTIP_TOOL_BORDER;Choose border type, and draw it on the map with §YLMB§!.;;Wählt einen Grenztyp aus und zeichne ihn mithilfe der §YLMT§! auf die Landkarte.;;;;;;;;;;;
BP_TOOLTIP_TOOL_ICON;Choose icon type, and draw it on the map with §YLMB§!.\nHold §YShift§! + §YMouse Wheel§! to rotate an icon.;;Wählt einen Symboltyp aus und zeichnt ihn mithilfe der §YLMT§! auf die Landkarte.\nHaltet §YShift§! + §YMausrad§! gedrückt, um das Symbol zu drehen.;;;;;;;;;;;
BP_TOOLTIP_TOOL_COLOR;Choose current color to draw arrows and icons.\nAlso applies the color to any currently selected arrow or icon.;;Wähle die aktuelle Farbe aus, um Pfeile und Symbole zu zeichnen.\nDiese Farbe wird auch für jeden momentan ausgewählten Pfeil oder jedes ausgewählte Symbol verwendet.;;;;;;;;;;;
BP_TOOLTIP_TOOL_TEXT;Place a text sign on the map.\nIf nothing selected - creates a new text.\nIf an arrow is selected - draws the text on the arrow.\nIf text sign selected - edits the text.\n§YShift§! + §YMouse Wheel§! to rotate the text.\n§YCtrl§! + §YMouse Wheel§! to scale the text.;;Setzt ein Textzeichen auf die Landkarte.\nWenn nichts ausgewählt wird? Ein neuer Text wird erstellt.\nWenn ein Pfeil ausgewählt wird ? Der Text wir auf den Pfeil gezeichnet.\nWenn das Textzeichen ausgewählt wird ? der Text wird bearbeitet.\n§YShift§! + §YMausrad§!, um den Text zu drehen.\n§YStrg§! + §YMausrad§!, um den Text zu skalieren.;;;;;;;;;;;
BP_TOOLTIP_TOOL_ERASE;Delete selected object.;;Ausgewähltes Objekt löschen.;;;;;;;;;;;
BP_TOOLTIP_VISIBILITY;Toggle plan visibility on the map.;;Plansichtbarkeit auf der Landkarte ein-/ausschalten.;;;;;;;;;;;
MILITARY_SPENDINGS_LAND;Spending on §YLand§! units:;;Ausgaben für §YLand§!-Einheiten:;;;;;;;;;;;
MILITARY_SPENDINGS_NAVAL;Spending on §YNaval§! units:;;Ausgaben für §YMarine§!-Einheiten:;;;;;;;;;;;
MILITARY_SPENDINGS_PROJECTS;Spending on §YConstructions§!:;;Ausgaben für §YBauvorhaben§!:;;;;;;;;;;;
STOCKPILE_COST_ACTUAL;Today we §Yactually§! spent on stockpile:;;Heute betrugen die §Ytatsächlichen§! Ausgaben für Vorräte:;;;;;;;;;;;
NAVAL_COMBAT_DETAILS_APPROACH;Approaching §Y$WHO$§!. Current distance: §Y$DIST$§!.;;Nähert sich §Y$WHO$§!. Derzeitige Entfernung: §Y$DIST$§!.;;;;;;;;;;;
NAVAL_COMBAT_DETAILS_DESTROYED;§RDestroyed§! by §Y$WHO$§!;;§RZerstört§! von §Y$WHO$§!;;;;;;;;;;;
NAVAL_COMBAT_DETAILS_DISENGAGED;This unit has managed to disengage, and is no longer a part of the battle.;;Diese Einheit konnte sich zurückziehen und ist nicht länger in den Kampf verwickelt.;;;;;;;;;;;
NAVAL_COMBAT_DETAILS_RETREAT;This unit is retreating.;;Diese Einheit befindet sich auf dem Rückzug.;;;;;;;;;;;
NAVAL_COMBAT_DETAILS_SEEKING;Searching for best target.;;Suche nach dem besten Ziel.;;;;;;;;;;;
NAVAL_COMBAT_DETAILS_SHOOTING;Firing at §Y$WHO$§!.\n- Damage to Organization §G$ORG$§!\n- Damage to Strength §Y$STR$§!;;Feuert auf §Y$WHO$§!.\n- Schaden an der Organisation §G$ORG$§!\n- Schaden auf Stärke §Y$STR$§!;;;;;;;;;;;
NAVAL_COMBAT_DETAILS_FILTERING;Click with §GLMB§! to show all ships that are targeting this ship.;;Klickt mit §GLMT§!, um alle Schiffe zu sehen, die auf dieses Schiff zielen.;;;;;;;;;;;
MAPMODE_NAVAL_TOOLTIP_LEVEL;Naval base level §G$LVL$§!;;Marinestützpunkt-Stufe §G$LVL$§!;;;;;;;;;;;
MAPMODE_NAVAL_TOOLTIP_NO_BASE;There is not any naval base in this state.;;In diesem Staat befindet sich kein Marinestützpunkt.;;;;;;;;;;;
MAPMODE_NAVAL_TOOLTIP_CAP;This province §Ynaval supply throughput§! is §G$CAP$§! of total §G$TOT$§!.;;Der §YMarine-Versorgungsdurchsatz§! dieser Provinz beträgt §G$CAP$§! von insgesamt §G$TOT$§!.;;;;;;;;;;;
MAPMODE_NAVAL_TOOLTIP_IN_OTHER;A naval base already exists in this state, in §Y$PROV$§!.;;In diesem Staat gibt es bereits einen Marinestützpunkt in §Y$PROV$§!. ;;;;;;;;;;;
MAPMODE_NAVAL_TOOLTIP_UNDER_CON;A naval base is already under construction here.;;Hier befindet sich bereits ein Marinestützpunkt im Bau.;;;;;;;;;;;
NAVAL_SUPPLY_PENALTY_DESC;Affected by §Ynaval supply throughput§! penalty of §R$PEN$%§!.;;Beeinflusst durch den §YMarine-Versorgungsdurchsatz§!-Malus von §R$PEN$%§!.;;;;;;;;;;;
COMBAT_LEADER_MOD_ATTACK;Leader attack;;Anführer-Angriff;;;;;;;;;;;
COMBAT_LEADER_MOD_DEFENSE;Leader defense;;Anführer-Verteidigung;;;;;;;;;;;
OCCUPATION_SCORE_ATTACKER;Attacker occupation: ;;Besatzung des Angreifers:;;;;;;;;;;;
OCCUPATION_SCORE_DEFENDER;Defender occupation: ;;Besatzung des Verteidigers:;;;;;;;;;;;
BLOCKADE_SCORE_ATTACKER;Attacker blockades: ;;Blockaden des Angreifers:;;;;;;;;;;;
BLOCKADE_SCORE_DEFENDER;Defender blockades: ;;Blockaden des Verteidigers:;;;;;;;;;;;
TICKING_WARSCORE_HEAD;§YScore over time§! bonus §Y$VAL$§!:;;§YWertung über Zeit§!-Bonus §Y$VAL$§!:;;;;;;;;;;;
TICKING_WARSCORE_DESC_SCORE;Currently $VAL$ (daily change $CHANGE$).;;Derzeit $VAL$ (tägliche Änderung $CHANGE$).;;;;;;;;;;;
TICKING_WARSCORE_DESC_SCORE_MAX;Currently $VAL$ (Max).;;Derzeit $VAL$ (Max).;;;;;;;;;;;
TICKING_WARSCORE_DESC_SCORE_SHORT;$VAL$ (daily $CHANGE$).;;$VAL$ (täglich $CHANGE$).;;;;;;;;;;;
TICKING_WARSCORE_DESC_SCORE_MAX_SHORT;$VAL$ (Max).;;$VAL$ (Max).;;;;;;;;;;;
CB_DESTROY_FORTS;Destroy fortifications;;Zerstört Festungen;;;;;;;;;;;
CB_DESTROY_NAVAL_BASES;Destroy naval bases;;Zerstört Marinestützpunkte;;;;;;;;;;;
po_destroy_forts;Destroy all forts in $STATE$.;;Zerstört alle Forts in $STATE$.;;;;;;;;;;;
po_destroy_naval_bases;Destroy naval base in $STATE$.;;Zersört den Marinestützpunkt in $STATE$ .;;;;;;;;;;;
ALL_CORE_PROVINCES;all states with core provinces;;alle Kernprovinzen;;;;;;;;;;;
ALL_SATES;all states;;alle Staaten;;;;;;;;;;;
dismantle_forts_desc;Dismantle forts and naval bases.;;Reißt Forts und Marinestützpunkte ab.;;;;;;;;;;;
dismantle_forts;Dismantle Fortifications;;Reißt Forts ab;;;;;;;;;;;
dismantle_forts_short;Dismantle constructions in $STATE$;;Reißt Bauten in $STATE$ ab;;;;;;;;;;;
dismantle_forts_setup;Dismantle forts and naval bases in $STATE$;;Reißt Forts und Marinestützpunkte in $STATE$ ab;;;;;;;;;;;
liberate_country_desc;Liberate an §Yentire country§W from its oppressors;;Befreit ein §Yganzes Land§W von seinen Unterdrückern;;;;;;;;;;;
liberate_country;Liberate Country;;Befreit das Land;;;;;;;;;;;
liberate_country_short;$THIRD$ acquires $STATE$;$THIRD$ prend $STATE$;$THIRD$ erwirbt $STATE$;;$THIRD$ adquiere $STATE$;;;;;;;;;
liberate_country_setup;Return $STATE$ to $THIRD$ from $RECIPIENT$;Prendre $STATE$ à $RECIPIENT$ pour le rendre à $THIRD$;Gebt $STATE$ an $THIRD$ von $RECIPIENT$ zurück;;Arrebatar el estado de $STATE$ de manos de $RECIPIENT$ y devolvérselo a $THIRD$;;;;;;;;;
FIRE_RANGE;Firing Range;;Schussreichweite;;;;;;;;;;;
EVASION;Evasion;;Ausweichen;;;;;;;;;;;
SORT_BY;Sort by:;;Sortieren nach:;;;;;;;;;;;
STANCE;Stance;;Haltung;;;;;;;;;;;
STR_ORG;Str/Org;;Stärke/Org.;;;;;;;;;;;
SORT_BY_TYPE_DESC;Sort ships by their §Ytype§!.;;Schiffe nach §YTyp§! sortieren.;;;;;;;;;;;
SORT_BY_STANCE_DESC;Sort ships by their §Ycurrent action§!.;;Schiffe nach ihrer §Yaktuellen Aktivität§! sortieren.;;;;;;;;;;;
SORT_BY_STR_ORG_DESC;Sort ships by their §Yaverage of Strength and Organization§!.;;Schiffe nach ihrer §Ydurchschnittlichen Stärke und Organisation§! sortieren.;;;;;;;;;;;
TARGETED_BY;Targetted by:;;Im Visier von:;;;;;;;;;;;
MAY_NOT_RETREAT_NAVAL;It is not possible, nor would it be honorable, to retreat from a battle before we have a complete understanding of our chances.;;Es ist nicht möglich, und auch nicht sonderlich ehrenvoll, den Rückzug von einem Gefecht anzutreten, bevor wir nicht eine vollständige Übersicht über unsere Chancen haben.;;;;;;;;;;;
REMAINING_NAVAL_RETREAT;Before we can perform a voluntary retreat, we need to get closer by §Y$OPT$§! to figure out what our chances are.;;Bevor wir einen freiwilligen Rückzug antreten können, müssen wir noch näher an §Y$OPT$§!, um unsere Chancen besser einschätzen zu können.;;;;;;;;;;;
NAVAL_COMBAT_STATUS_APPROACH;Approaching;;Herannahend;;;;;;;;;;;
NAVAL_COMBAT_STATUS_SEEKING;Seeking target;;Auf Zielsuche;;;;;;;;;;;
NAVAL_COMBAT_STATUS_FIRING;Damage §G$ORG$§!/§R$STR$§!;;Schaden §G$ORG$§!/§R$STR$§!;;;;;;;;;;;
NAVAL_COMBAT_STATUS_RETREAT;Retreating;;Auf dem Rückzug;;;;;;;;;;;
NAVAL_COMBAT_STATUS_DISENGAGED;Disengaged;;Zurückgezogen;;;;;;;;;;;
SUPPLY_LOAD;Supplies weight;;Vorratsgewicht;;;;;;;;;;;
SUPPLY_LOAD_STATUS_DESC_BASIC;The total §Ysupply throughput§! of all our §Ynaval ports§! is $TOT$.\nAll our ships requires in total $REQ$.;;Der gesamte §YVersorgungsdurchsatz§! all unserer §YMarinehäfen§! beträgt $TOT$.\nAll unsere Schiffe benötigen insgesamt $REQ$.;;;;;;;;;;;
SUPPLY_LOAD_STATUS_DESC_PENALTY;Our ships suffer $PEN$ penalty of supplying them.;;Unsere Schiffe erleiden $PEN$ Malus für ihre Versorgung.;;;;;;;;;;;
SUPPLY_LOAD_STATUS_DESC_HINT;Consider building naval bases, or disband some ships.;;Überlegt, einige Marinestützpunkte zu bauen, oder entlasst einige Schiffe.;;;;;;;;;;;
SUPPLY_LOAD_STATUS_DESC_UPCOMING_PENALTY;New ships are under construction, that will exceed the supply limits by $EXC$.;;Neue Schiffe befinden sich im Bau, dies wird das Versorgungslimit um $EXC$ überschreiten.;;;;;;;;;;;
SUPPLY_LOAD_STATUS_DESC_DETAILED_LIST;The following report shows the supply throughput demands:;;Der folgende Bericht zeigt den Versorgungsdurchsatz-Bedarf:;;;;;;;;;;;
SHIP_BUILD_MIN_BASE_LEVEL;Requires naval port with level §Y$LVL$§! or greater.;;Benötigt einen Hafen der Stufe §Y$LVL$§! oder höher.;;;;;;;;;;;
SHIP_BUILD_LIMIT_PER_BASE;Limited to §Y$LIM$§! units per each port that supports this ship.;;Begrenzt auf §Y$LIM$§! Einheiten pro Hafen, der dieses Schiff versorgt.;;;;;;;;;;;
SHIP_BUILD_LIMIT_PER_BASE_HINT;§RConsider building more naval bases of level at least §G$LVL$§R.§!;;§RÜberlegt, weitere Marinestützpunkte mit einer Stufe von mindestens §G$LVL$zu bauen§R.§!;;;;;;;;;;;
SHIP_BUILD_LIMIT_MAX;§Y(Limit: $LIM$)§!;;§Y(Limit: $LIM$)§!;;;;;;;;;;;
BUILDING_ONE_PER_STATE;Only one per state;;Nur eins pro Staat;;;;;;;;;;;
DIPLOMACY_CRISIS_INFO;Crisis;;Konflikte;;;;;;;;;;;
CRISIS_CANT_DECLARE_WAR;You can not declare war or be declared war upon if you are involved in a crisis.;;Ihr könnt keinen Krieg erklären oder eine Kriegserklärung erhalten, wenn Ihr Euch in einem Konflikt befindet.;;;;;;;;;;;
HAS_FLASHPOINT;Has flashpoint;;Hat einen Unruheherd;;;;;;;;;;;
HAS_NO_FLASHPOINT;Has no flashpoint;;Hat keinen Unruheherd;;;;;;;;;;;
TENSION_LESS_THAN;Lower flashpoint tension than ;;Niedriger Unruhe-Spannungen als;;;;;;;;;;;
TENSION_MORE_THAN;Higher flashpoint tension than ;;Höhere Unruhe-Spannungen als;;;;;;;;;;;
CRISIS_TEMPERATURE_LESS_THAN;Lower crisis temperature than ;;Niedrigere Konflikttemperatur als;;;;;;;;;;;
CRISIS_TEMPERATURE_MORE_THAN;Higher crisis temperature than ;;Höhere Konflikttemperatur als;;;;;;;;;;;
FLASHPOINT_TENSION_EFFECT;$DIRECTION$ $VALUE$ flashpoint tension.\n;;$DIRECTION$ $VALUE$ Unruhe-Spannung.\n;;;;;;;;;;;
diplomatic_focus;Diplomacy;;Diplomatie;;;;;;;;;;;
increase_tension;Increase tension ;;Spannung erhöhen;;;;;;;;;;;
increase_tension_focus_desc;Increase flashpoint tension by about §Y$VAL$§W% each month.;;Erhöht die Unruhe-Spannungen um etwa §Y$VAL$§W% pro Monat.;;;;;;;;;;;
NOT_A_FLASHPOINT;§RNot a flashpoint§!;;§RKein Unruheherd§!;;;;;;;;;;;
FLASHPOINT_TENSION;Flashpoint tension: §Y$VALUE$§!%;;Unruhe-Spannungen: §Y$VALUE$§!%;;;;;;;;;;;
EXECUTING_HISTORY;Executing History;;Abrufen der Geschichte;;;;;;;;;;;
CRISIS_TEMPERATURE;Crisis temperature: §R$VALUE$%§!;;Konflikttemperatur: §R$VALUE$%§!;;;;;;;;;;;
HAS_CRISIS;There is a current crisis;;Es gibt momentan einen Konflikt;;;;;;;;;;;
HAS_NO_CRISIS;There is no current crisis;;Es gibt momentan keinen Konflikt;;;;;;;;;;;
CRISIS_TEMPERATURE_EFFECT;$DIRECTION$ $VALUE$ crisis temperature.\n;;$DIRECTION$ $VALUE$ Konflikttemperatur.\n;;;;;;;;;;;
BACKERS_LABEL;Backers:;;Unterstützer:;;;;;;;;;;;
SUPPORT_SIDE;Support Side;;Seite unterstützen;;;;;;;;;;;
ON_THE_FENCE_LABEL;Still on the fence:;;Noch unentschlossen:;;;;;;;;;;;
vacuum_tube;Vacuum Tube;;Vakuumröhre;;;;;;;;;;;
vacuum_tube_desc;The vacuum tube (also known as the thermionic valve) is a device that utilizes the flow of current through a vacuum. In a vacuum tube electrons travel via thermionic emission (the Edison Effect) from a hot filament (negative cathode) through the vacuum to a positive electrode (the anode). Additional electrodes were later interposed between the anode and cathode, enabling amplification and switching of signals. Vacuum tubes were essential to the production and commercialization of radio, telephones, TV, radar, and early computers;;Die Vakuumröhre (auch Elektronenröhre genannt) ist ein Gerät, das den Stromfluss durch ein Vakuum ausnutzt. Elektronen reisen in einer Vakuumröhre aufgrund von Glühemission  (dem Edison-Effekt) von einem heißen Glühfaden (der negativen Kathode) durch ein Vakuum zu einer positiven Elektrode (der Anode). Zusätzliche Elektroden wurden später zwischen der Anode und Kathode hinzugefügt und erlaubten die Verstärkung und den Wechsel von Signalen. Vakuumröhren waren ein wesentlicher Bestandteil für die Produktion und Kommerzialisierung von Radios, Telefonen, Fernsehern, Radar und den ersten Computern.;;;;;;;;;;;
electrical_coffee_grinder;Electrical Coffee Grinder;;;;;;;;;;;
electrical_coffee_grinder_desc;To be able to produce coffee, the beans have to be ground to powder that can only then have water filtered through. Since the 15th century, people have ground coffee by hand, an often laborious, time-consuming task. Now, with the advent of electricity, the new technology has enabled the creation of a hand-held device that does the same work in a fraction of the time without any manual labor.;;;;;;;;;;;;;
tulls_seed_drill;Tull's Seed Drill;;Tulls Sämaschine;;;;;;;;;;;
tulls_seed_drill_desc;Up until this era, farmers planted the seeds for cereal crops by carrying the seeds in a bag and walking up and down the field throwing or broadcasting the seed. They broadcast the seed by hand on to the ploughed and harrowed ground. The problem with this method was that it did not give a very even distribution. It was not, therefore, an efficient use of the seed and much of it was wasted. Jethro Tull invented a Seed Drill which could be pulled behind a horse. It consisted of a wheeled vehicle containing a box filled with grain. There was a wheel-driven ratchet that sprayed the seed out evenly as the Seed Drill was pulled across the field.;;Vor dieser Epoche pflanzten Bauern die Saat für Getreide, indem sie diese in einem Beutel über das Feld trugen und ausstreuten oder verteilten. Sie taten dies von Hand auf dem gepflügten und geeggten Feldboden. Das Problem bestand in der ungleichmäßigen Verteilung des Saatguts. Es war daher keine effiziente Verwendung des Saatguts, sondern vielmehr eine Verschwendung. Jethro Tull erfand eine Sämaschine, die von einem Pferd gezogen werden konnte. Es war ein Vehikel auf Rädern mit einer Kiste voll Getreide darin. Eine radbetriebene Schraube verteilte das Saatgut gleichmäßig, wenn das Gefährt über das Feld gezogen wurde.;;;;;;;;;;;
rotherham_plough;Rotherham Plough;;Rotherham-Pflug;;;;;;;;;;;
rotherham_plough_desc;The Rotherham or Yorkshire Plough invented by Disney Stanyforth and Joseph Foljambe was an improvement on the traditional plough. It was constructed of wood like the standard plough but the fittings and coulter (cutting blade) were made of iron and the mouldboard and ploughshare were covered in iron plates. It was lighter than the traditional plough and could be easily worked with a pair of horses.;;Der Rotherham oder Yorkshire Pflug wurde von Disney Stanyforth und Joseph Foljambe als Weiterentwicklung des traditionellen Pflugs erfunden. Er bestand aus Holz wie der Standard-Pflug, doch die Beschläge und das Pflugmesser waren aus Eisen und  das Streichblech und die Pflugschar waren mit Eisen verkleidet. Dieser Pflug war leichter als der traditionelle Pflug und konnte leicht von zwei Pferden gezogen werden.;;;;;;;;;;;
telephone_switchboard;Telephone Switchboard;;Telefon-Zentrale;;;;;;;;;;;
telephone_switchboard_desc;The telephone switchboard is a system of electrical components used to connect telephone calls. The first telephone switchboard was invented by Hungarian Tivadar Puskás in 1877 while working for Thomas Edison. Primitive Telephone exchanges were in place for commercial applications by 1881 in the eastern US and western Europe. Telephone exchanges consisted of hundreds of 'plug boards' where a staff of operators manually 'plugged in' calls to route them. Almon Brown Strowger patented the first stepping switch in 1891, which led to automated telephone switching.;;Eine Telefon-Zentrale ist ein System aus elektronischen Komponenten und wird dazu verwendet, Anrufe zu verbinden. Die erste Telefon-Zentrale wurde 1877 von dem Ungarn Tivadar Puskás erfunden, während er für Thomas Edison arbeitete. Erste primitive Fernsprechämter für kommerzielle Einrichtungen bestanden 1881 im Osten der US und im westlichen Europa. Fernsprechämter bestanden aus hunderten von Schalttafeln, an denen Telefonisten manuell Anrufe weiterleiteten und verbanden, indem sie Kabel umstöpselten. Almon Brown Strowger patentierte 1891 den ersten Kippschalter, der zur automatischen Anrufweiterleitung führte.;;;;;;;;;;;
BRZ_2446;Minas Gerais;Minas Gerais;Minas Gerais;;Minas Gerais;;;;;;;;;
CLM_2259;Cauca;Cauca;Cauca;;Cauca;;;;;;;;;
ANN_1371;Dàng Ngoài;Dàng Ngoài;Dàng Ngoài;;Dàng Ngoài;;;;;;;;;
ANN_1374;Trung Ky;Trung Ky;Trung Ky;;Trung Ky;;;;;;;;;
ANN_1383;Miên Nam;Miên Nam;Miên Nam;;Miên Nam;;;;;;;;;
ENG_1343;Tenasserim;Tenasserim;Tenasserim;;Tenasserim;;;;;;;;;
BUR_1339;Kachin;Kachin;Kachin;;Kachin;;;;;;;;;
BUR_1330;Pegu;Pegu;Pegu;;Pegu;;;;;;;;;
NEP_1327;Himalayas;Himalayas;Himalaya;;Himalayas;;;;;;;;;
ENG_1247;Bihar;Bihar;Bihar;;Bihar;;;;;;;;;
ENG_1261;Orissa;Orissa;Orissa;;Orissa;;;;;;;;;
PAN_1227;Punjab;Punjab;Punjab;;Punjab;;;;;;;;;
PAN_1224;Kashmir;Kashmir;Kaschmir;;Kashmir;;;;;;;;;
KAL_1221;Baluchistan;Baluchistan;Belutschistan;;Baluchistan;;;;;;;;;
SIN_1288;Sind;Sind;Sind;;Sind;;;;;;;;;
ENG_1291;Gujarat;Gujarat;Gujarat;;Gujarat;;;;;;;;;
ENG_1264;Rajputana;Rajputana;Rajputana;;Rajputana;;;;;;;;;
ENG_1275;Central India;Central India;Zentral-Indien;;Central India;;;;;;;;;
NAG_1277;Nagpur;Nagpur;Nagpur;;Nagpur;;;;;;;;;
ENG_1305;Circars;Circars;Circars;;Circars;;;;;;;;;
HYD_1283;Hyderabad;Hyderabad;Hyderabad;;Hyderabad;;;;;;;;;
ENG_1297;Bombay;Bombay;Bombay;;Bombay;;;;;;;;;
MYS_1314;Mysore;Mysore;Mysore;;Mysore;;;;;;;;;
ENG_1317;Travancore;Travancore;Travancore;;Travancore;;;;;;;;;
PER_1141;Larestan-Sistan;Larestan-Sistan;Larestan-Sistan;;Larestan-Sistan;;;;;;;;;
PER_1148;Khorâsân;Khorasan;Khorasan;;Khorasan;;;;;;;;;
PER_1138;Khuzestan;Khuzestan;Chuzestan;;Khuzestan;;;;;;;;;
