Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
gtfo_GUY_desc;We've had a good run, but it's time to end our rulership of Guyana: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GUY_switch_title;Grant Guyana Independence;;;;;;;;;;;;;
gtfo_GUY_switch_desc;We've had a good run, but it's time to end our rulership of Guyana: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LOS_title;Grant Los Altos Independence;;;;;;;;;;;;;
gtfo_LOS_desc;We've had a good run, but it's time to end our rulership of Los Altos: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LOS_switch_title;Grant Los Altos Independence;;;;;;;;;;;;;
gtfo_LOS_switch_desc;We've had a good run, but it's time to end our rulership of Los Altos: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LPL_title;Grant Río de la Plata Independence;;;;;;;;;;;;;
gtfo_LPL_desc;We've had a good run, but it's time to end our rulership of Río de la Plata: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LPL_switch_title;Grant Río de la Plata Independence;;;;;;;;;;;;;
gtfo_LPL_switch_desc;We've had a good run, but it's time to end our rulership of Río de la Plata: if you love something, let it go!;;;;;;;;;;;;;
gtfo_OAX_title;Grant Oaxaca Independence;;;;;;;;;;;;;
gtfo_OAX_desc;We've had a good run, but it's time to end our rulership of Oaxaca: if you love something, let it go!;;;;;;;;;;;;;
gtfo_OAX_switch_title;Grant Oaxaca Independence;;;;;;;;;;;;;
gtfo_OAX_switch_desc;We've had a good run, but it's time to end our rulership of Oaxaca: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PBC_title;Grant Peru-Bolivia Confederation Independence;;;;;;;;;;;;;
gtfo_PBC_desc;We've had a good run, but it's time to end our rulership of Peru-Bolivia Confederation: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PBC_switch_title;Grant Peru-Bolivia Confederation Independence;;;;;;;;;;;;;
gtfo_PBC_switch_desc;We've had a good run, but it's time to end our rulership of Peru-Bolivia Confederation: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PTG_title;Grant Patagonia Independence;;;;;;;;;;;;;
gtfo_PTG_desc;We've had a good run, but it's time to end our rulership of Patagonia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PTG_switch_title;Grant Patagonia Independence;;;;;;;;;;;;;
gtfo_PTG_switch_desc;We've had a good run, but it's time to end our rulership of Patagonia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RGR_title;Grant Rio Grande Independence;;;;;;;;;;;;;
gtfo_RGR_desc;We've had a good run, but it's time to end our rulership of Rio Grande: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RGR_switch_title;Grant Rio Grande Independence;;;;;;;;;;;;;
gtfo_RGR_switch_desc;We've had a good run, but it's time to end our rulership of Rio Grande: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RGS_title;Grant Rio Grande do Sul Independence;;;;;;;;;;;;;
gtfo_RGS_desc;We've had a good run, but it's time to end our rulership of Rio Grande do Sul: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RGS_switch_title;Grant Rio Grande do Sul Independence;;;;;;;;;;;;;
gtfo_RGS_switch_desc;We've had a good run, but it's time to end our rulership of Rio Grande do Sul: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SON_title;Grant Sonora Independence;;;;;;;;;;;;;
gtfo_SON_desc;We've had a good run, but it's time to end our rulership of Sonora: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SON_switch_title;Grant Sonora Independence;;;;;;;;;;;;;
gtfo_SON_switch_desc;We've had a good run, but it's time to end our rulership of Sonora: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SPU_title;Grant South Peru Independence;;;;;;;;;;;;;
gtfo_SPU_desc;We've had a good run, but it's time to end our rulership of South Peru: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SPU_switch_title;Grant South Peru Independence;;;;;;;;;;;;;
gtfo_SPU_switch_desc;We've had a good run, but it's time to end our rulership of South Peru: if you love something, let it go!;;;;;;;;;;;;;
gtfo_YUC_title;Grant Yucatan Independence;;;;;;;;;;;;;
gtfo_YUC_desc;We've had a good run, but it's time to end our rulership of Yucatan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_YUC_switch_title;Grant Yucatan Independence;;;;;;;;;;;;;
gtfo_YUC_switch_desc;We've had a good run, but it's time to end our rulership of Yucatan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BLZ_title;Grant Belize Independence;;;;;;;;;;;;;
gtfo_BLZ_desc;We've had a good run, but it's time to end our rulership of Belize: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BLZ_switch_title;Grant Belize Independence;;;;;;;;;;;;;
gtfo_BLZ_switch_desc;We've had a good run, but it's time to end our rulership of Belize: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DAK_title;Grant Dakota Independence;;;;;;;;;;;;;
gtfo_DAK_desc;We've had a good run, but it's time to end our rulership of Dakota: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DAK_switch_title;Grant Dakota Independence;;;;;;;;;;;;;
gtfo_DAK_switch_desc;We've had a good run, but it's time to end our rulership of Dakota: if you love something, let it go!;;;;;;;;;;;;;
gtfo_FSA_title;Grant Free States of America Independence;;;;;;;;;;;;;
gtfo_FSA_desc;We've had a good run, but it's time to end our rulership of Free States of America: if you love something, let it go!;;;;;;;;;;;;;
gtfo_FSA_switch_title;Grant Free States of America Independence;;;;;;;;;;;;;
gtfo_FSA_switch_desc;We've had a good run, but it's time to end our rulership of Free States of America: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GRN_title;Grant Greenland Independence;;;;;;;;;;;;;
gtfo_GRN_desc;We've had a good run, but it's time to end our rulership of Greenland: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GRN_switch_title;Grant Greenland Independence;;;;;;;;;;;;;
gtfo_GRN_switch_desc;We've had a good run, but it's time to end our rulership of Greenland: if you love something, let it go!;;;;;;;;;;;;;
gtfo_JAM_title;Grant Jamaica Independence;;;;;;;;;;;;;
gtfo_JAM_desc;We've had a good run, but it's time to end our rulership of Jamaica: if you love something, let it go!;;;;;;;;;;;;;
gtfo_JAM_switch_title;Grant Jamaica Independence;;;;;;;;;;;;;
gtfo_JAM_switch_desc;We've had a good run, but it's time to end our rulership of Jamaica: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LSK_title;Grant Alaska Independence;;;;;;;;;;;;;
gtfo_LSK_desc;We've had a good run, but it's time to end our rulership of Alaska: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LSK_switch_title;Grant Alaska Independence;;;;;;;;;;;;;
gtfo_LSK_switch_desc;We've had a good run, but it's time to end our rulership of Alaska: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MRU_title;Grant Maritime Union Independence;;;;;;;;;;;;;
gtfo_MRU_desc;We've had a good run, but it's time to end our rulership of Maritime Union: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MRU_switch_title;Grant Maritime Union Independence;;;;;;;;;;;;;
gtfo_MRU_switch_desc;We've had a good run, but it's time to end our rulership of Maritime Union: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PRI_title;Grant Puerto Rico Independence;;;;;;;;;;;;;
gtfo_PRI_desc;We've had a good run, but it's time to end our rulership of Puerto Rico: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PRI_switch_title;Grant Puerto Rico Independence;;;;;;;;;;;;;
gtfo_PRI_switch_desc;We've had a good run, but it's time to end our rulership of Puerto Rico: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RPL_title;Grant Rupert's Land Independence;;;;;;;;;;;;;
gtfo_RPL_desc;We've had a good run, but it's time to end our rulership of Rupert's Land: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RPL_switch_title;Grant Rupert's Land Independence;;;;;;;;;;;;;
gtfo_RPL_switch_desc;We've had a good run, but it's time to end our rulership of Rupert's Land: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TRS_title;Grant Tarasco Independence;;;;;;;;;;;;;
gtfo_TRS_desc;We've had a good run, but it's time to end our rulership of Tarasco: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TRS_switch_title;Grant Tarasco Independence;;;;;;;;;;;;;
gtfo_TRS_switch_desc;We've had a good run, but it's time to end our rulership of Tarasco: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TTB_title;Grant Trinidad Independence;;;;;;;;;;;;;
gtfo_TTB_desc;We've had a good run, but it's time to end our rulership of Trinidad: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TTB_switch_title;Grant Trinidad Independence;;;;;;;;;;;;;
gtfo_TTB_switch_desc;We've had a good run, but it's time to end our rulership of Trinidad: if you love something, let it go!;;;;;;;;;;;;;
gtfo_UIL_title;Grant Illinois Independence;;;;;;;;;;;;;
gtfo_UIL_desc;We've had a good run, but it's time to end our rulership of Illinois: if you love something, let it go!;;;;;;;;;;;;;
gtfo_UIL_switch_title;Grant Illinois Independence;;;;;;;;;;;;;
gtfo_UIL_switch_desc;We've had a good run, but it's time to end our rulership of Illinois: if you love something, let it go!;;;;;;;;;;;;;
gtfo_UNB_title;Grant Nebraska Independence;;;;;;;;;;;;;
gtfo_UNB_desc;We've had a good run, but it's time to end our rulership of Nebraska: if you love something, let it go!;;;;;;;;;;;;;
gtfo_UNB_switch_title;Grant Nebraska Independence;;;;;;;;;;;;;
gtfo_UNB_switch_desc;We've had a good run, but it's time to end our rulership of Nebraska: if you love something, let it go!;;;;;;;;;;;;;
gtfo_UNM_title;Grant New Mexico Independence;;;;;;;;;;;;;
gtfo_UNM_desc;We've had a good run, but it's time to end our rulership of New Mexico: if you love something, let it go!;;;;;;;;;;;;;
gtfo_UNM_switch_title;Grant New Mexico Independence;;;;;;;;;;;;;
gtfo_UNM_switch_desc;We've had a good run, but it's time to end our rulership of New Mexico: if you love something, let it go!;;;;;;;;;;;;;
gtfo_UOR_title;Grant Oregon Independence;;;;;;;;;;;;;
gtfo_UOR_desc;We've had a good run, but it's time to end our rulership of Oregon: if you love something, let it go!;;;;;;;;;;;;;
gtfo_UOR_switch_title;Grant Oregon Independence;;;;;;;;;;;;;
gtfo_UOR_switch_desc;We've had a good run, but it's time to end our rulership of Oregon: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ALS_title;Grant Elsass Independence;;;;;;;;;;;;;
gtfo_ALS_desc;We've had a good run, but it's time to end our rulership of Elsass: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ALS_switch_title;Grant Elsass Independence;;;;;;;;;;;;;
gtfo_ALS_switch_desc;We've had a good run, but it's time to end our rulership of Elsass: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BAN_title;Grant Banat Independence;;;;;;;;;;;;;
gtfo_BAN_desc;We've had a good run, but it's time to end our rulership of Banat: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BAN_switch_title;Grant Banat Independence;;;;;;;;;;;;;
gtfo_BAN_switch_desc;We've had a good run, but it's time to end our rulership of Banat: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BKV_title;Grant Bukovina Independence;;;;;;;;;;;;;
gtfo_BKV_desc;We've had a good run, but it's time to end our rulership of Bukovina: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BKV_switch_title;Grant Bukovina Independence;;;;;;;;;;;;;
gtfo_BKV_switch_desc;We've had a good run, but it's time to end our rulership of Bukovina: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BRT_title;Grant Brittany Independence;;;;;;;;;;;;;
gtfo_BRT_desc;We've had a good run, but it's time to end our rulership of Brittany: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BRT_switch_title;Grant Brittany Independence;;;;;;;;;;;;;
gtfo_BRT_switch_desc;We've had a good run, but it's time to end our rulership of Brittany: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BSQ_title;Grant Basqueland Independence;;;;;;;;;;;;;
gtfo_BSQ_desc;We've had a good run, but it's time to end our rulership of Basqueland: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BSQ_switch_title;Grant Basqueland Independence;;;;;;;;;;;;;
gtfo_BSQ_switch_desc;We've had a good run, but it's time to end our rulership of Basqueland: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CRS_title;Grant Corsica Independence;;;;;;;;;;;;;
gtfo_CRS_desc;We've had a good run, but it's time to end our rulership of Corsica: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CRS_switch_title;Grant Corsica Independence;;;;;;;;;;;;;
gtfo_CRS_switch_desc;We've had a good run, but it's time to end our rulership of Corsica: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DLM_title;Grant Dalmatia Independence;;;;;;;;;;;;;
gtfo_DLM_desc;We've had a good run, but it's time to end our rulership of Dalmatia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DLM_switch_title;Grant Dalmatia Independence;;;;;;;;;;;;;
gtfo_DLM_switch_desc;We've had a good run, but it's time to end our rulership of Dalmatia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ENL_title;Grant England Independence;;;;;;;;;;;;;
gtfo_ENL_desc;We've had a good run, but it's time to end our rulership of England: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ENL_switch_title;Grant England Independence;;;;;;;;;;;;;
gtfo_ENL_switch_desc;We've had a good run, but it's time to end our rulership of England: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GLC_title;Grant Galicia Independence;;;;;;;;;;;;;
gtfo_GLC_desc;We've had a good run, but it's time to end our rulership of Galicia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GLC_switch_title;Grant Galicia Independence;;;;;;;;;;;;;
gtfo_GLC_switch_desc;We've had a good run, but it's time to end our rulership of Galicia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GLM_title;Grant Galicia-Lodomeria Independence;;;;;;;;;;;;;
gtfo_GLM_desc;We've had a good run, but it's time to end our rulership of Galicia-Lodomeria: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GLM_switch_title;Grant Galicia-Lodomeria Independence;;;;;;;;;;;;;
gtfo_GLM_switch_desc;We've had a good run, but it's time to end our rulership of Galicia-Lodomeria: if you love something, let it go!;;;;;;;;;;;;;
gtfo_IBR_title;Grant Iberia Independence;;;;;;;;;;;;;
gtfo_IBR_desc;We've had a good run, but it's time to end our rulership of Iberia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_IBR_switch_title;Grant Iberia Independence;;;;;;;;;;;;;
gtfo_IBR_switch_desc;We've had a good run, but it's time to end our rulership of Iberia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LOR_title;Grant Lorraine Independence;;;;;;;;;;;;;
gtfo_LOR_desc;We've had a good run, but it's time to end our rulership of Lorraine: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LOR_switch_title;Grant Lorraine Independence;;;;;;;;;;;;;
gtfo_LOR_switch_desc;We've had a good run, but it's time to end our rulership of Lorraine: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MCD_title;Grant Macedonia Independence;;;;;;;;;;;;;
gtfo_MCD_desc;We've had a good run, but it's time to end our rulership of Macedonia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MCD_switch_title;Grant Macedonia Independence;;;;;;;;;;;;;
gtfo_MCD_switch_desc;We've had a good run, but it's time to end our rulership of Macedonia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MLT_title;Grant Malta Independence;;;;;;;;;;;;;
gtfo_MLT_desc;We've had a good run, but it's time to end our rulership of Malta: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MLT_switch_title;Grant Malta Independence;;;;;;;;;;;;;
gtfo_MLT_switch_desc;We've had a good run, but it's time to end our rulership of Malta: if you love something, let it go!;;;;;;;;;;;;;
gtfo_OCC_title;Grant Occitania Independence;;;;;;;;;;;;;
gtfo_OCC_desc;We've had a good run, but it's time to end our rulership of Occitania: if you love something, let it go!;;;;;;;;;;;;;
gtfo_OCC_switch_title;Grant Occitania Independence;;;;;;;;;;;;;
gtfo_OCC_switch_desc;We've had a good run, but it's time to end our rulership of Occitania: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RMG_title;Grant Romagna Independence;;;;;;;;;;;;;
gtfo_RMG_desc;We've had a good run, but it's time to end our rulership of Romagna: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RMG_switch_title;Grant Romagna Independence;;;;;;;;;;;;;
gtfo_RMG_switch_desc;We've had a good run, but it's time to end our rulership of Romagna: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SPC_title;Grant Carlist Spain Independence;;;;;;;;;;;;;
gtfo_SPC_desc;We've had a good run, but it's time to end our rulership of Carlist Spain: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SPC_switch_title;Grant Carlist Spain Independence;;;;;;;;;;;;;
gtfo_SPC_switch_desc;We've had a good run, but it's time to end our rulership of Carlist Spain: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SRD_title;Grant Sardinia Independence;;;;;;;;;;;;;
gtfo_SRD_desc;We've had a good run, but it's time to end our rulership of Sardinia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SRD_switch_title;Grant Sardinia Independence;;;;;;;;;;;;;
gtfo_SRD_switch_desc;We've had a good run, but it's time to end our rulership of Sardinia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SVY_title;Grant Savoy Independence;;;;;;;;;;;;;
gtfo_SVY_desc;We've had a good run, but it's time to end our rulership of Savoy: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SVY_switch_title;Grant Savoy Independence;;;;;;;;;;;;;
gtfo_SVY_switch_desc;We've had a good run, but it's time to end our rulership of Savoy: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SWH_title;Grant Schleswig-Holstein Independence;;;;;;;;;;;;;
gtfo_SWH_desc;We've had a good run, but it's time to end our rulership of Schleswig-Holstein: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SWH_switch_title;Grant Schleswig-Holstein Independence;;;;;;;;;;;;;
gtfo_SWH_switch_desc;We've had a good run, but it's time to end our rulership of Schleswig-Holstein: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WHA_title;Grant Wales Independence;;;;;;;;;;;;;
gtfo_WHA_desc;We've had a good run, but it's time to end our rulership of Wales: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WHA_switch_title;Grant Wales Independence;;;;;;;;;;;;;
gtfo_WHA_switch_desc;We've had a good run, but it's time to end our rulership of Wales: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DNB_title;Grant Danubian Federation Independence;;;;;;;;;;;;;
gtfo_DNB_desc;We've had a good run, but it's time to end our rulership of Danubian Federation: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DNB_switch_title;Grant Danubian Federation Independence;;;;;;;;;;;;;
gtfo_DNB_switch_desc;We've had a good run, but it's time to end our rulership of Danubian Federation: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LUZ_title;Grant Luzica Independence;;;;;;;;;;;;;
gtfo_LUZ_desc;We've had a good run, but it's time to end our rulership of Luzica: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LUZ_switch_title;Grant Luzica Independence;;;;;;;;;;;;;
gtfo_LUZ_switch_desc;We've had a good run, but it's time to end our rulership of Luzica: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PML_title;Grant Pomerelia Independence;;;;;;;;;;;;;
gtfo_PML_desc;We've had a good run, but it's time to end our rulership of Pomerelia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PML_switch_title;Grant Pomerelia Independence;;;;;;;;;;;;;
gtfo_PML_switch_desc;We've had a good run, but it's time to end our rulership of Pomerelia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RHI_title;Grant Rhineland Independence;;;;;;;;;;;;;
gtfo_RHI_desc;We've had a good run, but it's time to end our rulership of Rhineland: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RHI_switch_title;Grant Rhineland Independence;;;;;;;;;;;;;
gtfo_RHI_switch_desc;We've had a good run, but it's time to end our rulership of Rhineland: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PZN_title;Grant Poznan Independence;;;;;;;;;;;;;
gtfo_PZN_desc;We've had a good run, but it's time to end our rulership of Poznan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PZN_switch_title;Grant Poznan Independence;;;;;;;;;;;;;
gtfo_PZN_switch_desc;We've had a good run, but it's time to end our rulership of Poznan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SLS_title;Grant Silesia Independence;;;;;;;;;;;;;
gtfo_SLS_desc;We've had a good run, but it's time to end our rulership of Silesia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SLS_switch_title;Grant Silesia Independence;;;;;;;;;;;;;
gtfo_SLS_switch_desc;We've had a good run, but it's time to end our rulership of Silesia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WES_title;Grant Westfalen Independence;;;;;;;;;;;;;
gtfo_WES_desc;We've had a good run, but it's time to end our rulership of Westfalen: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WES_switch_title;Grant Westfalen Independence;;;;;;;;;;;;;
gtfo_WES_switch_desc;We've had a good run, but it's time to end our rulership of Westfalen: if you love something, let it go!;;;;;;;;;;;;;
gtfo_AKH_title;Grant Astrakhan Independence;;;;;;;;;;;;;
gtfo_AKH_desc;We've had a good run, but it's time to end our rulership of Astrakhan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_AKH_switch_title;Grant Astrakhan Independence;;;;;;;;;;;;;
gtfo_AKH_switch_desc;We've had a good run, but it's time to end our rulership of Astrakhan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ALT_title;Grant Altai Republic Independence;;;;;;;;;;;;;
gtfo_ALT_desc;We've had a good run, but it's time to end our rulership of Altai Republic: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ALT_switch_title;Grant Altai Republic Independence;;;;;;;;;;;;;
gtfo_ALT_switch_desc;We've had a good run, but it's time to end our rulership of Altai Republic: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CPL_title;Grant Congress Poland Independence;;;;;;;;;;;;;
gtfo_CPL_desc;We've had a good run, but it's time to end our rulership of Congress Poland: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CPL_switch_title;Grant Congress Poland Independence;;;;;;;;;;;;;
gtfo_CPL_switch_desc;We've had a good run, but it's time to end our rulership of Congress Poland: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DON_title;Grant Cossackia Independence;;;;;;;;;;;;;
gtfo_DON_desc;We've had a good run, but it's time to end our rulership of Cossackia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DON_switch_title;Grant Cossackia Independence;;;;;;;;;;;;;
gtfo_DON_switch_desc;We've had a good run, but it's time to end our rulership of Cossackia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KAZ_title;Grant Kazakhstan Independence;;;;;;;;;;;;;
gtfo_KAZ_desc;We've had a good run, but it's time to end our rulership of Kazakhstan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KAZ_switch_title;Grant Kazakhstan Independence;;;;;;;;;;;;;
gtfo_KAZ_switch_desc;We've had a good run, but it's time to end our rulership of Kazakhstan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KAM_title;Grant Kamchatka Independence;;;;;;;;;;;;;
gtfo_KAM_desc;We've had a good run, but it's time to end our rulership of Kamchatka: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KAM_switch_title;Grant Kamchatka Independence;;;;;;;;;;;;;
gtfo_KAM_switch_desc;We've had a good run, but it's time to end our rulership of Kamchatka: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KMK_title;Grant Kalmykia Independence;;;;;;;;;;;;;
gtfo_KMK_desc;We've had a good run, but it's time to end our rulership of Kalmykia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KMK_switch_title;Grant Kalmykia Independence;;;;;;;;;;;;;
gtfo_KMK_switch_desc;We've had a good run, but it's time to end our rulership of Kalmykia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KRL_title;Grant Karelia Independence;;;;;;;;;;;;;
gtfo_KRL_desc;We've had a good run, but it's time to end our rulership of Karelia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KRL_switch_title;Grant Karelia Independence;;;;;;;;;;;;;
gtfo_KRL_switch_desc;We've had a good run, but it's time to end our rulership of Karelia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SIB_title;Grant Siberian Republic Independence;;;;;;;;;;;;;
gtfo_SIB_desc;We've had a good run, but it's time to end our rulership of Siberian Republic: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SIB_switch_title;Grant Siberian Republic Independence;;;;;;;;;;;;;
gtfo_SIB_switch_desc;We've had a good run, but it's time to end our rulership of Siberian Republic: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TAR_title;Grant Tatarstan Independence;;;;;;;;;;;;;
gtfo_TAR_desc;We've had a good run, but it's time to end our rulership of Tatarstan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TAR_switch_title;Grant Tatarstan Independence;;;;;;;;;;;;;
gtfo_TAR_switch_desc;We've had a good run, but it's time to end our rulership of Tatarstan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TNT_title;Grant Tannu Tuva Independence;;;;;;;;;;;;;
gtfo_TNT_desc;We've had a good run, but it's time to end our rulership of Tannu Tuva: if you love something, let it go!;;;;;;;;;;;;;
