Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTNAME110092;The $FROMCOUNTRY_ADJ$ Proposal: Population Transfers;;;;;;;;;;;;;
EVTDESC110092;After a particularly intense and long round of talks, the $FROMCOUNTRY_ADJ$ government sent a proposal they are willing to accept: split South Tirol with Bozen going to the Germans and Trent to the Italians. Furthermore, they propose that the German population in Trent be paid reparations and sent to Bozen, and that the German population in Trent be sent to Bozen - with reparations paid for the displaced. Diplomats in $CAPITAL$ are unsure what to make of this - it would settle the South Tirol question once and for all, with $FROMCOUNTRY$ obliged abdicate their claims, but is that in the best interests of $COUNTRY$?;;;;;;;;;;;;;
EVT110092OPTA;A sad state of affair...;;;;;;;;;;;;;
FRA_404;Artois;;;;;;;;;;;;;
amir_kabir;Amir Kabir;;;;;;;;;;;;;
desc_amir_kabir;Amir Kabir Mirza Taghi Khan Farahani is overseeing great works of reform in our country, to the anger of some.;;;;;;;;;;;;;
racial_tensions;Racial tensions;;;;;;;;;;;;;
desc_racial_tensions;Following racial riots targeting minorities, tension and hatred are high in the local community.;;;;;;;;;;;;;
EVTOPTB110083;A king's place is in his country.;;;;;;;;;;;;;
EVTOPTA110083;We could learn a lot.;;;;;;;;;;;;;
EVTOPTA110092;A sad state of affairs.;;;;;;;;;;;;;
EVTOPTB110082;No thanks.;;;;;;;;;;;;;
EVTOPTA110082;Wonderful initiative!;;;;;;;;;;;;;
