Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
PROV630;Krumau;;;;;;;;;;;;;
PROV631;Brünn;;;;;;;;;;;;;
PROV632;Zwittau;;;;;;;;;;;;;
PROV637;Kaschau;;;;;;;;;;;;;
PROV657;Hermannstadt;;;;;;;;;;;;;
PROV911;Bayir;;;;;;;;;;;;;
PROV955;Kamenets;;;;;;;;;;;;;
PROV956;Rovno;;;;;;;;;;;;;
PROV959;Zhitomir;;;;;;;;;;;;;
PROV960;Berdichev;;;;;;;;;;;;;
PROV961;Cherkassy;;;;;;;;;;;;;
PROV969;Podolsk;;;;;;;;;;;;;
PROV971;Elysavet;;;;;;;;;;;;;
PROV974;Priluki;;;;;;;;;;;;;
PROV975;Berdyansk;;;;;;;;;;;;;
PROV981;Arkhangelsk;;;;;;;;;;;;;
PROV1020;Nizhny Novgorod;;;;;;;;;;;;;
PROV1028;Vyatka;;;;;;;;;;;;;
PROV1068;Ulala;;;;;;;;;;;;;
PROV1116;Astarâbâd;;;;;;;;;;;;;
PROV1137;Jahrom;;;;;;;;;;;;;
PROV1138;Kangan;;;;;;;;;;;;;
PROV1141;Hajjiabad;;;;;;;;;;;;;
PROV1145;Bunpoor;;;;;;;;;;;;;
PROV1158;al-Nefud;;;;;;;;;;;;;
PROV1185;Taraz;;;;;;;;;;;;;
PROV1186;Alma Ata;;;;;;;;;;;;;
PROV1188;Lopsin;;;;;;;;;;;;;
PROV1189;Bishkek;;;;;;;;;;;;;
PROV1190;Kyzylsuu;;;;;;;;;;;;;
PROV1191;Khiva;;;;;;;;;;;;;
PROV1192;Qongrat;;;;;;;;;;;;;
PROV1193;Ak-Mechet;;;;;;;;;;;;;
PROV1194;Kuryk;;;;;;;;;;;;;
PROV1195;Tashkent;;;;;;;;;;;;;
PROV1196;Damly;;;;;;;;;;;;;
PROV1197;Turkistan;;;;;;;;;;;;;
PROV1198;Bukhoro;;;;;;;;;;;;;
PROV1199;Samarqand;;;;;;;;;;;;;
PROV1200;Qarshi;;;;;;;;;;;;;
PROV1201;Khojand;;;;;;;;;;;;;
PROV1202;Kokand;;;;;;;;;;;;;
PROV1203;Osh;;;;;;;;;;;;;
PROV1204;Ashqabat;;;;;;;;;;;;;
PROV1205;Bekdash;;;;;;;;;;;;;
PROV1206;Merv;;;;;;;;;;;;;
PROV1207;Kulob;;;;;;;;;;;;;
PROV1208;Khorug;;;;;;;;;;;;;
PROV1211;Sheberghan;;;;;;;;;;;;;
PROV1304;Madras;;;;;;;;;;;;;
PROV1398;Bangko;;;;;;;;;;;;;
PROV1399;Palembang;;;;;;;;;;;;;
PROV1400;Indragiri;;;;;;;;;;;;;
PROV1401;Siak;;;;;;;;;;;;;
PROV1402;Riouw;;;;;;;;;;;;;
PROV1403;The Lampongs;;;;;;;;;;;;;
PROV1404;Bangka;;;;;;;;;;;;;
PROV1405;Kota Radja;;;;;;;;;;;;;
PROV1406;Medan;;;;;;;;;;;;;
PROV1407;Tapaktoean;;;;;;;;;;;;;
PROV1408;Padang;;;;;;;;;;;;;
PROV1409;Siboga;;;;;;;;;;;;;
PROV1410;Bencoolen;Benkoeloe;;;;;;;;;;;;
PROV1411;Nias;;;;;;;;;;;;;
PROV1413;Batavia;;;;;;;;;;;;;
PROV1414;Preanger;;;;;;;;;;;;;
PROV1415;Tjeribon;;;;;;;;;;;;;
PROV1416;Jogjakarta;;;;;;;;;;;;;
PROV1417;Semarang;;;;;;;;;;;;;
PROV1418;Soerabaja;;;;;;;;;;;;;
PROV1419;Soerakarta;;;;;;;;;;;;;
PROV1420;Probolinggo;;;;;;;;;;;;;
PROV1421;Madoera;;;;;;;;;;;;;
PROV1422;Moeraleve;;;;;;;;;;;;;
PROV1423;Matrapoera;;;;;;;;;;;;;
PROV1424;Pasir;;;;;;;;;;;;;
PROV1425;Tandjungredeb;;;;;;;;;;;;;
PROV1172;Haima;;;;;;;;;;;;;
PROV1426;Pontianak;;;;;;;;;;;;;
PROV1427;Kota Waringin;;;;;;;;;;;;;
PROV1428;Kapoea;;;;;;;;;;;;;
PROV1429;Samarinda;;;;;;;;;;;;;
PROV1430;Makassar;;;;;;;;;;;;;
PROV1432;Mamoedjoe;;;;;;;;;;;;;
PROV1433;Menado;;;;;;;;;;;;;
PROV1434;Gorontalo;;;;;;;;;;;;;
PROV1435;Masamba;;;;;;;;;;;;;
PROV1436;Palopo;;;;;;;;;;;;;
PROV1437;Bulon;;;;;;;;;;;;;
PROV1438;Karangasam;;;;;;;;;;;;;
PROV1439;Roeteng;;;;;;;;;;;;;
PROV1440;Soembawa;;;;;;;;;;;;;
PROV1441;Soemba;;;;;;;;;;;;;
PROV1442;Lombok;;;;;;;;;;;;;
PROV1443;Rote;;;;;;;;;;;;;
PROV1444;Larantoeka;;;;;;;;;;;;;
PROV1445;Koepang;;;;;;;;;;;;;
PROV1446;Dili;;;;;;;;;;;;;
PROV1447;Ternate;;;;;;;;;;;;;
PROV1448;Tidore;;;;;;;;;;;;;
PROV1449;Ambon;;;;;;;;;;;;;
PROV1450;Ceram;;;;;;;;;;;;;
PROV1451;Aroe;;;;;;;;;;;;;
PROV1452;Biak;;;;;;;;;;;;;
PROV1453;Fakfak;;;;;;;;;;;;;
PROV1454;Jayapura;;;;;;;;;;;;;
PROV1560;Merauke;;;;;;;;;;;;;
PROV1594;Kashgar;;;;;;;;;;;;;
PROV1716;Tindouf;;;;;;;;;;;;;
PROV1717;Bouira;;;;;;;;;;;;;
PROV901;al-Hasakha;;;;;;;;;;;;;
PROV904;Yuluatá;;;;;;;;;;;;;
PROV924;Zakho;;;;;;;;;;;;;
PROV907;al-Bawda;;;;;;;;;;;;;
PROV864;Karesi;;;;;;;;;;;;;
PROV870;Sebin;;;;;;;;;;;;;
PROV2419;Campo Grande;;;;;;;;;;;;;
PROV1149;'Abbâsâbâd;;;;;;;;;;;;;
PROV1718;Timimun;;;;;;;;;;;;;
PROV1719;In Qizam;;;;;;;;;;;;;
PROV1720;Bashar;;;;;;;;;;;;;
PROV1721;al-Tarf;;;;;;;;;;;;;
PROV1722;In Zighmir;;;;;;;;;;;;;
PROV1739;Abu Uruq;;;;;;;;;;;;;
PROV1740;Abu Najim;;;;;;;;;;;;;
PROV1758;Farafra;;;;;;;;;;;;;
PROV1779;Terjit;;;;;;;;;;;;;
PROV1782;Jraifia;;;;;;;;;;;;;
PROV1801;Nara;;;;;;;;;;;;;
PROV1804;Hamdallahi;;;;;;;;;;;;;
PROV1808;Dosso;;;;;;;;;;;;;
PROV1812;Agadez;;;;;;;;;;;;;
PROV1813;Thizi Wezzu;;;;;;;;;;;;;
PROV1814;Njiekime;;;;;;;;;;;;;
PROV1817;Mellit;;;;;;;;;;;;;
PROV1972;Mpongwe;;;;;;;;;;;;;
PROV2244;Cocos Islands;;;;;;;;;;;;;
PROV2564;Laqiya Arba'in;;;;;;;;;;;;;
PROV2586;Rub'al-Khali;;;;;;;;;;;;;
NEJ_1157;Rub'al-Khali;;;;;;;;;;;;;
PROV2599;Fairbanks;;;;;;;;;;;;;
PROV2607;Charklik;;;;;;;;;;;;;
PROV2609;Arawan;;;;;;;;;;;;;
PROV2619;Sasyr;;;;;;;;;;;;;
PROV2622;Bar-le-Duc;;;;;;;;;;;;;
PROV449;Nîmes;;;;;;;;;;;;;
PROV2637;Sandai;;;;;;;;;;;;;
PROV2640;Gwadar;;;;;;;;;;;;;
PROV2649;Wadjo;;;;;;;;;;;;;
PROV2654;Khatanga;;;;;;;;;;;;;
PROV2664;Oskemen;;;;;;;;;;;;;
PROV2666;Otrozhny;;;;;;;;;;;;;
PROV2667;Nayba;;;;;;;;;;;;;
PROV2668;Kussurkund;;;;;;;;;;;;;
PROV2673;Zhilinda;;;;;;;;;;;;;
PROV2680;Ust-Tareya;;;;;;;;;;;;;
PROV2802;Coast of Atjeh;;;;;;;;;;;;;
PROV2803;Billiton Strait;;;;;;;;;;;;;
PROV2807;Flores Sea;;;;;;;;;;;;;
PROV2810;Savoe Sea;;;;;;;;;;;;;
PROV2811;Biak Bay;;;;;;;;;;;;;
PROV2813;Celebes Sea;;;;;;;;;;;;;
PROV2814;Karimata Strait;;;;;;;;;;;;;
PROV2852;Molucca Sea;;;;;;;;;;;;;
PROV2853;Palau;;;;;;;;;;;;;
PROV2856;Java Sea;;;;;;;;;;;;;
PROV2857;Coast of New Guinea;;;;;;;;;;;;;
PROV2862;Java Trench;;;;;;;;;;;;;
PROV3077;Arafure Sea;;;;;;;;;;;;;
PROV979;Taganrog;;;;;;;;;;;;;
PROV1047;Rostov;;;;;;;;;;;;;
PROV4126;Meshkeli;;;;;;;;;;;;;
PROV4127;Tamby;;;;;;;;;;;;;
PROV4128;Nurata;;;;;;;;;;;;;
PROV4129;Jizakh;;;;;;;;;;;;;
PROV4130;Panjakand;;;;;;;;;;;;;
PROV4131;Dehnav;;;;;;;;;;;;;
PROV4132;Kilif;;;;;;;;;;;;;
PROV4133;Taleqan;;;;;;;;;;;;;
PROV4134;Kham;;;;;;;;;;;;;
PROV4135;Andijan;;;;;;;;;;;;;
PROV4136;Namangan;;;;;;;;;;;;;
PROV4137;Mirki;;;;;;;;;;;;;
PROV4138;Tamshybulak;;;;;;;;;;;;;
PROV4139;Tsarkent;;;;;;;;;;;;;
PROV4140;Alty-Kuduk;;;;;;;;;;;;;
PROV4141;Turgay;;;;;;;;;;;;;
