Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
no_colonies;Non-Colonial Nation;;;;;;;;;;;;;
no_colonies_l;Anti-Colonialism;Anti-Colonialism;Anti-Colonialism;;Anti-Colonialism;;;;;;;;;
no_colonies_desc;Our nation does not have any colonies, thus we do not require a colonial policy.;;;;;;;;;;;;;
exploitation;Indirect Rule;;;;;;;;;;;;;
exploitation_l;Indirect Rule;Indirect Rule;Indirect Rule;;Indirect Rule;;;;;;;;;
exploitation_desc;Indirect Rule is a system of government of one nation by another in which the governed people retain certain administrative, legal, and other powers. Colonial rule was maintained through pre-existing local power structures. These dependencies were often called "protectorates" or "trucial states". By this system, the day-to-day government and administration of areas both small and large was left in the hands of traditional rulers, who gained prestige and the stability and protection afforded by the Colonial overlord.;;;;;;;;;;;;;
movement_exploitation;Indirect-Rule;;;;;;;;;;;;;
civilizing;Civilizing Mission;;;;;;;;;;;;;
civilizing_l;Civilizing Mission;Civilizing;Civilizing;;Civilizing;;;;;;;;;
civilizing_desc;The mission civilisatrice, a French term which translates literally into English as "civilizing mission", is a rationale for intervention or colonization, purporting to contribute to the spread of civilization, and used mostly in relation to the Westernization of indigenous peoples. It is our duty to bring Western civilization to backward peoples across the world. Rather than merely govern colonial peoples, we would attempt to Westernize and assimilate them into our proper, civilized culture.\n§YThis reform will increase religious conversion but it will also increase the necessity of bureaucrats.§W;;;;;;;;;;;;;
movement_civilizing;Civilizing;;;;;;;;;;;;;
settlement;Settlement;;;;;;;;;;;;;
settlement_l;Settlement;Settlement;Settlement;;Settlement;;;;;;;;;
settlement_desc;Colonial Settlement is a form of colonialism in which the imperial power oversees the immigration of settlers who consent to their authority, often driven by the desire to eliminate any indigenous presence in the territory, by a variety of means, ranging from violent depopulation of the previous inhabitants, to more subtle, legal means such as assimilation and recognition of indigenous identity within a colonial framework.\n§YThis reform will increase the number of colonial settlers but it will also increase the necessity of bureaucrats and increase your army's supply consumption.§W;;;;;;;;;;;;;
movement_settlement;Settlement;;;;;;;;;;;;;
is_swiss;Switzerland;;;;;;;;;;;;;
usa;The United States;;;;;;;;;;;;;
france;France;;;;;;;;;;;;;
sepoy_mutiny;Sepoy Rebellion;;;;;;;;;;;;;
sepoy_mutiny_desc;Many Native Sepoys in the Company's Presidency armies have either mutinied against their commanders and are in open revolt or have deserted their units, drastically reducing the effectiveness of our armies.;;;;;;;;;;;;;
global_baby_boom_small;Baby Boom;;;;;;;;;;;;;
global_baby_boom_small_desc;Improvements in life conditions in our country are leading to a country-wide baby boom.;;;;;;;;;;;;;
puppet_rhineland;The Rhine;;;;;;;;;;;;;
puppet_rhineland_desc;We are a vassal of France, though we still have a certain degree of autonomy.;;;;;;;;;;;;;
ruhr_boom_city;The Ruhr Boom;Le boom de la Ruhr;Der Ruhr-Boom;;El florecimiento del Ruhr;;;;;;;;;
desc_ruhr_boom_city;Cities all across Germany are growing and changing from rural townships to modern centers of industry thanks to the examples set by the burgeoning Ruhr industrialism.;A travers l’Allemagne, les villes croissent et se transforment, passant de bourgades rurales à des centers industriels modernes grâce à l’exemple fourni par l’industrie naissante de la Ruhr.;In ganz Deutschland wandeln sich Städte dank der Beispiele des aufblühenden Ruhr-Industrialismus von ländlichen Gemeinden zu modernen Industriezentren.;;Por toda Alemania, las ciudades están creciendo y están dejando de ser asentamientos rurales para transformarse en modernos centros industriales gracias a los ejemplos establecidos por la floreciente industrialización del Ruhr.;;;;;;;;;
enacted_french_schooling;French Language Schooling;;;;;;;;;;;;;
diplomatic_isolation;Diplomatic Isolation;;;;;;;;;;;;;
diplomatic_isolation_desc;Our recent military defeats has caused us to lose much of our diplomatic influence.;;;;;;;;;;;;;
nationalist_balkans;Nationalist Fervor;;;;;;;;;;;;;
nationalist_balkans_desc;Our recent gains against the Muslim oppressors has caused much fervor amongst our population;;;;;;;;;;;;;
help_ai_usa;AI: USA buff;;;;;;;;;;;;;
help_ai_russia;AI: Russia buff;;;;;;;;;;;;;
help_ai_turk;AI: Ottoman buff;;;;;;;;;;;;;
help_ai_spain;AI: Spain buff;;;;;;;;;;;;;
help_ai_arc;AI: Spain buff;;;;;;;;;;;;;
drang_nach_osten;Drang nach Osten;;;;;;;;;;;;;
drang_nach_osten_country;Drang nach Osten;;;;;;;;;;;;;
drang_nach_osten_country_desc;Drang nach Osten "Yearning for the East" was a term coined in the 19th century to designate German expansion to the east. Currently the Baltic region is undergoing Germanisation policies to more closely integrate the region into Germany proper;;;;;;;;;;;;;
french_growth_nerf;Low Birth Rates;;;;;;;;;;;;;
french_growth_nerf_desc;A combination of many factors has led to low fertility rates amongst our people.;;;;;;;;;;;;;
constantinople_conference;Hosted the Constantinople Conference;;;;;;;;;;;;;
eastern_crisis_dismantle_ottomans;Dismantle the Ottoman Empire;;;;;;;;;;;;;
great_eastern_crisis;The Great Eastern Crisis;;;;;;;;;;;;;
great_eastern_crisis_desc;The Great Powers of Europe are convening to decide the fate of the Ottoman Empire;;;;;;;;;;;;;
prussian_settlement_commission;Prussian Settlement Commission;;;;;;;;;;;;;
russoification;Russification;;;;;;;;;;;;;
qing_grain;The Yellow River;;;;;;;;;;;;;
yellow_river;The Yellow River;;;;;;;;;;;;;
cuza_reforms;Cuza's Reforms;;;;;;;;;;;;;
cuza_reforms_desc;The westernizing reforms of A.I.Cuza have greatly changed our country.;;;;;;;;;;;;;
wallachian_revolution;The Wallachian Revolution;;;;;;;;;;;;;
wallachian_revolution_desc;Libertate! Egalitate! Fraternitate!;;;;;;;;;;;;;
king_cotton;King Cotton;;;;;;;;;;;;;
queen_sugar;Queen Sugar;;;;;;;;;;;;;
coffee_cycle;The Coffee Cycle;;;;;;;;;;;;;
anglification;Anglification;;;;;;;;;;;;;
anglification_desc;A large effort is currently underway in the Empire to encourage the use of English in everyday lives and the establishment of an 'Anglo-Indian' Identity in our subjects.;;;;;;;;;;;;;
greater_germany;Großdeutschland;;;;;;;;;;;;;
malacca_strait;The Straits of Malacca;;;;;;;;;;;;;
brothers_war_aggressor;Brother's War;;;;;;;;;;;;;
brothers_war_aggressor_desc;We are currently fighting a brother's war over the hegemony of our people;;;;;;;;;;;;;
emergency_wartime_austria;The Revolutions of 1848;;;;;;;;;;;;;
emergency_wartime_austria_desc;With the Abdication of Ferdinand I, new leadership can now put down the revolutions in our empire.;;;;;;;;;;;;;
zollervein;Zollverein;;;;;;;;;;;;;
zollervein_desc;The Zollverein (or the German Customs Union) was a coalition of German states formed to manage tariffs and economic policies within their territories. Organized by the 1833 Zollverein treaties, the Zollverein formally started on 1 January 1834. However, its foundations had been in development from 1818 with the creation of a variety of custom unions among the German states.;;;;;;;;;;;;;
frigate_nerf;Obsolete Warships;;;;;;;;;;;;;
frigate_nerf_desc;With the advancement of naval technology progresses, wind sailing ships are essentially obsolete in the age of ironclad metal warships;;;;;;;;;;;;;
colonial_nation;Colonial Power;;;;;;;;;;;;;
ruhr_polen;Ruhrpolen;;;;;;;;;;;;;
poland_not_yet_lost;Poland Is Not Yet Lost;;;;;;;;;;;;;
small_nation_large_colonies;Colonial Administration;;;;;;;;;;;;;
canton_system;The Cohong;;;;;;;;;;;;;
lin_zexu;Lin Zexu;;;;;;;;;;;;;
lin_zexu_desc;Dubbed 'Lin of Clear Skies' for his moral integrity, Lin Zexu was a Chinese scholar-official of the Qing dynasty best known for his role in the First Opium War. \n\nLin's forceful opposition to the opium trade was a primary catalyst for the First Opium War. He is praised for his constant position on the 'moral high ground' in his fight, but he is also blamed for a rigid approach which failed to account for the domestic and international complexities of the problem.;;;;;;;;;;;;;
ai_warships_cooldown;AI Warship Cooldown Timer;;;;;;;;;;;;;
bread_basket;Bread Basket of Europe;;;;;;;;;;;;;
free_city;Freie Stadt;;;;;;;;;;;;;
free_state;Freistaat;;;;;;;;;;;;;
colonial_administration;Burdened Colonial Administration;;;;;;;;;;;;;
likin_tax;Lijin;;;;;;;;;;;;;
likin_tax_desc;The Lijin tax was first introduced by censor Lei Yixian in the area around Yangzhou as a way of raising funds in the campaigns against local rebels. As the central government was short of revenue, the imperial court sanctioned the tax and it quickly became an important source of funds for the campaign against the Taiping and Nian rebellions. \n\nAfter the Taipings were suppressed in 1864, the likin became a permanent feature of the Chinese tax system and it became an important source of revenue for local government, as China had lost its external tariff autonomy after the conclusion of the Treaty of Nanking. In many ways, the tax signified the decentralization of state authority in the wake of the Taiping rebellion.;;;;;;;;;;;;;
the_new_policies;The New Policies;;;;;;;;;;;;;
the_new_policies_desc;The New Policies (Xinzhèng), also known as the Late Qing Reform, were a series of cultural, economic, educational, military, and political reforms that were implemented in the last decade of the Qing dynasty to keep the dynasty in power after the humiliating defeat in the Boxer Rebellion. The reforms started in 1901 and since they were implemented with the backing of the Empress Dowager Cixi, they are also called Cixi's New Policies.;;;;;;;;;;;;;
landlocked_nation_import;Landlocked Nation;;;;;;;;;;;;;
stop_it_mec;Landlocked Nation;;;;;;;;;;;;;
yuan_shikai;Yuan Shikai;;;;;;;;;;;;;
yuan_shikai_desc;Yuan Shikai (Yuán Shìkai) was a Chinese emperor, general, statesman and warlord, famous for his influence during the late Qing dynasty, his role in the events leading up to the abdication of the last Qing Emperor, his autocratic rule as the first formal President of the Republic of China, and his short-lived attempt to restore monarchy in China, with himself as the Hongxian Emperor.;;;;;;;;;;;;;
pashtunwali;Pashtunwali;;;;;;;;;;;;;
ismail_pasha_reforms;Isma'il Pasha's Reforms;;;;;;;;;;;;;
desc_ismail_pasha_reforms;Ismail Pasha launched vast schemes of internal reform on the scale of his grandfather, remodeling the customs system and the post office, stimulating commercial progress, as well as enacting education reform.;;;;;;;;;;;;;
bohtan_great_reformer;Bedir Khan Beg's Reforms;;;;;;;;;;;;;
bohtan_great_reformer_desc;Bedir Khan Beg is reforming our state to levels never seen before in the region. Hundreds of people migrate every year from neighbouring states to ours thanks to our enhanced security system and the wealth of our people..;;;;;;;;;;;;;
tewodros_ii;Tewodros II;;;;;;;;;;;;;
tewodros_ii_desc;While our current ruler Tewodros II might be one of the finest strategists of our recent history, he is also seen as a barbaric, cruel, unstable usurper amongst the eyes of many, and has the tendency to behave rashly.;;;;;;;;;;;;;
chinese_tech_school;The Three Principles of the People;;;;;;;;;;;;;
rama_iv;King Mongkut;;;;;;;;;;;;;
rama_iv_desc;King Mongkut, was the fourth monarch of Siam under the House of Chakri, ascending to the throne in 1851. During his reign, the pressure of Western expansionism was felt for the first time in Siam. Mongkut embraced Western innovations and initiated the modernization of his country, both in technology and culture—earning him the nickname "The Father of Science and Technology" in Siam.;;;;;;;;;;;;;
rama_v;Rama V;;;;;;;;;;;;;
rama_v_desc;King Chulalongkorn, was the fifth monarch of Siam under the House of Chakri, ascending to the throne in 1868. His reign was characterized by the modernization of Siam, governmental and social reforms, and territorial concessions to the British and French. As Siam was threatened by Western expansionism, Chulalongkorn, through his policies and acts, managed to save Siam from colonization. \n\nAll his reforms were dedicated to ensuring Siam's survival in the face of Western colonialism, so that Chulalongkorn earned the epithet Phra Piya Maharat (the Great Beloved King).;;;;;;;;;;;;;
yohannes_iv;Yohannes IV;;;;;;;;;;;;;
clean_up_colonial_government;Autonomous Territory;;;;;;;;;;;;;
dominion_gov;Dominion;;;;;;;;;;;;;
dominion;Dominion;;;;;;;;;;;;;
dominion_ruler;Prime Minister;;;;;;;;;;;;;
brothers_war_winner;Brother's War Victor;;;;;;;;;;;;;
micro_nation;Microstate;;;;;;;;;;;;;
incorporate_the_baltic_states;Ostland Integration;;;;;;;;;;;;;
haber_process;Haber Process;;;;;;;;;;;;;
haber_process_desc;The Haber process, also called the Haber–Bosch process, is an artificial nitrogen fixation process and is the main industrial procedure for the production of ammonia today.It is named after its inventors, the German chemists Fritz Haber and Carl Bosch, who developed it in the first half of the 20th century. The process converts atmospheric nitrogen (N2) to ammonia (NH3) by a reaction with hydrogen (H2) using a metal catalyst under high temperatures and pressures;;;;;;;;;;;;;
carl_bosch;Carl Bosch;;;;;;;;;;;;;
carl_bosch_desc;Carl Bosch attended the University of Leipzig, and this is where he studied under Johannes Wislicenus, and he obtained his doctorate in 1898 for research in organic chemistry. After he left In 1899 he took an entry level job at BASF, then Germany's largest chemical and dye firm. From 1909 until 1913 he transformed Fritz Haber's tabletop demonstration of a method to fix nitrogen using high pressure chemistry into an important industrial process to produce megatons of fertilizer and explosives.;;;;;;;;;;;;;
catholic_growth;Catholic Immigration to America;;;;;;;;;;;;;
catholic_growth_desc;The Catholic Church in the North America began in the colonial era, but most of the Spanish and French influences had faded by 1800. The Catholic Church in North America in the 19th Century grew through immigration, especially from Europe. Immigrants mostly came from Germany and Ireland, and later on from Italy and Eastern Europe in towards the start of the 20th Century;;;;;;;;;;;;;
foreign_weapons_imported;Foreign Weapons Imported;;;;;;;;;;;;;
foreign_weapons_imported_desc;Our country has recently imported foreign weapons and training methods to for our military.;;;;;;;;;;;;;
white_rajah;The White Rajahs;;;;;;;;;;;;;
white_rajah_desc;The White Rajahs were a dynastic monarchy of the English Brooke family, who founded and ruled the Kingdom of Sarawak, located on the island of Borneo, from 1841 to 1946. \n\nThe first ruler was an Englishman James Brooke. As a reward for helping the Sultanate of Brunei fight piracy and insurgency among the indigenous peoples, he was granted the landmass of Sarawak in 1841 and received independent kingdom status.;;;;;;;;;;;;;
test_irregular;Irregulars;;;;;;;;;;;;;
test_irregular_desc;Allows construction of Irregulars;;;;;;;;;;;;;
la_tache_noire;La Tache Noire;;;;;;;;;;;;;
la_tache_noire_desc;Due to the loss of Alsace and Lorraine following defeat against her German neighbors, France developed a deep sense of bitterness, hatred and demand for revenge against Germany. Alsace-Lorraine was often depicted on French maps as a black spot on maps following its loss, hence the name "La Tache Noire";;;;;;;;;;;;;
red_shirts;The Expedition of the Thousand;;;;;;;;;;;;;
troupes_de_marine;Troupes de Marine;;;;;;;;;;;;;
troupes_de_marine_desc;The colonial expansion of the 19th century saw the extensive use of French sailors and marines serving together in South-East Asia, in the Pacific and West Africa.;;;;;;;;;;;;;
terrarium;Terrarium;;;;;;;;;;;;;
terrarium_desc;A terrarium is usually a sealable glass container containing soil and plants, and can be opened for maintenance to access the plants inside. However, terraria can also be open to the atmosphere rather than being sealed. Terraria are often kept as decorative or ornamental items. Closed terraria create a unique environment for plant growth, as the transparent walls allow for both heat and light to enter the terrarium. The sealed container combined with the heat entering the terrarium allows for the creation of a small scale water cycle. This happens because moisture from both the soil and plants evaporates in the elevated temperatures inside the terrarium. This water vapor then condenses on the walls of the container, and eventually falls back to the plants and soil below. This contributes to creating an ideal environment for growing plants due to the constant supply of water, thereby preventing the plants from becoming over dry. In addition to this, the light that passes through the transparent material of the terrarium allows for the plants within to photosynthesize, a very important aspect of plant growth.;;;;;;;;;;;;;
world_fair_planner;The World Fair;;;;;;;;;;;;;
oregon_treaty;The Oregon Treaty;;;;;;;;;;;;;
beiyang_fleet_established;The Beiyang Fleet;;;;;;;;;;;;;
qinghai_revolt_dungan;Dungan Revolt in Tsinghai;;;;;;;;;;;;;
massacres_of_badr_khan;The Massacres of Badr Khan;;;;;;;;;;;;;
the_new_army_established;The New Army;;;;;;;;;;;;;
army_build_time_removed;Emergency Mobilization;;;;;;;;;;;;;
army_build_time_removed_desc;Our nation is currently in a state of emergency, all efforts must be placed into re-building and rearming our armies.;;;;;;;;;;;;;
army_build_time_reverted;The End of Emergency Mobilization;;;;;;;;;;;;;
army_build_time_reverted_desc;The state of emergency has ended, peace has returned.;;;;;;;;;;;;;
emergency_draft;Emergency Draft;;;;;;;;;;;;;
emergency_draft_desc;Our nation is in dire status, our enemies seek to wipe our fatherland from the face of the map, our people must fight to the last man to ensure our freedom.;;;;;;;;;;;;;
katorga;Katorga;;;;;;;;;;;;;
tiandihui;Secret Societies;;;;;;;;;;;;;
slaver_port;The Arab Slave Trade;;;;;;;;;;;;;
puppet_italy;Italian client Kingdom;;;;;;;;;;;;;
puppet_italy_desc;We are an Italian client Kingdom.;;;;;;;;;;;;;
liberte_or_mort;Liberté ou la mort;;;;;;;;;;;;;
liberte_or_mort_desc;We shall never allow slavery back on Saint-Domningue ever again!;;;;;;;;;;;;;
