Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
temesvar;Grassland;;;;;;;;;;;;;
tacna;Semi-Desert Mountains;;;;;;;;;;;;;
szeged;Farmlands;;;;;;;;;;;;;
surabaya;Jungle Farmland;;;;;;;;;;;;;
subotica;Farmlands;;;;;;;;;;;;;
st_barths;Island;;;;;;;;;;;;;
siegen;Forest Hills;;;;;;;;;;;;;
semarang;Jungle Farmland;;;;;;;;;;;;;
salzburg;Montane Grassland;;;;;;;;;;;;;
salisbury;Farmlands;;;;;;;;;;;;;
saint_louis;Forest;;;;;;;;;;;;;
sacramento;Farmlands;;;;;;;;;;;;;
saarbrucken;Mining District;;;;;;;;;;;;;
rugen;Island;;;;;;;;;;;;;
reims;Farmlands;;;;;;;;;;;;;
preanger;Jungle Farmlands;;;;;;;;;;;;;
poitiers;Farmlands;;;;;;;;;;;;;
plovdiv;Forest;;;;;;;;;;;;;
phnom_penh;Floodplain Farmlands;;;;;;;;;;;;;
penang;Jungle Farmland;;;;;;;;;;;;;
pecs;Farmlands;;;;;;;;;;;;;
palembang;Jungle Farmland;;;;;;;;;;;;;
osijek;Farmlands;;;;;;;;;;;;;
orleans;Forest;;;;;;;;;;;;;
oradea;Grassland;;;;;;;;;;;;;
olomouc;Forest;;;;;;;;;;;;;
novi_sad;Farmlands
nis;Farmlands;;;;;;;;;;;;;
nantes;Farmlands;;;;;;;;;;;;;
nancy;Farmlands;;;;;;;;;;;;;
metz;Farmlands;;;;;;;;;;;;;
medan;Jungle Farmland;;;;;;;;;;;;;
mannheim;Farmlands;;;;;;;;;;;;;
makassar;Jungle Farmland;;;;;;;;;;;;;
maastricht;Mining District;;;;;;;;;;;;;
lublin;Grassland;;;;;;;;;;;;;
long_island;Farmlands;;;;;;;;;;;;;
limoges;Grassland;;;;;;;;;;;;;
le_mans;Farmlands;;;;;;;;;;;;;
kosice;Montane Grassland;;;;;;;;;;;;;
kemerovo;Forest;;;;;;;;;;;;;
kayseri;Montane Grassland;;;;;;;;;;;;;
jaffa;Semidesert;;;;;;;;;;;;;
innsbruck;Montane Grassland;;;;;;;;;;;;;
heligoland;Island;;;;;;;;;;;;;
grozny;Grassland Hills;;;;;;;;;;;;;
groningen;Farmlands;;;;;;;;;;;;;
greytown;Jungle;;;;;;;;;;;;;
graz;Forest;;;;;;;;;;;;;
ghent;Farmlands;;;;;;;;;;;;;
geneva;Montane Grassland;;;;;;;;;;;;;
fuzhou;Floodplain Farmlands;;;;;;;;;;;;;
freetown;Grassland;;;;;;;;;;;;;
flensburg;Grassland;;;;;;;;;;;;;
fiume;Montane Grassland;;;;;;;;;;;;;
dijon;Grassland Hills;;;;;;;;;;;;;
debrecen;Grassland;;;;;;;;;;;;;
darmstadt;Forest;;;;;;;;;;;;;
darkar;Coastal Desert;;;;;;;;;;;;;
corfu;Island;;;;;;;;;;;;;
charleroi;Mining District;;;;;;;;;;;;;
channel_islands;Island;;;;;;;;;;;;;
bursa;Farmlands;;;;;;;;;;;;;
burgas;Forest;;;;;;;;;;;;;
bruges;Farmlands;;;;;;;;;;;;;
brno;Farmlands;;;;;;;;;;;;;
brasov;Montane Grassland;;;;;;;;;;;;;
bologna;Farmlands;;;;;;;;;;;;;
bluefields;Jungle;;;;;;;;;;;;;
besancon;Forest;;;;;;;;;;;;;
bari;Farmlands;;;;;;;;;;;;;
banja_luka;Forest;;;;;;;;;;;;;
bajul;Grassland;;;;;;;;;;;;;
bangor;Forest;;;;;;;;;;;;;
ayan;Alpine Tundra;;;;;;;;;;;;;
ancona;Grassland Hills;;;;;;;;;;;;;
amiens;Farmlands;;;;;;;;;;;;;
adrianople;Grassland;;;;;;;;;;;;;
adelaide;Grassland;;;;;;;;;;;;;
port_elizabeth;Grassland Hills;;;;;;;;;;;;;
petrovsk;Grassland Hills;;;;;;;;;;;;;
tuxtla;Grassland Hills;;;;;;;;;;;;;
puertovallarta;Farmlands;;;;;;;;;;;;;
medellin;Montane Forest;;;;;;;;;;;;;
messina;Montane Grassland;;;;;;;;;;;;;
arhus;Farmlands;;;;;;;;;;;;;
tblisi;Montane Grassland;;;;;;;;;;;;;
erivan;Grassland Hills;;;;;;;;;;;;;
baku;Montane Grassland;;;;;;;;;;;;;
jerusalem;Grassland;;;;;;;;;;;;;
baghdad;Grassland;;;;;;;;;;;;;
damascus;Semidesert;;;;;;;;;;;;;
lvov;Forest;;;;;;;;;;;;;
krakow;Grassland;;;;;;;;;;;;;
karlsruhe;Forest;;;;;;;;;;;;;
stuttgart;Grassland;;;;;;;;;;;;;
konigsberg;Farmlands;;;;;;;;;;;;;
dusseldorf;Farmlands;;;;;;;;;;;;;
dortmund;Grassland;;;;;;;;;;;;;
magdeburg;Grassland;;;;;;;;;;;;;
kiel;Grassland;;;;;;;;;;;;;
stettin;Farmlands;;;;;;;;;;;;;
frankfurt;Farmlands;;;;;;;;;;;;;
nuremberg;Grassland;;;;;;;;;;;;;
leipzig;Grassland;;;;;;;;;;;;;
breslau;Grassland;;;;;;;;;;;;;
#andorra;Montane Grassland;;;;;;;;;;;;;
seville;Grassland;;;;;;;;;;;;;
fez;Dry Mountains;;;;;;;;;;;;;
gibraltar;The Rock;;;;;;;;;;;;;
ceuta;Urban;;;;;;;;;;;;;
#melilla;Urban;;;;;;;;;;;;;
tangier;Grassland;;;;;;;;;;;;;
algiers;Grassland;;;;;;;;;;;;;
zurich;Montane Grassland;;;;;;;;;;;;;
strasburg;Forest;;;;;;;;;;;;;
liverpool;Grassland;;;;;;;;;;;;;
manchester;Farmlands;;;;;;;;;;;;;
cardiff;Farmlands;;;;;;;;;;;;;
birmingham;Farmlands;;;;;;;;;;;;;
glasgow;Grassland Hills;;;;;;;;;;;;;
southampton;Farmlands;;;;;;;;;;;;;
newcastle;Grassland;;;;;;;;;;;;;
sheffield;Grassland Hills;;;;;;;;;;;;;
leeds;Farmlands;;;;;;;;;;;;;
bristol;Farmlands;;;;;;;;;;;;;
belfast;Farmlands;;;;;;;;;;;;;
goteborg;Grassland Hills;;;;;;;;;;;;;
vilnius;Forest;;;;;;;;;;;;;
reval;Marsh;;;;;;;;;;;;;
montreal;Farmlands;;;;;;;;;;;;;
ottawa;Grassland;;;;;;;;;;;;;
vancouver;Montane Grassland;;;;;;;;;;;;;
losangeles;Grassland Hills;;;;;;;;;;;;;
atlanta;Montane Grassland;;;;;;;;;;;;;
philadelphia;Farmlands;;;;;;;;;;;;;
cleveland;Forest;;;;;;;;;;;;;
detroit;Forest;;;;;;;;;;;;;
pittsburgh;Grassland Hills;;;;;;;;;;;;;
richmond;Farmlands;;;;;;;;;;;;;
neworleans;Grassland;;;;;;;;;;;;;
austin;Grassland;;;;;;;;;;;;;
caen;Grassland;;;;;;;;;;;;;
lille;Farmlands;;;;;;;;;;;;;
toronto;Grassland;;;;;;;;;;;;;
bogota;Grassland;;;;;;;;;;;;;
caracas;Farmlands;;;;;;;;;;;;;
rio;Grassland Hills;;;;;;;;;;;;;
saopaulo;Grassland Hills;;;;;;;;;;;;;
montevideo;Farmlands;;;;;;;;;;;;;
buenosaires;Farmlands;;;;;;;;;;;;;
santiago;Montane Grassland;;;;;;;;;;;;;
#asuncion;Urban;;;;;;;;;;;;;
#lima;Grassland Hills;;;;;;;;;;;;;
quito;Montane Grassland;;;;;;;;;;;;;
#guantanamo;Montane Grassland;;;;;;;;;;;;;
lapaz;Montane Grassland;;;;;;;;;;;;;
havana;Grassland Hills;;;;;;;;;;;;;
capetown;Grassland Hills;;;;;;;;;;;;;
zanzibar;Grassland;;;;;;;;;;;;;
calcutta;Floodplain Farmlands;;;;;;;;;;;;;
pondicherry;Grassland;;;;;;;;;;;;;
bombay;Floodplain Farmlands;;;;;;;;;;;;;
delhi;Forest;;;;;;;;;;;;;
madras;Grassland Hills;;;;;;;;;;;;;
goa;Grassland;;;;;;;;;;;;;
lahore;Floodplain Farmlands;;;;;;;;;;;;;
bangkok;Floodplain Farmlands;;;;;;;;;;;;;
saigon;Grassland Hills;;;;;;;;;;;;;
hue;Floodplain Farmlands;;;;;;;;;;;;;
singapore;Grassland;;;;;;;;;;;;;
batavia;Grassland;;;;;;;;;;;;;
sydney;Grassland Hills;;;;;;;;;;;;;
melbourne;Farmlands;;;;;;;;;;;;;
perth;Forest;;;;;;;;;;;;;
auckland;Forest;;;;;;;;;;;;;
manila;Jungle;;;;;;;;;;;;;
kwangchowan;Grassland;;;;;;;;;;;;;
hainan;Grassland;;;;;;;;;;;;;
ningbo;Grassland;;;;;;;;;;;;;
qingdao;Grassland;;;;;;;;;;;;;
weihaiwei;Grassland;;;;;;;;;;;;;
oldtianjin;Grassland;;;;;;;;;;;;;
portarthur;Grassland;;;;;;;;;;;;;
kyoto;Grassland Hills;;;;;;;;;;;;;
tashkent;Grassland;;;;;;;;;;;;;
samarkand;Dry Grassland Hills;;;;;;;;;;;;;
isfahan;Semi-Desert Mountains;;;;;;;;;;;;;
alexandria;Floodplain Farmlands;;;;;;;;;;;;;
tirana;Forest Hills;;;;;;;;;;;;;
ljubljana;Grassland Hills;;;;;;;;;;;;;
bratislava;Grassland Hills;;;;;;;;;;;;;
#cluj;Urban;;;;;;;;;;;;;
#cetinje;Urban;;;;;;;;;;;;;
malta;Island;;;;;;;;;;;;;
tunis;Grassland;;;;;;;;;;;;;
florence;Grassland;;;;;;;;;;;;;
danzig;Farmlands;;;;;;;;;;;;;
nanjing;Floodplain Farmlands;;;;;;;;;;;;;
mukden;Grassland;;;;;;;;;;;;;
yokohama;Grassland;;;;;;;;;;;;;
kobe;Forest;;;;;;;;;;;;;
osaka;Grassland;;;;;;;;;;;;;
#wuchang;Urban;;;;;;;;;;;;;
xian;Forest;;;;;;;;;;;;;
pyongyang;Grassland;;;;;;;;;;;;;
pusan;Grassland;;;;;;;;;;;;;
mecca;Semidesert;;;;;;;;;;;;;
aden;Semi-Desert Mountains;;;;;;;;;;;;;
#muscat;Urban;;;;;;;;;;;;;
monaco;Urban;;;;;;;;;;;;;
lodz;Forest;;;;;;;;;;;;;
genoa;Montane Forest;;;;;;;;;;;;;
odessa;Farmlands;;;;;;;;;;;;;
rostov;Steppe;;;;;;;;;;;;;
vladivostok;Forest Hills;;;;;;;;;;;;;
sevastopol;Montane Grassland;;;;;;;;;;;;;
nikolaev;Grassland;;;;;;;;;;;;;
kerch;Montane Grassland;;;;;;;;;;;;;
kharkov;Grassland;;;;;;;;;;;;;
saratov;Steppe;;;;;;;;;;;;;
#chisinau;Urban;;;;;;;;;;;;;
kazan;Forest;;;;;;;;;;;;;
antwerp;Farmlands;;;;;;;;;;;;;
ekaterinburg;Forest Hills;;;;;;;;;;;;;
irkutsk;Forest;;;;;;;;;;;;;
omsk;Forest;;;;;;;;;;;;;
sarajevo;Grassland Hills;;;;;;;;;;;;;
timbuktu;Semidesert;;;;;;;;;;;;;
palermo;Grassland Hills;;;;;;;;;;;;;
lhasa;Grassland;;;;;;;;;;;;;
#xining;Urban;;;;;;;;;;;;;
kashgar;Desert;;;;;;;;;;;;;
agra;Forest;;;;;;;;;;;;;
katmandu;Montane Grassland;;;;;;;;;;;;;
colombo;Grassland;;;;;;;;;;;;;
gonder;Grassland Hills;;;;;;;;;;;;;
capecoast;Grassland;;;;;;;;;;;;;
grandbassam;Grassland;;;;;;;;;;;;;
monrovia;Grassland;;;;;;;;;;;;;
stlouis;Forest;;;;;;;;;;;;;
#bissau;Grassland;;;;;;;;;;;;;
#lagos;Grassland;;;;;;;;;;;;;
suez;Semidesert;;;;;;;;;;;;;
valencia;Grassland;;;;;;;;;;;;;
rotterdam;Marsh;;;;;;;;;;;;;
hyderabad;Grassland Hills;;;;;;;;;;;;;
nagpur;Grassland;;;;;;;;;;;;;
jaipur;Grassland;;;;;;;;;;;;;
karachi;Grassland Hills;;;;;;;;;;;;;
hanoi;Grassland Hills;;;;;;;;;;;;;
dunkirk;Grassland;;;;;;;;;;;;;
brest;Plains;;;;;;;;;;;;;
toulon;Grassland;;;;;;;;;;;;;
larochelle;Grassland;;;;;;;;;;;;;
trieste;Grassland;;;;;;;;;;;;;
pola;Grassland Hills;;;;;;;;;;;;;
wilhelmshaven;Grassland;;;;;;;;;;;;;
nice;Grassland Hills;;;;;;;;;;;;;
quebec;Forest;;;;;;;;;;;;;
fort_william;Urban;;;;;;;;;;;;;
balboa;Grassland Hills;;;;;;;;;;;;;
tripoli;Grassland;;;;;;;;;;;;;
essen;Farmlands;;;;;;;;;;;;;
zadar;Grassland;;;;;;;;;;;;;
dubrovnik;Grassland;;;;;;;;;;;;;
sanmarino;Grassland Hills;;;;;;;;;;;;;
plymouth;Farmlands;;;;;;;;;;;;;
portsmouth;Farmlands;;;;;;;;;;;;;
liege;Farmlands;;;;;;;;;;;;;
namur;Farmlands;;;;;;;;;;;;;
santacruz;Steppe;;;;;;;;;;;;;
puertorico;Farmlands;;;;;;;;;;;;;
medina;Coastal Desert;;;;;;;;;;;;;
kuching;Jungle Hills;;;;;;;;;;;;;
reykjavik;Alpine Tundra;;;;;;;;;;;;;
leuven;Grassland;;;;;;;;;;;;;
lagos;Jungle;;;;;;;;;;;;;
cernauti;Grassland;;;;;;;;;;;;;
cap_haitien;Grassland;;;;;;;;;;;;;
barbacena;Montane Forest;;;;;;;;;;;;;
fortaleza;Savanna;;;;;;;;;;;;;
belem;Jungle;;;;;;;;;;;;;
desterro;Forest;;;;;;;;;;;;;
