Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
AUS_736;Friuli;Frioul;Friaul;;Friuli;;;;;;;;;
AUS_778;Istria;Istrie;Istrien;;Istria;;;;;;;;;
AUS_781;North Dalmatia;La Dalmatie du Nord;Nord-Dalmatien;;Dalmacia del norte;;;;;;;;;
AUS_780;South Dalmatia;Dalmatie du Sud;Süd-Dalmatien;;Dalmacia del sur;;;;;;;;;
#State Localisations - Italy;;;;;;;;;;;;;;
ITA_753;Abruzzo-Marche;;;;;;;;;;;;;
#State Localisations - Germany;;;;;;;;;;;;;;
HAN_536;Hannover-Brunswick;;;;;;;;;;;;;
HAM_528;Lower Elbe;;;;;;;;;;;;;
GER_533;Heligoland;;;;;;;;;;;;;
MEC_545;Mecklenburg;;;;;;;;;;;;;
PRU_679;Hinterpommern;Poméranie plus loin;Hinterpommern;;Más adelante Pomerania;;;;;;;;;
#State Localisations - Russia;;;;;;;;;;;;;;
RUS_2622;Chukotka;;;;;;;;;;;;;
RUS_2647;Indigirka;;;;;;;;;;;;;
RUS_2673;Olenyok;;;;;;;;;;;;;
RUS_2680;Evenkia;;;;;;;;;;;;;
RUS_2614;Yamalia;;;;;;;;;;;;;
RUS_1066;Tobolsk;;;;;;;;;;;;;
RUS_1077;Krasnoyarsk;;;;;;;;;;;;;
RUS_2683;Yugra;;;;;;;;;;;;;
RUS_2648;Yakutsk;;;;;;;;;;;;;
RUS_1074;Kamchatka;;;;;;;;;;;;;
RUS_1075;Irkutsk;;;;;;;;;;;;;
RUS_1063;Tomsk;;;;;;;;;;;;;
RUS_1058;Ural;;;;;;;;;;;;;
#State Localisations - Scandinavia;;;;;;;;;;;;;;
SWE_313;Sør-Norge;;;;;;;;;;;;;
#State Localisations - China;;;;;;;;;;;;;;
CHI_1481;Port Arthur;;;;;;;;;;;;;
CHI_1569;Weihaiwei;;;;;;;;;;;;;
CHI_1566;Qingdao;;;;;;;;;;;;;
CHI_1606;Jiaxing;;;;;;;;;;;;;
CHI_1608;Ningbo;;;;;;;;;;;;;
CHI_1501;Hainan;;;;;;;;;;;;;
CHI_3249;Guangzhouwan;;;;;;;;;;;;;
#State Localisations - Japan;;;;;;;;;;;;;;
JAP_1645;Hokuriku;;;;;;;;;;;;;
JAP_1678;Okinawa;;;;;;;;;;;;;
#State Localisations - North America;;;;;;;;;;;;;;
ENG_71;Maritimes;;;;;;;;;;;;;
#State Localisations - Central America;;;;;;;;;;;;;;
UCA_2192;San Salvador;;;;;;;;;;;;;
CLM_1724;Balboa;;;;;;;;;;;;;
#State Localisations - South America;;;;;;;;;;;;;;
BRZ_2422;Goiás;;;;;;;;;;;;;
BRZ_2427;Piaui;;;;;;;;;;;;;
PEU_2295;Lima;;;;;;;;;;;;;
PEU_2302;Ucayali y Cusco;;;;;;;;;;;;;
#State Localisations - Mexico;;;;;;;;;;;;;;
MEX_2137;Sonora y Baja;;;;;;;;;;;;;
MEX_2166;Sinaloa y Jalisco;;;;;;;;;;;;;
MEX_2158;Zacatecas;;;;;;;;;;;;;
MEX_2151;Durango;;;;;;;;;;;;;
MEX_2153;Durango;;;;;;;;;;;;;
MEX_2150;Veracruz y Tamaulipas;;;;;;;;;;;;;
MEX_2179;Guerrero y Michoacán;;;;;;;;;;;;;
MEX_2177;Oaxaca y Chiapas;;;;;;;;;;;;;
