Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
return_cores_PHG_desc;We hold provinces that Pahang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_FRO_title;Return cores to Faroe;;;;;;;;;;;;;
return_cores_FRO_desc;We hold provinces that Faroe has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_NCT_title;Return cores to Neuchatel;;;;;;;;;;;;;
return_cores_NCT_desc;We hold provinces that Neuchatel has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_HBY_title;Return cores to Hobyo;;;;;;;;;;;;;
return_cores_HBY_desc;We hold provinces that Hobyo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_QAT_title;Return cores to Qatar;;;;;;;;;;;;;
return_cores_QAT_desc;We hold provinces that Qatar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_BRY_title;Return cores to Buryatia;;;;;;;;;;;;;
return_cores_BRY_desc;We hold provinces that Buryatia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_MLD_title;Return cores to Maldives;;;;;;;;;;;;;
return_cores_MLD_desc;We hold provinces that Maldives has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_KAR_title;Return cores to Karen;;;;;;;;;;;;;
return_cores_KAR_desc;We hold provinces that Karen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_PAK_title;Return cores to Pakistan;;;;;;;;;;;;;
return_cores_PAK_desc;We hold provinces that Pakistan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_CRL_title;Return cores to Chitral;;;;;;;;;;;;;
return_cores_CRL_desc;We hold provinces that Chitral has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_RDL_title;Return cores to Ardalan;;;;;;;;;;;;;
return_cores_RDL_desc;We hold provinces that Ardalan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_BTL_title;Return cores to Bitlis;;;;;;;;;;;;;
return_cores_BTL_desc;We hold provinces that Bitlis has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_BDN_title;Return cores to Bahdinan;;;;;;;;;;;;;
return_cores_BDN_desc;We hold provinces that Bahdinan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_BNB_title;Return cores to Baban;;;;;;;;;;;;;
return_cores_BNB_desc;We hold provinces that Baban has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_MKN_title;Return cores to Mukriyan;;;;;;;;;;;;;
return_cores_MKN_desc;We hold provinces that Mukriyan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_BHT_title;Return cores to Bohtan;;;;;;;;;;;;;
return_cores_BHT_desc;We hold provinces that Bohtan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_SRN_title;Return cores to Soran;;;;;;;;;;;;;
return_cores_SRN_desc;We hold provinces that Soran has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_LBG_title;Return cores to Limburg;;;;;;;;;;;;;
return_cores_LBG_desc;We hold provinces that Limburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_PNB_title;Return cores to Pernambuco;;;;;;;;;;;;;
return_cores_PNB_desc;We hold provinces that Pernambuco has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_FIU_title;Return cores to Fiume;;;;;;;;;;;;;
return_cores_FIU_desc;We hold provinces that Fiume has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_SYC_title;Return cores to Sicily;;;;;;;;;;;;;
return_cores_SYC_desc;We hold provinces that Sicily has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_MDV_title;Return cores to Moldova;;;;;;;;;;;;;
return_cores_MDV_desc;We hold provinces that Moldova has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_ABK_title;Return cores to Abkhazia;;;;;;;;;;;;;
return_cores_ABK_desc;We hold provinces that Abkhazia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_CRT_title;Return cores to Corrientes;;;;;;;;;;;;;
return_cores_CRT_desc;We hold provinces that Corrientes has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_SBA_title;Return cores to Buenos Aires;;;;;;;;;;;;;
return_cores_SBA_desc;We hold provinces that Buenos Aires has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_ARC_title;Return cores to Argentine Confederation;;;;;;;;;;;;;
return_cores_ARC_desc;We hold provinces that Argentine Confederation has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_LHJ_title;Return cores to Lahej;;;;;;;;;;;;;
return_cores_LHJ_desc;We hold provinces that Lahej has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_FDL_title;Return cores to Fadhli;;;;;;;;;;;;;
return_cores_FDL_desc;We hold provinces that Fadhli has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_KTH_title;Return cores to Kathiri;;;;;;;;;;;;;
return_cores_KTH_desc;We hold provinces that Kathiri has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_MHR_title;Return cores to Mahra;;;;;;;;;;;;;
return_cores_MHR_desc;We hold provinces that Mahra has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_KML_title;Return cores to Kumul;;;;;;;;;;;;;
return_cores_KML_desc;We hold provinces that Kumul has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_SHK_title;Return cores to Shilluk;;;;;;;;;;;;;
return_cores_SHK_desc;We hold provinces that Shilluk has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_WRL_title;Return cores to Warsangali;;;;;;;;;;;;;
return_cores_WRL_desc;We hold provinces that Warsangali has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_BHP_title;Return cores to Bahawalpur;;;;;;;;;;;;;
return_cores_BHP_desc;We hold provinces that Bahawalpur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_EZO_title;Return cores to Ezo;;;;;;;;;;;;;
return_cores_EZO_desc;We hold provinces that Ezo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_CHY_title;Return cores to Chechnya;;;;;;;;;;;;;
return_cores_CHY_desc;We hold provinces that Chechnya has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_CHK_title;Return cores to Champasak;;;;;;;;;;;;;
return_cores_CHK_desc;We hold provinces that Champasak has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_QNG_title;Return cores to Qing China;;;;;;;;;;;;;
return_cores_QNG_desc;We hold provinces that Qing China has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_MGH_title;Return cores to Maghreb;;;;;;;;;;;;;
return_cores_MGH_desc;We hold provinces that Maghreb has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_BAH_title;Return cores to Bahia;;;;;;;;;;;;;
return_cores_BAH_desc;We hold provinces that Bahia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_CHP_title;Return cores to Chiapas;;;;;;;;;;;;;
return_cores_CHP_desc;We hold provinces that Chiapas has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_CEQ_title;Return cores to Equador Confederation;;;;;;;;;;;;;
return_cores_CEQ_desc;We hold provinces that Equador Confederation has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_ENT_title;Return cores to Entre Rios;;;;;;;;;;;;;
return_cores_ENT_desc;We hold provinces that Entre Rios has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_GCO_title;Return cores to Gran Colombia;;;;;;;;;;;;;
return_cores_GCO_desc;We hold provinces that Gran Colombia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_GUY_title;Return cores to Guyana;;;;;;;;;;;;;
return_cores_GUY_desc;We hold provinces that Guyana has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_LOS_title;Return cores to Los Altos;;;;;;;;;;;;;
return_cores_LOS_desc;We hold provinces that Los Altos has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_LPL_title;Return cores to La Plata;;;;;;;;;;;;;
return_cores_LPL_desc;We hold provinces that La Plata has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_OAX_title;Return cores to Oaxaca;;;;;;;;;;;;;
return_cores_OAX_desc;We hold provinces that Oaxaca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_PBC_title;Return cores to Peru-Bolivia Confederation;;;;;;;;;;;;;
return_cores_PBC_desc;We hold provinces that Peru-Bolivia Confederation has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_PTG_title;Return cores to Patagonia;;;;;;;;;;;;;
return_cores_PTG_desc;We hold provinces that Patagonia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_RGR_title;Return cores to Rio Grande;;;;;;;;;;;;;
return_cores_RGR_desc;We hold provinces that Rio Grande has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_RGS_title;Return cores to Rio Grande do Sul;;;;;;;;;;;;;
return_cores_RGS_desc;We hold provinces that Rio Grande do Sul has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_SON_title;Return cores to Sonora;;;;;;;;;;;;;
return_cores_SON_desc;We hold provinces that Sonora has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_SPU_title;Return cores to South Peru;;;;;;;;;;;;;
return_cores_SPU_desc;We hold provinces that South Peru has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_YUC_title;Return cores to Yucatan;;;;;;;;;;;;;
return_cores_YUC_desc;We hold provinces that Yucatan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_BLZ_title;Return cores to Belize;;;;;;;;;;;;;
return_cores_BLZ_desc;We hold provinces that Belize has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_DAK_title;Return cores to Dakota;;;;;;;;;;;;;
return_cores_DAK_desc;We hold provinces that Dakota has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_FSA_title;Return cores to Free States of America;;;;;;;;;;;;;
return_cores_FSA_desc;We hold provinces that Free States of America has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_GRN_title;Return cores to Greenland;;;;;;;;;;;;;
return_cores_GRN_desc;We hold provinces that Greenland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_JAM_title;Return cores to Jamaica;;;;;;;;;;;;;
return_cores_JAM_desc;We hold provinces that Jamaica has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_LSK_title;Return cores to Alaska;;;;;;;;;;;;;
return_cores_LSK_desc;We hold provinces that Alaska has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_MRU_title;Return cores to Maritime Union;;;;;;;;;;;;;
return_cores_MRU_desc;We hold provinces that Maritime Union has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_PRI_title;Return cores to Puerto Rico;;;;;;;;;;;;;
return_cores_PRI_desc;We hold provinces that Puerto Rico has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_RPL_title;Return cores to Rupert's Land;;;;;;;;;;;;;
return_cores_RPL_desc;We hold provinces that Rupert's Land has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_TRS_title;Return cores to Tarasco;;;;;;;;;;;;;
return_cores_TRS_desc;We hold provinces that Tarasco has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_TTB_title;Return cores to Trinidad;;;;;;;;;;;;;
return_cores_TTB_desc;We hold provinces that Trinidad has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_UIL_title;Return cores to Illinois;;;;;;;;;;;;;
return_cores_UIL_desc;We hold provinces that Illinois has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_UNB_title;Return cores to Nebraska;;;;;;;;;;;;;
return_cores_UNB_desc;We hold provinces that Nebraska has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_UNM_title;Return cores to New Mexico;;;;;;;;;;;;;
return_cores_UNM_desc;We hold provinces that New Mexico has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_UOR_title;Return cores to Oregon;;;;;;;;;;;;;
return_cores_UOR_desc;We hold provinces that Oregon has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_ALS_title;Return cores to Elsass;;;;;;;;;;;;;
return_cores_ALS_desc;We hold provinces that Elsass has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_ATR_title;Return cores to Asturias;;;;;;;;;;;;;
return_cores_ATR_desc;We hold provinces that Asturias has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_BAN_title;Return cores to Banat;;;;;;;;;;;;;
return_cores_BAN_desc;We hold provinces that Banat has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_BKV_title;Return cores to Bukovina;;;;;;;;;;;;;
return_cores_BKV_desc;We hold provinces that Bukovina has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_BRT_title;Return cores to Brittany;;;;;;;;;;;;;
return_cores_BRT_desc;We hold provinces that Brittany has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_BSQ_title;Return cores to Basqueland;;;;;;;;;;;;;
return_cores_BSQ_desc;We hold provinces that Basqueland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_CRS_title;Return cores to Corsica;;;;;;;;;;;;;
return_cores_CRS_desc;We hold provinces that Corsica has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_DLM_title;Return cores to Dalmatia;;;;;;;;;;;;;
return_cores_DLM_desc;We hold provinces that Dalmatia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_ENL_title;Return cores to England;;;;;;;;;;;;;
return_cores_ENL_desc;We hold provinces that England has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_GLC_title;Return cores to Galicia;;;;;;;;;;;;;
return_cores_GLC_desc;We hold provinces that Galicia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_GLM_title;Return cores to Galicia-Lodomeria;;;;;;;;;;;;;
return_cores_GLM_desc;We hold provinces that Galicia-Lodomeria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_LOR_title;Return cores to Lorraine;;;;;;;;;;;;;
return_cores_LOR_desc;We hold provinces that Lorraine has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_MCD_title;Return cores to Macedonia;;;;;;;;;;;;;
return_cores_MCD_desc;We hold provinces that Macedonia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_MLT_title;Return cores to Malta;;;;;;;;;;;;;
return_cores_MLT_desc;We hold provinces that Malta has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_OCC_title;Return cores to Occitania;;;;;;;;;;;;;
return_cores_OCC_desc;We hold provinces that Occitania has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_RMG_title;Return cores to Romagna;;;;;;;;;;;;;
return_cores_RMG_desc;We hold provinces that Romagna has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_SPC_title;Return cores to Spain;;;;;;;;;;;;;
return_cores_SPC_desc;We hold provinces that Spain has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_SRD_title;Return cores to Sardinia;;;;;;;;;;;;;
return_cores_SRD_desc;We hold provinces that Sardinia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_SVY_title;Return cores to Savoy;;;;;;;;;;;;;
return_cores_SVY_desc;We hold provinces that Savoy has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_SWH_title;Return cores to Schleswig-Holstein;;;;;;;;;;;;;
return_cores_SWH_desc;We hold provinces that Schleswig-Holstein has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_WHA_title;Return cores to Wales;;;;;;;;;;;;;
return_cores_WHA_desc;We hold provinces that Wales has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_DNB_title;Return cores to Danubian Federation;;;;;;;;;;;;;
return_cores_DNB_desc;We hold provinces that Danubian Federation has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_LUZ_title;Return cores to Luzica;;;;;;;;;;;;;
return_cores_LUZ_desc;We hold provinces that Luzica has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_RHI_title;Return cores to Rhineland;;;;;;;;;;;;;
return_cores_RHI_desc;We hold provinces that Rhineland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_PML_title;Return cores to Pomerelia;;;;;;;;;;;;;
return_cores_PML_desc;We hold provinces that Pomerelia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_PZN_title;Return cores to Poznan;;;;;;;;;;;;;
return_cores_PZN_desc;We hold provinces that Poznan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_SLS_title;Return cores to Silesia;;;;;;;;;;;;;
return_cores_SLS_desc;We hold provinces that Silesia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_WES_title;Return cores to Westfalen;;;;;;;;;;;;;
return_cores_WES_desc;We hold provinces that Westfalen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_AKH_title;Return cores to Astrakhan;;;;;;;;;;;;;
return_cores_AKH_desc;We hold provinces that Astrakhan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_ALT_title;Return cores to Altai Republic;;;;;;;;;;;;;
return_cores_ALT_desc;We hold provinces that Altai Republic has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_CPL_title;Return cores to Congress Poland;;;;;;;;;;;;;
return_cores_CPL_desc;We hold provinces that Congress Poland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_DON_title;Return cores to Cossackia;;;;;;;;;;;;;
return_cores_DON_desc;We hold provinces that Cossackia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_IZH_title;Return cores to Ingria;;;;;;;;;;;;;
return_cores_IZH_desc;We hold provinces that Ingria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_KAZ_title;Return cores to Kazakhstan;;;;;;;;;;;;;
return_cores_KAZ_desc;We hold provinces that Kazakhstan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_KAM_title;Return cores to Kamchatka;;;;;;;;;;;;;
return_cores_KAM_desc;We hold provinces that Kamchatka has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_KMK_title;Return cores to Kalmykia;;;;;;;;;;;;;
return_cores_KMK_desc;We hold provinces that Kalmykia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_KRL_title;Return cores to Karelia;;;;;;;;;;;;;
return_cores_KRL_desc;We hold provinces that Karelia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_SIB_title;Return cores to Siberian Republic;;;;;;;;;;;;;
return_cores_SIB_desc;We hold provinces that Siberian Republic has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_TAR_title;Return cores to Tatarstan;;;;;;;;;;;;;
return_cores_TAR_desc;We hold provinces that Tatarstan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_TNT_title;Return cores to Tannu Tuva;;;;;;;;;;;;;
return_cores_TNT_desc;We hold provinces that Tannu Tuva has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_URA_title;Return cores to Ural Republic;;;;;;;;;;;;;
return_cores_URA_desc;We hold provinces that Ural Republic has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_YAK_title;Return cores to Yakutia;;;;;;;;;;;;;
return_cores_YAK_desc;We hold provinces that Yakutia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_ARU_title;Return cores to Arab Union;;;;;;;;;;;;;
return_cores_ARU_desc;We hold provinces that Arab Union has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_ASY_title;Return cores to Assyria;;;;;;;;;;;;;
return_cores_ASY_desc;We hold provinces that Assyria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_BHR_title;Return cores to Bahrain;;;;;;;;;;;;;
return_cores_BHR_desc;We hold provinces that Bahrain has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_CIR_title;Return cores to Circassia;;;;;;;;;;;;;
return_cores_CIR_desc;We hold provinces that Circassia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_CLC_title;Return cores to Cilicia;;;;;;;;;;;;;
return_cores_CLC_desc;We hold provinces that Cilicia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_DAG_title;Return cores to Dagestan;;;;;;;;;;;;;
return_cores_DAG_desc;We hold provinces that Dagestan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_DUR_title;Return cores to Durrani Empire;;;;;;;;;;;;;
return_cores_DUR_desc;We hold provinces that Durrani Empire has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_HAL_title;Return cores to Hail;;;;;;;;;;;;;
return_cores_HAL_desc;We hold provinces that Hail has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_JOR_title;Return cores to Jordan;;;;;;;;;;;;;
return_cores_JOR_desc;We hold provinces that Jordan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_KDS_title;Return cores to Kurdistan;;;;;;;;;;;;;
return_cores_KDS_desc;We hold provinces that Kurdistan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;;
return_cores_KWT_title;Return cores to Kuwait;;;;;;;;;;;;;
