Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
gtfo_UVA_desc;We've had a good run, but it's time to end our rulership of Virginia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_UWV_title;Grant West Virginia Independence;;;;;;;;;;;;;
gtfo_UWV_desc;We've had a good run, but it's time to end our rulership of West Virginia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_UWI_title;Grant Wisconsin Independence;;;;;;;;;;;;;
gtfo_UWI_desc;We've had a good run, but it's time to end our rulership of Wisconsin: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SMI_title;Grant Sapmi Independence;;;;;;;;;;;;;
gtfo_SMI_desc;We've had a good run, but it's time to end our rulership of Sapmi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SYL_title;Grant Transylvania Independence;;;;;;;;;;;;;
gtfo_SYL_desc;We've had a good run, but it's time to end our rulership of Transylvania: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SAA_title;Grant Saarland Independence;;;;;;;;;;;;;
gtfo_SAA_desc;We've had a good run, but it's time to end our rulership of Saarland: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ARB_title;Grant Arabia Independence;;;;;;;;;;;;;
gtfo_ARB_desc;We've had a good run, but it's time to end our rulership of Arabia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PAK_title;Grant Pakistan Independence;;;;;;;;;;;;;
gtfo_PAK_desc;We've had a good run, but it's time to end our rulership of Pakistan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ERT_title;Grant Eritrea Independence;;;;;;;;;;;;;
gtfo_ERT_desc;We've had a good run, but it's time to end our rulership of Eritrea: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LNA_title;Grant Lan Na Independence;;;;;;;;;;;;;
gtfo_LNA_desc;We've had a good run, but it's time to end our rulership of Lan Na: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WIF_title;Grant West Indies Federation Independence;;;;;;;;;;;;;
gtfo_WIF_desc;We've had a good run, but it's time to end our rulership of West Indies Federation: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D01_title;Grant Dynamic Country 01 Independence;;;;;;;;;;;;;
gtfo_D01_desc;We've had a good run, but it's time to end our rulership of D01: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D02_title;Grant Dynamic Country 02 Independence;;;;;;;;;;;;;
gtfo_D02_desc;We've had a good run, but it's time to end our rulership of D02: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D03_title;Grant Dynamic Country 03 Independence;;;;;;;;;;;;;
gtfo_D03_desc;We've had a good run, but it's time to end our rulership of D03: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D04_title;Grant Dynamic Country 04 Independence;;;;;;;;;;;;;
gtfo_D04_desc;We've had a good run, but it's time to end our rulership of D04: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D05_title;Grant Dynamic Country 05 Independence;;;;;;;;;;;;;
gtfo_D05_desc;We've had a good run, but it's time to end our rulership of D05: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D06_title;Grant Dynamic Country 06 Independence;;;;;;;;;;;;;
gtfo_D06_desc;We've had a good run, but it's time to end our rulership of D06: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D07_title;Grant Dynamic Country 07 Independence;;;;;;;;;;;;;
gtfo_D07_desc;We've had a good run, but it's time to end our rulership of D07: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D08_title;Grant Dynamic Country 08 Independence;;;;;;;;;;;;;
gtfo_D08_desc;We've had a good run, but it's time to end our rulership of D08: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D09_title;Grant Dynamic Country 09 Independence;;;;;;;;;;;;;
gtfo_D09_desc;We've had a good run, but it's time to end our rulership of D09: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D10_title;Grant Dynamic Country 10 Independence;;;;;;;;;;;;;
gtfo_D10_desc;We've had a good run, but it's time to end our rulership of D10: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D11_title;Grant Dynamic Country 11 Independence;;;;;;;;;;;;;
gtfo_D11_desc;We've had a good run, but it's time to end our rulership of D11: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D12_title;Grant Dynamic Country 12 Independence;;;;;;;;;;;;;
gtfo_D12_desc;We've had a good run, but it's time to end our rulership of D12: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D13_title;Grant Dynamic Country 13 Independence;;;;;;;;;;;;;
gtfo_D13_desc;We've had a good run, but it's time to end our rulership of D13: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D14_title;Grant Dynamic Country 14 Independence;;;;;;;;;;;;;
gtfo_D14_desc;We've had a good run, but it's time to end our rulership of D14: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D15_title;Grant Dynamic Country 15 Independence;;;;;;;;;;;;;
gtfo_D15_desc;We've had a good run, but it's time to end our rulership of D15: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D16_title;Grant Dynamic Country 16 Independence;;;;;;;;;;;;;
gtfo_D16_desc;We've had a good run, but it's time to end our rulership of D16: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D17_title;Grant Dynamic Country 17 Independence;;;;;;;;;;;;;
gtfo_D17_desc;We've had a good run, but it's time to end our rulership of D17: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D18_title;Grant Dynamic Country 18 Independence;;;;;;;;;;;;;
gtfo_D18_desc;We've had a good run, but it's time to end our rulership of D18: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D19_title;Grant Dynamic Country 19 Independence;;;;;;;;;;;;;
gtfo_D19_desc;We've had a good run, but it's time to end our rulership of D19: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D20_title;Grant Dynamic Country 20 Independence;;;;;;;;;;;;;
gtfo_D20_desc;We've had a good run, but it's time to end our rulership of D20: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D21_title;Grant Dynamic Country 21 Independence;;;;;;;;;;;;;
gtfo_D21_desc;We've had a good run, but it's time to end our rulership of D21: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D22_title;Grant Dynamic Country 22 Independence;;;;;;;;;;;;;
gtfo_D22_desc;We've had a good run, but it's time to end our rulership of D22: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D23_title;Grant Dynamic Country 23 Independence;;;;;;;;;;;;;
gtfo_D23_desc;We've had a good run, but it's time to end our rulership of D23: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D24_title;Grant Dynamic Country 24 Independence;;;;;;;;;;;;;
gtfo_D24_desc;We've had a good run, but it's time to end our rulership of D24: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D25_title;Grant Dynamic Country 25 Independence;;;;;;;;;;;;;
gtfo_D25_desc;We've had a good run, but it's time to end our rulership of D25: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D26_title;Grant Dynamic Country 26 Independence;;;;;;;;;;;;;
gtfo_D26_desc;We've had a good run, but it's time to end our rulership of D26: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D27_title;Grant Dynamic Country 27 Independence;;;;;;;;;;;;;
gtfo_D27_desc;We've had a good run, but it's time to end our rulership of D27: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D28_title;Grant Dynamic Country 28 Independence;;;;;;;;;;;;;
gtfo_D28_desc;We've had a good run, but it's time to end our rulership of D28: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D29_title;Grant Dynamic Country 29 Independence;;;;;;;;;;;;;
gtfo_D29_desc;We've had a good run, but it's time to end our rulership of D29: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D30_title;Grant Dynamic Country 30 Independence;;;;;;;;;;;;;
gtfo_D30_desc;We've had a good run, but it's time to end our rulership of D30: if you love something, let it go!;;;;;;;;;;;;;
