Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
gtfo_HBY_title;Grant Hobyo Independence;;;;;;;;;;;;;
gtfo_HBY_desc;We've had a good run, but it's time to end our rulership of Hobyo: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BRY_title;Grant Buryatia Independence;;;;;;;;;;;;;
gtfo_BRY_desc;We've had a good run, but it's time to end our rulership of Buryatia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CRL_title;Grant Chitral Independence;;;;;;;;;;;;;
gtfo_CRL_desc;We've had a good run, but it's time to end our rulership of Chitral: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RDL_title;Grant Ardalan Independence;;;;;;;;;;;;;
gtfo_RDL_desc;We've had a good run, but it's time to end our rulership of Ardalan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BTL_title;Grant Bitlis Independence;;;;;;;;;;;;;
gtfo_BTL_desc;We've had a good run, but it's time to end our rulership of Bitlis: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BDN_title;Grant Bahdinan Independence;;;;;;;;;;;;;
gtfo_BDN_desc;We've had a good run, but it's time to end our rulership of Bahdinan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BNB_title;Grant Baban Independence;;;;;;;;;;;;;
gtfo_BNB_desc;We've had a good run, but it's time to end our rulership of Baban: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MKN_title;Grant Mukriyan Independence;;;;;;;;;;;;;
gtfo_MKN_desc;We've had a good run, but it's time to end our rulership of Mukriyan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BHT_title;Grant Bohtan Independence;;;;;;;;;;;;;
gtfo_BHT_desc;We've had a good run, but it's time to end our rulership of Bohtan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SRN_title;Grant Soran Independence;;;;;;;;;;;;;
gtfo_SRN_desc;We've had a good run, but it's time to end our rulership of Soran: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LBG_title;Grant Limburg Independence;;;;;;;;;;;;;
gtfo_LBG_desc;We've had a good run, but it's time to end our rulership of Limburg: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PNB_title;Grant Pernambuco Independence;;;;;;;;;;;;;
gtfo_PNB_desc;We've had a good run, but it's time to end our rulership of Pernambuco: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MDV_title;Grant Moldova Independence;;;;;;;;;;;;;
gtfo_MDV_desc;We've had a good run, but it's time to end our rulership of Moldova: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ABK_title;Grant Abkhazia Independence;;;;;;;;;;;;;
gtfo_ABK_desc;We've had a good run, but it's time to end our rulership of Abkhazia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CRT_title;Grant Corrientes Independence;;;;;;;;;;;;;
gtfo_CRT_desc;We've had a good run, but it's time to end our rulership of Corrientes: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SBA_title;Grant Buenos Aires Independence;;;;;;;;;;;;;
gtfo_SBA_desc;We've had a good run, but it's time to end our rulership of Buenos Aires: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ARC_title;Grant Argentine Confederation Independence;;;;;;;;;;;;;
gtfo_ARC_desc;We've had a good run, but it's time to end our rulership of Argentine Confederation: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KML_title;Grant Kumul Independence;;;;;;;;;;;;;
gtfo_KML_desc;We've had a good run, but it's time to end our rulership of Kumul: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SHK_title;Grant Shilluk Independence;;;;;;;;;;;;;
gtfo_SHK_desc;We've had a good run, but it's time to end our rulership of Shilluk: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WRL_title;Grant Warsangali Independence;;;;;;;;;;;;;
gtfo_WRL_desc;We've had a good run, but it's time to end our rulership of Warsangali: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BHP_title;Grant Bahawalpur Independence;;;;;;;;;;;;;
gtfo_BHP_desc;We've had a good run, but it's time to end our rulership of Bahawalpur: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CHY_title;Grant Chechnya Independence;;;;;;;;;;;;;
gtfo_CHY_desc;We've had a good run, but it's time to end our rulership of Chechnya: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ATR_title;Grant Asturias Independence;;;;;;;;;;;;;
gtfo_ATR_desc;We've had a good run, but it's time to end our rulership of Asturias: if you love something, let it go!;;;;;;;;;;;;;
gtfo_IZH_title;Grant Ingria Independence;;;;;;;;;;;;;
gtfo_IZH_desc;We've had a good run, but it's time to end our rulership of Ingria: if you love something, let it go!;;;;;;;;;;;;;
gtfo_#MR_title;Grant Marathas Independence;;;;;;;;;;;;;
gtfo_#MR_desc;We've had a good run, but it's time to end our rulership of Marathas: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D31_title;Grant D31 Independence;;;;;;;;;;;;;
gtfo_D31_desc;We've had a good run, but it's time to end our rulership of D31: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D32_title;Grant D32 Independence;;;;;;;;;;;;;
gtfo_D32_desc;We've had a good run, but it's time to end our rulership of D32: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D33_title;Grant D33 Independence;;;;;;;;;;;;;
gtfo_D33_desc;We've had a good run, but it's time to end our rulership of D33: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D34_title;Grant D34 Independence;;;;;;;;;;;;;
gtfo_D34_desc;We've had a good run, but it's time to end our rulership of D34: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D35_title;Grant D35 Independence;;;;;;;;;;;;;
gtfo_D35_desc;We've had a good run, but it's time to end our rulership of D35: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D36_title;Grant D36 Independence;;;;;;;;;;;;;
gtfo_D36_desc;We've had a good run, but it's time to end our rulership of D36: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D37_title;Grant D37 Independence;;;;;;;;;;;;;
gtfo_D37_desc;We've had a good run, but it's time to end our rulership of D37: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D38_title;Grant D38 Independence;;;;;;;;;;;;;
gtfo_D38_desc;We've had a good run, but it's time to end our rulership of D38: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D39_title;Grant D39 Independence;;;;;;;;;;;;;
gtfo_D39_desc;We've had a good run, but it's time to end our rulership of D39: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D40_title;Grant D40 Independence;;;;;;;;;;;;;
gtfo_D40_desc;We've had a good run, but it's time to end our rulership of D40: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D41_title;Grant D41 Independence;;;;;;;;;;;;;
gtfo_D41_desc;We've had a good run, but it's time to end our rulership of D41: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D42_title;Grant D42 Independence;;;;;;;;;;;;;
gtfo_D42_desc;We've had a good run, but it's time to end our rulership of D42: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D43_title;Grant D43 Independence;;;;;;;;;;;;;
gtfo_D43_desc;We've had a good run, but it's time to end our rulership of D43: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D44_title;Grant D44 Independence;;;;;;;;;;;;;
gtfo_D44_desc;We've had a good run, but it's time to end our rulership of D44: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D45_title;Grant D45 Independence;;;;;;;;;;;;;
gtfo_D45_desc;We've had a good run, but it's time to end our rulership of D45: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D46_title;Grant D46 Independence;;;;;;;;;;;;;
gtfo_D46_desc;We've had a good run, but it's time to end our rulership of D46: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D47_title;Grant D47 Independence;;;;;;;;;;;;;
gtfo_D47_desc;We've had a good run, but it's time to end our rulership of D47: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D48_title;Grant D48 Independence;;;;;;;;;;;;;
gtfo_D48_desc;We've had a good run, but it's time to end our rulership of D48: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D49_title;Grant D49 Independence;;;;;;;;;;;;;
gtfo_D49_desc;We've had a good run, but it's time to end our rulership of D49: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D50_title;Grant D50 Independence;;;;;;;;;;;;;
gtfo_D50_desc;We've had a good run, but it's time to end our rulership of D50: if you love something, let it go!;;;;;;;;;;;;;
