Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
bomuldsfabriquedesc2;Although "Haldens Bomuldsspinderi & Væveri" lasted until 1971, this would be one of its many downfalls. The new owners that took over the factory in 1845, Boesen and Leegaard had ambitious intentions and hired many new skilled workers and remodernised the factory, but this would unfortunately be their downfall as the investment turned out to be too much and the new production wasn't enough to pay it back. Historically, the factory survived this period but it's all up to you and the game now...;;;;;;;;;;;;;
bomuldsfabrique_option2;Bye textile mill that was definitely not a dye factory!;;;;;;;;;;;;;
alesundfire;The entire city of Ålesund is in ruins!;;;;;;;;;;;;;
alesundfiredesc;Only 1 person died in the fire but 80% of the city is destroyed. The most likely cause of the fire was a factory worker who commited arson but the wind got it out of hand even spreading the fire to other islands! The German emperor Wilhelm II has shown great interest in this fire and has offered to rebuild the entire city in 3 years! This will of course promote Norwegian-Prussian friendship but will overall strenghten their influence over our nation. If we choose to rebuild it ourself, it will certainly romanticize Norway's architectural ambitions. Either way, Ålesund will grow to become a beautiful city built on the premises of the very popular Jugend style of architecture!;;;;;;;;;;;;;
alesundfire_option1;We will do without German help!;;;;;;;;;;;;;
alesundfire_option2;We are eternally grateful for German help! (Historical);;;;;;;;;;;;;
alesundfire_destroyed;Ålesund in ruins;;;;;;;;;;;;;
alesundfire_rebuilt;Ålesund is beautifully rebuilt;;;;;;;;;;;;;
alesundrebuilt;Ålesund is finally finished!;;;;;;;;;;;;;
alesundrebuiltdesc;After 3 years of hard work, we can finally declare that Ålesund is rebuilt as one of the most modern cities in all of Scandinavia using the fabulous Jugend architectural style.;;;;;;;;;;;;;
alesundrebuilt_option1;Beautiful!;;;;;;;;;;;;;
thranename;Marcus Thrane delivers a socialist petition!;;;;;;;;;;;;;
thranedesc;Marcus Thrane, inspired by the revolutionary sentiments of 1848 and his "Thranite movement" is the biggest political movement Norway has ever seen. He amassed a petition of 12833 signatures and a union of 30000 members. Him and his union's petition are stating: "universal voting, the extension of mandatory military service to those with property, equality before the law, better schools, low or no border taxes on necessary goods, such as grains, and special support for poor farmers in the form of arable land on reasonable terms". What do we want to do about this? | Marcus Thrane from Drammen would always be remembered in Norway and is mentioned by the popular Arbeiderpartiet (Labour party) as one of their founding fathers.;;;;;;;;;;;;;
thrane_option1;Arrest him and put an end to his union! (Historical);;;;;;;;;;;;;
thrane_option2;You know what? I think he has some good points.;;;;;;;;;;;;;
thrane_angry;Thrane in prison;;;;;;;;;;;;;
thrane_glad;Thrane's petition signed;;;;;;;;;;;;;
leinster_rename_nor_title;We have conquered Leinster!;;;;;;;;;;;;;
leinster_rename_nor_desc;The then 5 only cities of Ireland, Limerick, Cork, Waterford, Wexford and Dublin were all established by Norwegians and used to be a suzerain of Norway with huge Norse-speaking population. Throughout the high middle ages, we also had high influence over all of Ireland. We have now reconquered Leinster and we are one step further towards Norwegian hegemony over Ireland!;;;;;;;;;;;;;
leinster_rename_eng_title;We have reconquered the Leinster;;;;;;;;;;;;;
leinster_rename_eng_desc;We have reconquered Leinster! Let's rename them back to their proper names!;;;;;;;;;;;;;
munster_rename_nor_title;We have conquered Munster!;;;;;;;;;;;;;
munster_rename_nor_desc;The then 5 only cities of Ireland, Limerick, Cork, Waterford, Wexford and Dublin were all established by Norwegians and used to be a suzerain of Norway with huge Norse-speaking population. Throughout the high middle ages, we also had high influence over all of Ireland. We have now reconquered Munster and we are one step further towards Norwegian hegemony over Ireland!;;;;;;;;;;;;;
munster_rename_eng_title;We have reconquered the Munster;;;;;;;;;;;;;
munster_rename_eng_desc;We have reconquered Munster! Let's rename them back to their proper names!;;;;;;;;;;;;;
ulster_rename_nor_title;We have conquered Ulster!;;;;;;;;;;;;;
ulster_rename_nor_desc;The then 5 only cities of Ireland, Limerick, Cork, Waterford, Wexford and Dublin were all established by Norwegians and used to be a suzerain of Norway with huge Norse-speaking population. Throughout the high middle ages, we also had high influence over all of Ireland. We have now reconquered Ulster and we are one step further towards Norwegian hegemony over Ireland!;;;;;;;;;;;;;
ulster_rename_eng_title;We have reconquered the Ulster;;;;;;;;;;;;;
ulster_rename_eng_desc;We have reconquered Ulster! Let's rename them back to their proper names!;;;;;;;;;;;;;
connacht_rename_nor_title;We have conquered Connacht!;;;;;;;;;;;;;
connacht_rename_nor_desc;The then 5 only cities of Ireland, Limerick, Cork, Waterford, Wexford and Dublin were all established by Norwegians and used to be a suzerain of Norway with huge Norse-speaking population. Throughout the high middle ages, we also had high influence over all of Ireland. We have now reconquered Connacht and we are one step further towards Norwegian hegemony over Ireland!;;;;;;;;;;;;;
connacht_rename_eng_title;We have reconquered the Connacht;;;;;;;;;;;;;
connacht_rename_eng_desc;We have reconquered Connacht! Let's rename them back to their proper names!;;;;;;;;;;;;;
highlands_rename_nor_title;We have conquered the Scottish Highlands!;;;;;;;;;;;;;
highlands_rename_nor_desc;During the viking age, Scotland was a place where the Norwegians frequently visited. In the 13th century, we were even offered to lead a personal union with Scotland but due to the early death of a child, this unfortunately didn't happen, but now, we have the chance to make sure that child didn't die in vain!;;;;;;;;;;;;;
highlands_rename_eng_title:We have reconquered the Scottish Highlands!;;;;;;;;;;;;;
highlands_rename_eng_desc;Let's rename the Scottish Highlands back to their proper names!;;;;;;;;;;;;;
lowlands_rename_nor_title;We have conquered the Scottish Lowlands!;;;;;;;;;;;;;
lowlands_rename_nor_desc;During the viking age, Scotland was a place where the Norwegians frequently visited. In the 13th century, we were even offered to lead a personal union with Scotland but due to the early death of a child, this unfortunately didn't happen, but now, we have the chance to make sure that child didn't die in vain!;;;;;;;;;;;;;
lowlands_rename_eng_title:We have reconquered the Scottish Lowlands!;;;;;;;;;;;;;
lowlands_rename_eng_desc;Let's rename the Scottish Lowlands back to their proper names!;;;;;;;;;;;;;
gaelic_education_nor;The Gaelic Question;;;;;;;;;;;;;
gaelic_education_nor_desc;We now own a big chunk of the Gaelic world, thus we need to assess the situation about languages and cultures. We can develop a variant of Norwegian mutually intelligeble to our own but with slight Gaelic influences to try to appeal to the population. We could establish a Semi-autonomous entity in Scotland and Ireland based in Dublin and several language schools teaching slightly Norwegian-influenced versions of Scottish and Irish. We could also have central governance from our capital and language schools teaching a slightly Gaelic-influenced version of Norwegian, that would anger them a bit though because of the harsh treatment they'd just been through by the British. Whichever we choose, the Norwegian people will be really hyped to move to the beautiful farmlands of Ireland especially with its better climate.;;;;;;;;;;;;;
gaelic_education_nor_option1;Establish a semi-autonomous entity in Scotland/Ireland;;;;;;;;;;;;;
gaelic_education_nor_option2;Establish central governance from our capital;;;;;;;;;;;;;
irish_scottish_suzerainty;The Gaelic Autonomous Republic;;;;;;;;;;;;;
irish_scottish_assimilation;Obligatory Norwegian Schools;;;;;;;;;;;;;
capital_gaelic_suzerainty;Capital of the Gaelic Autonomous Republic;;;;;;;;;;;;;
nor_more_military;Big military reforms;;;;;;;;;;;;;
RISE_OF_STAVANGER_TITLE;The rise of Stavanger!;;;;;;;;;;;;;
RISE_OF_STAVANGER_DESC;During the early/middle part of the 19th century, Stavanger grew at unnaturally high rates. The reasons of this were a mix of rapid falling rates of infant mortality, the vast availablity of food because of the area having the biggest concentrated fertile farmlands in Norway and a sprawling fishing industry! The last 2 reasons would bring lots of immigrants to the city. Stavanger went from having 4800 inhabitants in 1835 to having a whooping 16100 inhabitants in 1855!;;;;;;;;;;;;;
rise_of_stavanger;The rise of Stavanger;;;;;;;;;;;;;
ASSIMILATE_FAROE_TITLE;The Faroese starts to identify with us!;;;;;;;;;;;;;
ASSIMILATE_FAROE_DESC;Faroese didn't begin to split from Norwegian before around 1400, but the linguistic choice we made for Norway chooses a Norwegian variant and path that longs back to the time before Norway became a part of any other nation, that being around 1400. Even though Landsmål still takes on a rather modernized version of old Norwegian, both Faroese and Landsmaal would be just as mutually intelligeble as Faroese and Icelandic. After months of the Faroe islands being under Norwegian control, the inhabitants have finally begun to understand this fact and are beginning once again embrace their Norwegian identity!;;;;;;;;;;;;;
SWE_309;Sørlandet;Sørlandet;Sørlandet;;Sørlandet;;;;;;;;;
SWE_308;Nordvest-Norge;Nordvest-Norge;Nordvest-Norge;;Nordvest-Norge;;;;;;;;;
SWE_313;Østlandet;;;;;;;;;;;;;
conquer_ireland_nor_title;The Reconquest of Ireland;;;;;;;;;
conquer_ireland_nor_desc;During the Viking Ages, Ireland was largely populated with Norwegians, and the 5 main cities of Ireland at the time were founded by Norwegians, Limerick, Cork, Waterford, Wexford and Dublin. We are now on the position to reconquer Ireland, and regain our historical lands.;;;;;;;;;
