Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
send_pleasantries_to_great_power_desc;If we ever hope to safeguard our nation against foreign aggression, we must find allies in the world. Powerful allies. Great Powers. By sending an entourage with typical $COUNTRY_ADJ$ gifts, compliments and pleasantries to a great power, we will be able to curry some favour with them - and they can become a key ally in the future of $COUNTRY$.;;;;;;;;;;;;;
parliamentary_republic;Parliamentary Republic;;;;;;;;;;;;;
radical;Radical;;;;;;;;;;;;;
superior_firepower_doctrine;Superior Firepower Doctrine;;;;;;;;;;;;;
superior_firepower_doctrine_desc;Our theorists were able to "discover" how to much more effectively utilize our heavy artillery and mobile artillery.;;;;;;;;;;;;;
grand_battleplan_doctrine;Grand Battleplan Doctrine;;;;;;;;;;;;;
grand_battleplan_doctrine_desc;Our theorists were able to "discover" how to plan our stragegy much more effectively.;;;;;;;;;;;;;
mass_assault_doctrine;Mass Assault Doctrine;;;;;;;;;;;;;
mass_assault_doctrine_desc;We send our enemy's children to church and let the priests do the work... too far?;;;;;;;;;;;;;
assymetrical_warfare_doctrine;Asymetrical Warfare Doctrine;;;;;;;;;;;;;
assymetrical_warfare_doctrine_desc;Flashbacks to 'Nam...;;;;;;;;;;;;;
EVT10500DESC;Our military theorists have been busy attempting to steal from Hearts of Iron IV lately and are close to a breakthrough... \n\n§RPlease look at the inventions for Modern Army Doctrine in order to know your different choices;;;;;;;;;;;;;
steal_puppet;Take Puppet;;;;;;;;;;;;;
steal_puppet_short;Puppet $THIRD$;;;;;;;;;;;;;
steal_puppet_desc;Take a §Ypuppet§W from a third country and make it our puppet.;;;;;;;;;;;;;
steal_puppet_setup;Take $THIRD$ from $RECIPIENT$.;;;;;;;;;;;;;
SPEEDEXPLAINED;So, in case you've been having problems with game speed, this event is for you. You may have already seen the performance submod that decreases terrain texture resolution for that purpose. Another thing can be done to increase performance, however it is a bit more difficult. \n 1. Go to Documents\Paradox Interactive\Victoria II\GFM\settings.txt \n 2. Find "update_time = 1.00000" in the file \n 3. Change it to "update_time = 100.00000" \n The issue with this is that it undoes itself every time you restart the game, so you either need to do it every time you start, or you can set the file to read only, however this makes the game unstable.;;;;;;;;;;;;;
NORMAL_CUT_DOWN_TO_SIZE_NO_INFAMY_WAR_NAME;$ORDER$$FIRST$-$SECOND$ War;Guerre $ORDER$$FIRST$-$SECOND$;$ORDER$$FIRST$-$SECOND$er Krieg;Baza;Guerra $ORDER$$FIRST$-$SECOND$;Base:;Alap:;Zï¿½kladna:;;;;;;
AGRESSION_CUT_DOWN_TO_SIZE_NO_INFAMY_WAR_NAME;$ORDER$War of $FIRST$ Aggression;$ORDER$$FIRST$ guerre d'aggression;$ORDER$$FIRST$er Angriffskrieg;Wojna $ORDER$$FIRST$-$SECOND$;$ORDER$Guerra de $FIRST$ agresiï¿½n;$ORDER$ Guerra $FIRST$-$SECOND$;$ORDER$$FIRST$-$SECOND$ hï¿½bor?$ORDER$$FIRST$-$SECOND$ vï¿½lka;;;;;;;
NORMAL_WAR_CUT_DOWN_TO_SIZE_NO_INFAMY_WAR_NAME_SWE_NOR;The Scandinavian War;;;;;;;;;;;;;
AGRESSION_WAR_CUT_DOWN_TO_SIZE_NO_INFAMY_WAR_NAME_SWE_NOR;The Scandinavian War;;;;;;;;;;;;;
AGRESSION_WAR_CUT_DOWN_TO_SIZE_NAME_FRA_MEX;The Second French Intervention in Mexico;;;;;;;;;;;;;
NORMAL_WAR_CUT_DOWN_TO_SIZE_NAME_FRA_MEX;The Second French Intervention in Mexico;;;;;;;;;;;;;
AGRESSION_HUMILIATE_NO_INFAMY_WAR_NAME_ENG_AFG;The Kabul Expedition;;;;;;;;;;;;;
NORMAL_HUMILIATE_NO_INFAMY_WAR_NAME_ENG_AFG;The Kabul Expedition;;;;;;;;;;;;;
AGRESSION_HUMILIATE_NO_INFAMY_WAR_NAME_URU_ARC;The Big War;;;;;;;;;;;;;
NORMAL_HUMILIATE_NO_INFAMY_WAR_NAME_URU_ARC;The Big War;;;;;;;;;;;;;
AGRESSION_HUMILIATE_NO_INFAMY_WAR_NAME_TKG_SPA;The Hispano-Japanese War;;;;;;;;;;;;;
NORMAL_HUMILIATE_NO_INFAMY_WAR_NAME_TKG_SPA;The Hispano-Japanese War;;;;;;;;;;;;;
AGRESSION_HUMILIATE_NO_INFAMY_WAR_NAME_TKG_SPA;The Hispano-Japanese War;;;;;;;;;;;;;
NORMAL_HUMILIATE_NO_INFAMY_WAR_NAME_TKG_SPA;The Hispano-Japanese War;;;;;;;;;;;;;
AGRESSION_HUMILIATE_NO_INFAMY_WAR_NAME_TKG_SPC;The Hispano-Japanese War;;;;;;;;;;;;;
NORMAL_HUMILIATE_NO_INFAMY_WAR_NAME_TKG_SPC;The Hispano-Japanese War;;;;;;;;;;;;;
AGRESSION_HUMILIATE_NO_INFAMY_WAR_NAME_TKG_SPC;The Hispano-Japanese War;;;;;;;;;;;;;
NORMAL_HUMILIATE_NO_INFAMY_WAR_NAME_TKG_SPC;The Hispano-Japanese War;;;;;;;;;;;;;
AGRESSION_HUMILIATE_NO_INFAMY_WAR_NAME_MON_TUR;The Montenegrin-Ottoman War;;;;;;;;;;;;;
NORMAL_HUMILIATE_NO_INFAMY_WAR_NAME_MON_TUR;The Montenegrin-Ottoman War;;;;;;;;;;;;;
AGRESSION_CIVIL_WAR_NAME_MEE_MEX;The Reform War;;;;;;;;;;;;;
NORMAL_CIVIL_WAR_NAME_MEE_MEX;The Reform War;;;;;;;;;;;;;
AGRESSION_CIVIL_WAR_NAME_MEX_MEE;The Reform War;;;;;;;;;;;;;
NORMAL_CIVIL_WAR_NAME_MEX_MEE;The Reform War;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_PER_KHR;Revolt of Hasan Khan Salar;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_PER_KHR;Revolt of Hasan Khan Salar;;;;;;;;;;;;;
AGRESSION_WAR_NAME_REPARATIONS_FRA_MEX;The Pastry War;;;;;;;;;;;;;
NORMAL_WAR_NAME_REPARATIONS_FRA_MEX;The Pastry War;;;;;;;;;;;;;
AGRESSION_WAR_NAME_REPARATIONS_FRA_MEX;The Second French Intervention in Mexico;;;;;;;;;;;;;
NORMAL_WAR_NAME_REPARATIONS_FRA_MEX;The Second French Intervention in Mexico;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_HUN_SRR;The Serbian Revolt;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_HUN_SRR;The Serbian Revolt;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_AUS_SRR;The Serbian Revolt;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_AUS_SRR;The Serbian Revolt;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_HUN_SLV;The Slovak Uprising;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_HUN_SLV;The Slovak Uprising;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_AUS_SLV;The Slovak Uprising;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_AUS_SLV;The Slovak Uprising;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_TUR_SRR;The $ORDER$Serbian Revolt;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_TUR_SRR;The $ORDER$Serbian Revolt;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_TUR_GRR;The $ORDER$Greek Revolt;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_TUR_GRR;The $ORDER$Greek Revolt;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_NAME_TUR_GRR;The Macedonian Rebellion;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_NAME_TUR_GRR;The Macedonian Rebellion;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_TUR_BOS;The Posavina Rebellion;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_TUR_BOS;The Posavina Rebellion;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_TUR_ALB;The $ORDER$Albanian Revolt;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_TUR_ALB;The $ORDER$Albanian Revolt;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_TUR_BUL;The Brsjak Revolt;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_TUR_BUL;The Brsjak Revolt;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_NAME_TUR_BUL;The Mancho Revolt;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_NAME_TUR_BUL;The Mancho Revolt;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_LOW_NAME_TUR_BUL;The April Uprising;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_LOW_NAME_TUR_BUL;The April Uprising;;;;;;;;;;;;;
APRILUPRISING;Chaos reigns in Bulgaria as villages explode into revolt left and right. The Bulgarians' 480-year slumber has ended, and their awakening has sent us into a waking nightmare. An open revolt has begun, planned out by the secret Giurgiu Revolutionary Committee. The uprising has been divided into 4 seperate revolutionary districts with seperate command structures. Expat brigades of the Bulgarian Revolutionary Central Committee have crossed the Romanian border to aid their compatriots. Suffice to say fighting through every mountain village will be a bloody and protracted conflict, sure to attract the eyes of the international community.;;;;;;;;;;;;;
BLOODYLETTER;Brothers! \nYesterday, Neceb Aga came from Plovdiv to our village and demanded imprisoning several people, including me. I called up some brave men and after getting armed, we headed towards the konak and attacked it, killing the governor and some policemen. Now, as I write this letter, the flag waves before the konak, rifles shoot and the church bells echo simultaneously with them and men are kissing one another on the streets. If you, brothers, happen to be true patriots and apostles of freedom, then do follow our example in Panagyurishte. Koprivshtitsa, 20th April 1876 T. Kableshkov \n\nThe so-called 'Bloody Letter' was written in the blood of a local governor murdered by Bulgarian revolutionary Todor Kableshkov in an uprising. It has kicked off unrest across Bulgaria. We can only hope it doesn't get out of hand.;;;;;;;;;;;;;
BATAKMASSACRE;Ahmet Aga, the Ottoman commander, had surrounded the village and said that he wanted all arms laid down. Trendafil, the rebel leader, went to collect them from the villagers. When he surrendered the arms, they shot him. I heard Ahmet Aga command for Trendafil to be impaled and burnt. His words were "Shishak aor" which is Turkish for "to put on a skewer". They took all his money, undressed him, gouged his eyes, pulled out his teeth, impaled him slowly on a stake and roasted him. I was near Ahmet Aga with other Bulgarian women, surrounded by Bashi-Bazuk who forced us to watch what was happening. One of the children, Vladimir, still a baby at his mother's breast, was impaled on a sword in front of her. Ahmet Aga's son took my child from my back and cut him to pieces, there in front of me. Trendafil's burnt bones stood there for a month before being buried. \n\nOttoman irregulars have massacred the inhabitants of the village of Batak, the last holdout of the Bulgarian rebels. They did so independently of high command, but the international community is in uproar.;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_TINY_NAME_TUR_BUL;The Kresna-Razlog Uprising;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_TINY_NAME_TUR_BUL;The Kresna-Razlog Uprising;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_TUR_MCD;The $ORDER$Macedonian Revolt;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_TUR_MCD;The $ORDER$Macedonian Revolt;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_NAME_TUR_SRR;The Niš Rebellion;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_NAME_TUR_SRR;The Niš Rebellion;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_BRZ_BAH;The Sabinada;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_BRZ_BAH;The Sabinada;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_BRZ_MAR;The Balaiada;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_BRZ_MAR;The Balaiada;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_ENG_SLE;The Hut Tax War;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_ENG_SLE;The Hut Tax War;;;;;;;;;;;;;
AGRESSION_WAR_CUT_DOWN_TO_SIZE_NAME_ENG_AFG;The $ORDER$Anglo-Afghan War;;;;;;;;;;;;;
NORMAL_WAR_CUT_DOWN_TO_SIZE_NAME_ENG_AFG;The $ORDER$Anglo-Afghan War;;;;;;;;;;;;;
AGRESSION_WAR_CUT_DOWN_TO_SIZE_NO_INFAMY_NAME_ENG_AFG;The Second Anglo-Afghan War;;;;;;;;;;;;;
NORMAL_WAR_CUT_DOWN_TO_SIZE_NO_INFAMY_NAME_ENG_AFG;The Second Anglo-Afghan War;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_NAME_TUR_ALB;The Uprising of Dervish Cara;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_NAME_TUR_ALB;The Uprising of Dervish Cara;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_NAME_VNZ_VNR;The Federal War;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_NAME_VNZ_VNR;The Federal War;;;;;;;;;;;;;
AGRESSION_WAR_NAME_REPARATIONS_SPA_PEU;The Chincha Islands War;;;;;;;;;;;;;
NORMAL_WAR_NAME_REPARATIONS_SPA_PEU;The Chincha Islands War;;;;;;;;;;;;;
AGRESSION_WAR_NAME_REPARATIONS_SPC_PEU;The Chincha Islands War;;;;;;;;;;;;;
NORMAL_WAR_NAME_REPARATIONS_SPC_PEU;The Chincha Islands War;;;;;;;;;;;;;
AGRESSION_WAR_PROTECTORATE_NAME_FRA_WAD;The Waddai War;;;;;;;;;;;;;
NORMAL_WAR_PROTECTORATE_NAME_FRA_WAD;The Waddai War;;;;;;;;;;;;;
AGRESSION_WAR_PROTECTORATE_NAME_BOR_WAD;The Waddai War;;;;;;;;;;;;;
NORMAL_WAR_PROTECTORATE_NAME_BOR_WAD;The Waddai War;;;;;;;;;;;;;
AGRESSION_WAR_PROTECTORATE_NAME_ENG_DAR;The Darfur War;;;;;;;;;;;;;
NORMAL_WAR_PROTECTORATE_NAME_ENG_DAR;The Darfur War;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_ITA_HBY;The Bimal Revolt;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_ITA_HBY;The Bimal Revolt;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_RUS_SVA;The Svaneti Uprising;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_RUS_SVA;The Svaneti Uprising;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_ITS_HBY;The Bimal Revolt;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_ITS_HBY;The Bimal Revolt;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_MEX_TBS;The Federalist Revolution;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_MEX_TBS;The Federalist Revolution;;;;;;;;;;;;;
AGRESSION_WAR_RELEASE_PUPPET_NAME;$ORDER$War of $FIRST$ Aggression;$ORDER$ Offensive Militaire $FIRST$;$ORDER$ $FIRST$ Angriffskrieg;Wojna $ORDER$$FIRST$-$SECOND$;Guerra $ORDER$$FIRST$-$SECOND$;$ORDER$ Guerra $FIRST$-$SECOND$;$ORDER$$FIRST$-$SECOND$ háború;$ORDER$$FIRST$-$SECOND$ válka;;;;;;
NORMAL_WAR_RELEASE_PUPPET_NAME;$ORDER$$FIRST$-$SECOND$ War;Guerre $ORDER$$FIRST$-$SECOND$;$ORDER$$FIRST$-$SECOND$ Krieg;Baza;Base:;Base:;Alap:;Základna:;;;;;;
AGRESSION_WAR_CONQUEST_LOW_NAME_TUR_ALB;The League of Prizren Secessionist War;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_LOW_NAME_TUR_ALB;The League of Prizren Secessionist War;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_LOW_NAME_SPA_CUB;The Ten Year's War;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_LOW_NAME_SPA_CUB;The Ten Year's War;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_SPA_CUB;The Cuban War of Independence;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_SPA_CUB;The Cuban War of Independence;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_FRA_CHK;The Holy Man's Rebellion;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_FRA_CHK;The Holy Man's Rebellion;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_FRA_LUA;The Madman's War;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_FRA_LUA;The Madman's War;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_AUS_BOH;The Prague Uprising;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_AUS_BOH;The Prague Uprising;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_BOR_CHK;The Holy Man's War;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_BOR_CHK;The Holy Man's War;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_BOR_LUA;The Madman's Rebellion;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_BOR_LUA;The Madman's Rebellion;;;;;;;;;;;;;
AGRESSION_WAR_RESTORE_ORDER_NAME_VNZ_VNR;The Genuine;;;;;;;;;;;;;
NORMAL_WAR_RESTORE_ORDER_NAME_VNZ_VNR;The Genuine;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_LOW_NAME_VNZ_VNR;The Invasion of the 60;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_LOW_NAME_VNZ_VNR;The Invasion of the 60;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_LOW_NAME_CLM_CLR;The War of the Supremes;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_LOW_NAME_CLM_CLR;The War of the Supremes;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_CLM_CLR;The War of the Sovereignties;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_CLM_CLR;The War of the Sovereignties;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_NAME_CLM_CLR;The War of the Schools;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_NAME_CLM_CLR;The War of the Schools;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_TINY_NAME_VNZ_VNR;The Coro Revolution;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_TINY_NAME_VNZ_VNR;The Coro Revolution;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_MINUSCULE_NAME_VNZ_VNR;The Legalist Revolution;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_MINUSCULE_NAME_VNZ_VNR;The Legalist Revolution;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_VNZ_VNR;The Queipa Revolution;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_VNZ_VNR;The Queipa Revolution;;;;;;;;;;;;;
AGRESSION_WAR_TAKE_CORE_NAME_VNZ_VNR;The Barquisimeto Revolt;;;;;;;;;;;;;
NORMAL_WAR_TAKE_CORE_NAME_VNZ_VNR;The Barquisimeto Revolt;;;;;;;;;;;;;
AGRESSION_CIVIL_WAR_NAME_VNR_VNZ;The Liberating Revolution;;;;;;;;;;;;;
NORMAL_CIVIL_WAR_NAME_VNR_VNZ;The Liberating Revolution;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_NAME_CHL_CHR;The Civil War of 1851;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_NAME_CHL_CHR;The Civil War of 1851;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_CHL_CHR;The Civil War of 1830;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_CHL_CHR;The Civil War of 1830;;;;;;;;;;;;;
AGRESSION_CIVIL_WAR_NAME_CHL_CHR;The Revolution of 1891;;;;;;;;;;;;;
NORMAL_CIVIL_WAR_NAME_CHL_CHR;The Revolution of 1891;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_TUR_MCD;The Macedonian Rebellion;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_TUR_MCD;The Macedonian Rebellion;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_NAME_TUR_BOS;Vukalovic's Uprising;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_NAME_TUR_BOS;Vukalovic's Uprising;;;;;;;;;;;;;
