Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
CEQ;Equador Confederation;;;;;;;;;;;;;
CEQ_proletarian_dictatorship;Quilombola;;;;;;;;;;;;;
CEQ_ADJ;Nordestino;;;;;;;;;;;;;
CEQ_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;;;;;;;;;;
CEQ_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;;;;;;;;;;
CEQ_reactionary;Partido Caramuru;Partido Caramuru;Partido Caramuru;;;;;;;;;;;
CEQ_conservative_2;Partido Paulista;Partido Paulista;Partido Paulista;;;;;;;;;;;
CEQ_liberal_2;Partido Carioca;Partido Carioca;Partido Carioca;;;;;;;;;;;
CEQ_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;;;;;;;;;;
CEQ_socialist;Partido Socialist;Partido socialiste;Partido Socialist;;;;;;;;;;;
CEQ_communist;Partido Communist;Partido communiste;Partido Communist;;;;;;;;;;;
CEQ_fascist;Partido Fascist;Partido fasciste;Partido Fascist;;;;;;;;;;;
CHI_absolute_monarchy;Empire of China;;;;;;;;;;;;;
CHP_anarcho_liberal;Partido Anarchista;Partido Anarchista;Partido Anarchista;;;;;;;;;;;
CIR_anarcho_liberal;Partiye Fit Bedzer;;;;;;;;;;;;;
CRS_anarcho_liberal;Fazzione Anarchistu;;;;;;;;;;;;;
CYR_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
DAG_radical_republic;Dagestan;;;;;;;;;;;;;
DAG_anarcho_liberal;Radical Party;;;;;;;;;;;;;
DAK_anarcho_liberal;Libertarian Faction;;;;;;;;;;;;;
DNB_radical_republic;Danubian Republic;;;;;;;;;;;;;
DON_anarcho_liberal;The Libertains;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
DUR_absolute_monarchy;Durrani Empire;;;;;;;;;;;;;
DUR_prussian_constitutionalism;Durrani Empire;;;;;;;;;;;;;
DUR_hms_government;Durrani Empire;;;;;;;;;;;;;
DUR_absolute_monarchy_ADJ;Durrani;;;;;;;;;;;;;
DUR_prussian_constitutionalism_ADJ;Durrani;;;;;;;;;;;;;
DUR_hms_government_ADJ;Durrani;;;;;;;;;;;;;
ENT_anarcho_liberal;Partido Radical;;;;;;;;;;;;;
ERT_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
FIU_radical_republic;Italian Regency of Carnaro;Régence italienne du Carnaro;Italienische Regentschaft am Quarnero;;;;;;;;;;;
FIU_anarcho_liberal;Radicali;Radical;Radikal;;;;;;;;;;;
FJN_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;;;;;;;;;;;
FSM_anarcho_liberal;Radical Party;Radical Party;Radical Party;;;;;;;;;;;
GLC_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;;;;;;;;;;
GNG_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;;;;;;;;;;;
GUY_anarcho_liberal;American Faction;;;;;;;;;;;;;
HAL_anarcho_liberal;Al Anarkiliberali;;;;;;;;;;;;;
HNN_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;;;;;;;;;;;
HOL_anarcho_liberal;Radicale Partij;;;;;;;;;;;;;
HUI_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;;;;;;;;;;;
INO_anarcho_liberal;Partai Nasdem;;;;;;;;;;;;;
IOM_anarcho_liberal;Positive Action Group;Positive Action Group;Positive Action Group;;Positive Action Group;;;;;;;;;
ITA_anarcho_liberal;Estrema Sinistra Liberale;Estrema Sinistra Liberale;Estrema Sinistra Liberale;;Estrema Sinistra Liberale;;;;;;;;;
JAM_anarcho_liberal;Radical Party;Radical Party;Radical Party;;;;;;;;;;;
JNG_anarcho_liberal;Anarchist Faction;Anarchist Faction;Anarchist Faction;;Anarchist Faction;;;;;;;;;
JOR_anarcho_liberal;Al Anarkiliberali;;;;;;;;;;;;;
KAZ_conservative;The Conservatives;Faction royale;Königsfraktion;;;;;;;;;;;
KAZ_anarcho_liberal;The Libertains;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KDS_radical;Terakkipeweran;;;;;;;;;;;;;
KER_anarcho_liberal;Radical Party;Radical Party;Radical Party;;;;;;;;;;;
KMK_anarcho_liberal;The Libertains;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KMT_anarcho_liberal;Republicans;Républicains;Republikaner;;;;;;;;;;;
KRL_anarcho_liberal;Aktivistinen vastustuspuolue;Aktivistinen vastustuspuolue;Aktivistinen vastustuspuolue;;Aktivistinen vastustuspuolue;;;;;;;;;
KRN_radical_republic;Tamil Nadu;;;;;;;;;;;;;
KRN_radical_republic_ADJ;Tamil;;;;;;;;;;;;;
KRN_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KRY_anarcho_liberal;The Libertains;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KWT;Kuwait;;;;;;;;;;;;;
KWT_ADJ;Kuwaiti;;;;;;;;;;;;;
KTI_conservative;Royal Faction;;;;;;;;;;;;;
KTI_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
KYR_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
LAN_anarcho_liberal;Radical Kongsi;;;;;;;;;;;;;
LBN_anarcho_liberal;Hizb al-Wataniyyin al-Ahrar;;;;;;;;;;;;;
LEO_anarcho_liberal;Partido Radical;;;;;;;;;;;;;
LNN_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
LOM_anarcho_liberal;Radicali;Radicali;Radicali;;Radicali;;;;;;;;;
LOS_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;;;;;;;;;;
LSK_anarcho_liberal;Liberal Economists;;;;;;;;;;;;;
LUZ_anarcho_liberal;Radical Party;;;;;;;;;;;;;
LXA_ADJ;Lan Xangi;lan xang;Lan Xangi;Lan Xang;de Lane Xang;Lan Xang;Lan Xangi;Lanxangijský;;;;;;
LXA_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
MAH_conservative;Royal Faction;;;;;;;;;;;;;
MAH_radical;The Radical Faction;;;;;;;;;;;;;
MCK_absolute_monarchy;Manchuria;Manchukuo;Manchukuo;;;;;;;;;;;
MCK_prussian_constitutionalism;Manchuria;Manchukuo;Manchukuo;;;;;;;;;;;
MCK_hms_government;Manchuria;Manchukuo;Manchukuo;;;;;;;;;;;
MDR_anarcho_liberal;Partido Anarchist;;;;;;;;;;;;;
MLT_anarcho_liberal;Alpha Partit Liberali;Alpha Partit Liberali;Alpha Partit Liberali;;;;;;;;;;;
MOD_anarcho_liberal;Radicali;Radicali;Radicali;;Radicali;;;;;;;;;
NOR_anarcho_liberal_2;Arbeiderdemokratene;;;;;;;;;;;;;
NOV_anarcho_liberal;Radical Party;Parti radical;Radical Party;;;;;;;;;;;
NQL_anarcho_liberal;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;
NSW_anarcho_liberal;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;
NTA_anarcho_liberal;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;
OAX_anarcho_liberal;Radical Party;;;;;;;;;;;;;
OCC_anarcho_liberal;Partit Anarquisto;Partit Anarquisto;Partit Anarquisto;;Partit Anarquisto;;;;;;;;;
PAR_anarcho_liberal;Radicali;Radicali;Radicali;;Radicali;;;;;;;;;
PBC_presidential_dictatorship;Peru-Bolivia;;;;;;;;;;;;;
PBC_presidential_dictatorship_ADJ;Peru-Bolivian;;;;;;;;;;;;;
PLS_anarcho_liberal;Al Anarkiliberali;;;;;;;;;;;;;
PHL_anarcho_liberal;Partido Libertad;Partido Libertad;Partido Libertad;;;;;;;;;;;
PNJ_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
PNJ_absolute_monarchy;Sikh Empire;;;;;;;;;;;;;
PNJ_prussian_constitutionalism;Sikh Empire;;;;;;;;;;;;;
PNJ_hms_government;Sikh Empire;;;;;;;;;;;;;
PNJ_absolute_monarchy_ADJ;Sikh;;;;;;;;;;;;;
PNJ_prussian_constitutionalism_ADJ;Sikh;;;;;;;;;;;;;
PNJ_hms_government_ADJ;Sikh;;;;;;;;;;;;;
PRI_anarcho_liberal;Partido Anarchista;Partido Anarchista;Partido Anarchista;;;;;;;;;;;
PTG_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
QLD_anarcho_liberal;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;
MEW_radical_republic;Rajasthan;;;;;;;;;;;;;
MEW_radical_republic_ADJ;Rajasthani;;;;;;;;;;;;;
MEW_fascist_dictatorship;Rajasthan;;;;;;;;;;;;;
MEW_fascist_dictatorship_ADJ;Rajasthani;;;;;;;;;;;;;
MEW_proletarian_dictatorship;Rajasthan;;;;;;;;;;;;;
MEW_proletarian_dictatorship_ADJ;Rajasthani;;;;;;;;;;;;;
RGR_fascist_dictatorship;Rio Bravo;;;;;;;;;;;;;
RGR_anarcho_liberal;Partido Federalista;Partido Federalista;Partido Federalista;;;;;;;;;;;
RGS_anarcho_liberal;Partido Libertador;;;;;;;;;;;;;
RGS_fascist_dictatorship;Pampas;;;;;;;;;;;;;
RHI_anarcho_liberal;Radical Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;
RYU_anarcho_liberal;Libertarian Party;;;;;;;;;;;;;
SAA_anarcho_liberal;Radical Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;
SAR_anarcho_liberal;Radicali;Radicali;Radicali;;Radicali;;;;;;;;;
SAS_anarcho_liberal;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;
SHA_anarcho_liberal;Radical Party;;;;;;;;;;;;;
SIB_anarcho_liberal;Radicals;Radicaux;Radikale;;;;;;;;;;;
SLS_anarcho_liberal;Radical Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
SMI_anarcho_liberal;Radical Party;Radical Party;Radical Party;;;;;;;;;;;
SNZ_radical_republic;South Island Republic;South Island Republic;South Island Republic;;;;;;;;;;;
SNZ_radical_republic_ADJ;South Islander;South Islander;South Islander;;;;;;;;;;;
SNZ_anarcho_liberal;Radical Party;Radical Party;Radical Party;;;;;;;;;;;
SON_anarcho_liberal;Partido Federalista;Partido Federalista;Partido Federalista;;;;;;;;;;;
SRI_absolute_monarchy;Ceylon;;;;;;;;;;;;;
SRI_prussian_constitutionalism;Ceylon;;;;;;;;;;;;;
SRI_absolute_monarchy_ADJ;Ceylonian;;;;;;;;;;;;;
SRI_prussian_constitutionalism_ADJ;Ceylonian;;;;;;;;;;;;;
SRI_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
SUD_anarcho_liberal;Al Anarkiliberali;;;;;;;;;;;;;
SUL_anarcho_liberal;Radical Faction;;;;;;;;;;;;;
SWH_anarcho_liberal;Radical Arbeiterpartei;;;;;;;;;;;;;
SWK_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
SYR_anarcho_liberal;Hizb al-Wataniyyin al-Ahrar;;;;;;;;;;;;;
SZC_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;;;;;;;;;;;
TAI_anarcho_liberal;Radical Party;;;;;;;;;;;;;
TAJ_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
TAR_anarcho_liberal;The Libertains;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
TAS_anarcho_liberal;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;
TKM_hms_government;Salor Confederation;;;;;;;;;;;;;
TKM_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
TKS_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
TNT_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;;;;;;;;;;;
TOU_radical_republic;Toucouleur Republic;;;;;;;;;;;;;
TRE_anarcho_liberal;Radicali;Radicali;Radicali;;Radicali;;;;;;;;;
TTB_anarcho_liberal;Butler Party;Butler Party;Butler Party;;;;;;;;;;;
TUR_presidential_dictatorship;Turkey;;;;;;;;;;;;;
TUR_presidential_dictatorship_ADJ;Turkish;;;;;;;;;;;;;
TUR_radical_republic;Turkey;;;;;;;;;;;;;
TUR_radical_republic_ADJ;Turkish;;;;;;;;;;;;;
TUR_fascist_dictatorship;Turkey;;;;;;;;;;;;;
TUR_fascist_dictatorship_ADJ;Turkish;;;;;;;;;;;;;
TUR_anarcho_liberal;Osmanli Ahrar Firkasi;;;;;;;;;;;;;
TUS_anarcho_liberal;Radicali;Radicali;Radicali;;Radicali;;;;;;;;;
UIL_anarcho_liberal;Libertarian Party;;;;;;;;;;;;;
UNB_anarcho_liberal;Libertarian Party;;;;;;;;;;;;;
UNM_anarcho_liberal;Libertarian Party;;;;;;;;;;;;;
UOR_anarcho_liberal;Libertarian Party;;;;;;;;;;;;;
URA_anarcho_liberal;Radicals;Radicaux;Radikale;;;;;;;;;;;
UYG_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
UZB_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
VEN_anarcho_liberal;Radicali;Radicali;Radicali;;Radicali;;;;;;;;;
VIC_anarcho_liberal;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;
WAS_anarcho_liberal;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;
WES_anarcho_liberal;Radical Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;
WHA_anarcho_liberal;Anarchwyr;;;;;;;;;;;;;
YAK_anarcho_liberal;The Libertains;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
YUC_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;;;;;;;;;;
ARO_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
ARO_radical_republic;Biafra;Biafra;Biafra;;Biafra;;;;;;;;;
ARO_radical_republic_ADJ;Biafran;Biafraise;Biafran;;biafreño;;;;;;;;;
ASH_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
ASH_radical_republic;Ghana;Ghana;Ghana;;Ghana;;;;;;;;;
ASH_radical_republic_ADJ;Ghanaian;Ghanaian;Ghanaisch;;Ghanés;;;;;;;;;
AZA_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
BEN_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
BRD_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
BSH_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
BUG_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
CLA_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
DAH_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
DAM_anarcho_liberal;Freedom Faction;Faction de liberté;Freiheits Fraktion;;;;;;;;;;;;
DAM_radical_republic;Hausaland;Haoussa;Haussaland;;;;;;;;;;;
DAM_radical_republic_ADJ;Hausa;Haoussa;Hausa;;;;;;;;;;;
DAR_anarcho_liberal;Freedom Faction;Faction de liberté;Freiheits Fraktion;;;;;;;;;;;;
DND_anarcho_liberal;Freedom Faction;Faction de liberté;Freiheits Fraktion;;;;;;;;;;;;
DND_radical_republic;Songhai;Songhay;Songhai;;;;;;;;;;;
DND_radical_republic_ADJ;Songhai;Sonrhaé;;Songhai;;;;;;;;;;;
GBU_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
GEL_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
JAL_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KBO_anarcho_liberal;Freedom Faction;Faction de liberté;Freiheits Fraktion;;;;;;;;;;;;
KNG_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KON_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KUB_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KZB_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
LBA_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
LOA_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
LUN_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
MAJ_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
MAS_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
MAT_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
MNG_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
MOS_anarcho_liberal;Freedom Faction;Faction de liberté;Freiheits Fraktion;;;;;;;;;;;;
MOS_radical_republic;Burkina Faso;Mossi;Mossi;;Mossi;;;;;;;;;
MOS_radical_republic_ADJ;Burkinabe;Mossi;Mossi;;Mossi;;;;;;;;;
OYO_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
RWA_anarcho_liberal;Freedom Faction;Faction de liberté;Freiheits Fraktion;;;;;;;;;;;;
SEG_anarcho_liberal;Freedom Faction;Faction de liberté;Freiheits Fraktion;;;;;;;;;;;;
SHO_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
SHW_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
SUA_anarcho_liberal;Freedom Faction;Faction de liberté;Freiheits Fraktion;;;;;;;;;;;;
SUA_radical_republic;Swaziland;;;;;;;;;;;;;
TOO_anarcho_liberal;Freedom Faction;Faction de liberté;Freiheits Fraktion;;;;;;;;;;;;
TSW_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
WAD_anarcho_liberal;Freedom Faction;Faction de liberté;Freiheits Fraktion;;;;;;;;;;;;
WRI_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
WOL_anarcho_liberal;Freedom Faction;Faction de liberté;Freiheits Fraktion;;;;;;;;;;;;
XHO_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
AGC_anarcho_liberal;Radical Faction;;;;;;;;;;;;;
GAZ_anarcho_liberal;Freedom Faction;;;;;;;;;;;;;
TRZ_anarcho_liberal;Radical Faction;;;;;;;;;;;;;
TRZ_radical_republic;Mauritania;Mauritanie;Mauretanien;;;;;;;;;;;
TRZ_radical_republic_ADJ;Mauritanian;Mauritanien;Mauretanische;;;;;;;;;;;
AWS_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
GON_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
HAR_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KAF_anarcho_liberal;Freedom Faction;Faction liberté;Freiheit Fraktion;;;;;;;;;;;;
SID_anarcho_liberal;Freedom Faction;Faction liberté;Freiheit Fraktion;;;;;;;;;;;;
TIG_anarcho_liberal;Freedom Faction;Faction liberté;Freiheit Fraktion;;;;;;;;;;;;
USA_presidential_dictatorship;The United States of America;États-Unis;USA;;EE UU;;;;;;;;;
USA_radical_republic;The United States of America;États-Unis;USA;;EE UU;;;;;;;;;
CSA_radical_republic;The Confederate States of America;États confédérés d'Amérique;CSA;;EE CC;;;;;;;;;
USA_fascist_dictatorship;The United States of America;États-Unis;USA;;EE UU;;;;;;;;;
USA_democracy;The United States of America;États-Unis;USA;;EE UU;;;;;;;;;
ARK;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;
ARK_ADJ;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;Arkhangelsk;
