Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC72750;The Scandinavian people of the north are so culturally similar, it only makes sense that they should be organized into one state. A state, of course, looked after by $COUNTRY$. The question arises where the new capital of this union should be, and in in what language the capital should expect to receive reports. As of right now, the current consensus is place administrative duties in the hands of the Danes as they were the original rulers of the Kalmar Union of old. However, Copenhagen is surrounded by the sea and could therefore be vulnerable to nearby naval powers. Stockholm would make a fine capital, and the Swedes once had dominion over the Baltics. Perhaps their time should come again, but with $COUNTRY_ADJ$ supervision. The Norwegians have a history of being subservient, first under the Danes then more recently under the Swedes. Perhaps there is no one better to rule a puppet state than former vassal? ;;;;;;;;;;;;;
IBR_valencia_title;Move Capital to Valencia;;;;;;;;;;;;;
IBR_valencia_desc;Although Barcelona is not under our control, we have still be given mandate over Iberia. We should move our capital south to Valencia.;;;;;;;;;;;;;
outside_SCA_RUS_title;A Finnish-led Scandinavia;;;;;;;;;;;;;
outside_SCA_RUS_desc;§RGain 10 infamy§! Although sometimes relations are not the best between $COUNTRY$ and Finland, $CAPITAL$ has decided show their appreciation for their loyalty by giving them governance over a unified Scandinavian state. While still being our vassal of course.;;;;;;;;;;;;;
mexico_reconquest_title;The $COUNTRY_ADJ$ Reconquista;;;;;;;;;;;;;
mexico_reconquest_desc;§RGain 10 infamy§! The time has come for the $COUNTRY_ADJ$ people to reclaim the land stolen from them during the Mexican-American War. The current state of the $COUNTRY_ADJ$ and American nations gives us the opportunity to take back our territories in the American Southwest!.;;;;;;;;;;;;;
mexico_caribbean_title;Protector of the Hispanic Caribbean;;;;;;;;;;;;;
mexico_caribbean_desc;§RGain 10 infamy if you don't own Cuba and Hispaniola, 5 infamy if you do§! As $COUNTRY$ is now a world player, we can extend our influence into the Spanish West Indies.;;;;;;;;;;;;;
mexico_central_america_title;Restore Mexican Rule Over Central America;;;;;;;;;;;;;
mexico_central_america_desc;§RGain 5 infamy if you already conquered Central America, 10 infamy if you haven't§! Several years ago, Central America used to be under the rule of the First Mexican Empire, but now all that remains are small bickering states. The time has come to restore order to Central America.;;;;;;;;;;;;;
mexico_caribbean;Claimed the Caribbean;;;;;;;;;;;;;
mexico_central_america;Claimed Central America;;;;;;;;;;;;;
EVTDESC56278;With the defeat an inevitability, the Confederate government has fled to the island of Cuba. Some are arguing the Union should make pursuit and invade the island. Others saying it is necessary to take advantage of the peace to end the bloodshed and rebuild the States.;;;;;;;;;;;;;
csa_flee_cub_title;Evacuate to Havana;;;;;;;;;;;;;
csa_flee_cub_desc;The war is lost! The gentlemen of the Southern States must flee to Cuba so that we might live to fight another day. Hopefully the Union will stop their aggression at the sea although we cannot be certain they will not pursue us.;;;;;;;;;;;;;
EVTDESC56277;Now that Cuba is under Union authority once more, we must decide what to do with the rebellious rebel island. Some argue the island should be handed over the Afro-Cubano population and granted home rule. Others say military rule will continue to be necessary to keep the peace.;;;;;;;;;;;;;
csa_join_cub_title;Invite Cuba to the Confederacy;;;;;;;;;;;;;
csa_join_cub_desc;The plantation owners of Cuba are similarly threatened by the North's aggressive attitude towards the institution of slavery. They would must like likely be willing to join our cause.;;;;;;;;;;;;;
USA_restore_CUB_title;Restore Order to Cuba;;;;;;;;;;;;;
USA_restore_CUB_desc;With the island now under Union control once more, the future of Cuba is now in America's hand.;;;;;;;;;;;;;
CAL_tristate_title;Secure the North;;;;;;;;;;;;;
CAL_tristate_desc;§RGain 7 infamy§! With our western border under our control, California must now expand north into the lands of Cascadia. It is the destiny of California to be the protector of the Pacific.;;;;;;;;;;;;;
ITA_AUS_VEN_title;Nullify the Treaty of Venice;;;;;;;;;;;;;
ITA_AUS_VEN_desc;§RGain 4 infamy§! In exchange for a united Italy, Austria forced Italian nationalist to sign the Treaty of Venice which guaranteed Austrian sovereignty over Venice and other Italian lands. Italy agreed not to push any claims against the Austrian, but recent shifts in relations has made Vienna no friend of Rome. Italy can no longer be the lap dog of the Germans and as such the Treaty of Venice must be considered null and void so that Italian unification can truly be completed.;;;;;;;;;;;;;
EVTDESC9318716;The Italian ambassador has recently informed us of his government's decision to nullify the Treaty of Venice which legitimized Austrian rule over Venice and other Italian speaking lands. This marks an end to Austro-Italian friendship. War is most likely on the horizon.;;;;;;;;;;;;;
treaty_of_elass_lorraine_title;Treaty of Elsaß-Lorraine;;;;;;;;;;;;;
treaty_of_elass_lorraine_desc;§GLose 5 infamy§! While $COUNTRY$ is prepared to battle with France over Elsaß-Lothringen until the end of time, constant war is neither necessary nor beneficial. With a recent cooling in relations between France and Germany, the doves in $CAPITAL$ have proposed border negotiations with France and even suggests seceding Metz. A border treaty would not be popular with the Prussian elements of society, but it might be necessary to preserve peace.;;;;;;;;;;;;;
EVTDESC6542984;For quite some time, there has been a cooling of relations between $COUNTRY$ and $FROMCOUNTRY$, and in a surprising turn of events, the Germans have requested to negotiate over the hotly contested land of Alsace-Lorraine. In return for recognizing German rule over the provinces of Colmar and Strasbourg, they are willing to return Metz back to French control. Some say this treaty will finally bring peace to the west, others say it would be a stab in the back of the people of France.;;;;;;;;;;;;;
EVTDESC7184127;France has refused to negotiate and will not compromise for the sake of peace. The recent diplomatic progress has been squandered, and war is once again the status quo. Anger has swept across the land as the German people realize French militarism cannot be bargained with.;;;;;;;;;;;;;
EVTDESC7686768;While the notion of Germany choosing diplomacy over Prussian militarism was surprising, the willingness of France to compromise in face of revanchism was even more shocking. The lands of Alsace-Lorraine have been partitioned between the two states in a bid for peace. Celebration has erupted across the streets of Paris and $CAPITAL$ to mark this new period of peace.;;;;;;;;;;;;;
EVTDESC2317187;It would seem peace was not meant to last between the people of Germany and France. After coup by radicals in the government, $FROMCOUNTRY$ has declared the treaty of Elsaß-Lorraine null and void. The border between France and Germany is quickly being remilitarized once more.;;;;;;;;;;;;;
GER_cancel_elasstreaty_title;Revoke the Treaty of Elsaß-Lorraine;;;;;;;;;;;;;
GER_cancel_elasstreaty_desc;§RGain 5 infamy§! When those cowardly pacifists decided to negotiate with the French over Elsaß-Lothringen, they betrayed the German people by giving up rightful German territory. It is up to $COUNTRY$ to correct to mistakes of the past and reclaim every inch of German land.;;;;;;;;;;;;;
FRA_cancel_elasstreaty_title;Revoke the Treaty of Elsaß-Lorraine;;;;;;;;;;;;;
FRA_cancel_elasstreaty_desc;§RGain 5 infamy§! When those cowardly pacifists decided to negotiate with the Germans over Alsace-Lorraine, they betrayed the French people by acknowledging German claims to rightful French territory. It is up to $COUNTRY$ to correct to mistakes of the past and reclaim every inch of French land.;;;;;;;;;;;;;
outside_form_WSF_title;Form Zapadoslavia;;;;;;;;;;;;;
outside_form_WSF_desc;§RGain 2 infamy§! Due to our influence in the Western Slavic lands, we could create a powerful puppet in Eastern Europe.;;;;;;;;;;;;;
form_WSF_slav_title;Unite Zapadoslavia;;;;;;;;;;;;;
form_WSF_slav_desc;It is time for the Western Slavic nations to unite under one flag! No longer will we be threatened by Russian and German foes!\n\n§RYou or your spherelings must own all Polish cores, Czechoslovakian cores, and both Galician states.§W;;;;;;;;;;;;;
EVTDESC7142973;$COUNTRY_ADJ$ Red Guards have seized the city of Monaco and unleashed a terrifying storm of red terror upon the local populace. Looting and violence occurred across Monaco with the bulk of the communist rage being directed towards the Monte Carlo district, home of the famed Monte Carlo Casino. Once glamorous and magnificent villas now lay in ruins as $COUNTRY_ADJ$ soldiers were seen exiting them with hands full of pillaged treasures. Any suspected capitalists or members of the local aristocracy who had failed to flee the city were quickly tried by ad-hoc tribunals and ceremoniously executed. The destruction of Monaco culminated in burning of the Monte Carlo Casino, a symbol of the lavish excesses of the bourgeoisie class. It is unlikely that the grandeur of Monaco will return anytime soon.;;;;;;;;;;;;;
EVTDESC71429731;$FROMCOUNTRY_ADJ$ Red Guards have seized the city of Monaco and unleashed a terrifying storm of red terror upon the local populace. Looting and violence occurred across Monaco with the bulk of the communist rage being directed towards the Monte Carlo district, home of the famed Monte Carlo Casino. It is unlikely that the grandeur of Monaco will return anytime soon. $FROMCOUNTRY$ has refused to apologize for the actions of its army.;;;;;;;;;;;;;
monaco_sacked_modifer;The Sacking of Monaco;;;;;;;;;;;;;
HUN_ROM_treaty_title;Transylvania Treaty;;;;;;;;;;;;;
HUN_ROM_treaty_desc;The region of Transylvania is intensely disputed between Hungary and Romania. With our influence over both countries, we could attempt to propose a treaty that could help solve, or at least ease, the tensions resulting from the dispute.;;;;;;;;;;;;;
transvana_treaty_force_ROM_title;Enforce Transylvania Treaty;;;;;;;;;;;;;
transvana_treaty_force_ROM_desc;§RGain 2 infamy§! Although initial negotiations over a treaty on Transylvania failed, we are in a position to force Hungary and Romania to abide by our benevolent border proposal on territorial claims in the region. Romania will be given Transylvania as originally proposed.;;;;;;;;;;;;;
transvana_treaty_force_HUN_title;Enforce Transylvania Treaty;;;;;;;;;;;;;
transvana_treaty_force_HUN_desc;§RGain 2 infamy§! Although initial negotiations over a treaty on Transylvania failed, we are in a position to force Hungary and Romania to abide by our benevolent border proposal on territorial claims in the region. Hungary will be given Transylvania as originally proposed.;;;;;;;;;;;;;
transvana_treaty_force_partition_title;Enforce Transylvania Treaty;;;;;;;;;;;;;
transvana_treaty_force_partition_desc;§RGain 2 infamy§! Although initial negotiations over a treaty on Transylvania failed, we are in a position to force Hungary and Romania to abide by our benevolent border proposal on territorial claims in the region. Transylvania will be partitioned as originally proposed.;;;;;;;;;;;;;
EVTDESC71429732;The region of Transylvania is intensely disputed between Hungary and Romania. With our influence over both countries, we could attempt to propose a treaty that could help solve, or at least ease, the tensions resulting from the dispute.;;;;;;;;;;;;;
EVTDESC71429733;We could attempt to solve the Transylvania troubles in several ways. Hungary has been the traditional owner of the land, and as such, we could reassert Hungarian claims to the region. However, Romanians are the majority population of much of Transylvania, and therefore, we could support Romanian self-determination. It is unlikely either of these proposals would be warmly welcomed by the losing party. Therefore, we could also suggest a partitioning of Transylvania.;;;;;;;;;;;;;
EVTDESC71429734;$FROMCOUNTRY$ is attempting to draft a substantive border treaty that will resolve the territorial disputes over Transylvania. We are still waiting to see in what direction they will take the treaty and who it will favor.;;;;;;;;;;;;;
EVTDESC71429735;$FROMCOUNTRY$ has declared its support for Hungarian claims in Transylvania and has pressured Romania to withdraw its control and claim on any land in the region.;;;;;;;;;;;;;
EVTDESC71429736;$FROMCOUNTRY$ has declared its support for Hungarian claims in Transylvania and has pressured Romania to withdraw its control and claim on any land in the region.;;;;;;;;;;;;;
EVTDESC71429741;In response to our support for Hungarian claims, Romania has withdrawn from the negotiations and is refusing to acknowledge the authority of any treaty on the governance of Transylvania.;;;;;;;;;;;;;
EVTDESC71429742;In response to the treaty's support for Hungarian claims, Romania has withdrawn from the negotiations and is refusing to acknowledge the authority of any treaty on the governance of Transylvania.;;;;;;;;;;;;;
EVTDESC71429743;In response to our support for Hungarian claims, Romania has agreed to support the treaty in exchange for substantial monetary compensation.;;;;;;;;;;;;;
EVTDESC71429748;$FROMCOUNTRY$ has refused to provide Romania with monetary compensation and expects Romania to sign the treaty regardless.;;;;;;;;;;;;;
EVTDESC71429747;$FROMCOUNTRY$  has accepted our demand for monetary compensation as a condition for our signing of the treaty.;;;;;;;;;;;;;
EVTDESC71429745;Today the Transylvania Treaty has been signed by the $COUNTRY_ADJ$, the Romanian, and the Hungarian governments. The treaty asserts Hungarian authority over Transylvania and dismisses Romanian claims to the region.;;;;;;;;;;;;;
EVTDESC71429746;Today the Transylvania Treaty has been signed by the Romanian and the Hungarian governments. The treaty asserts Hungarian authority over Transylvania and dismisses Romanian claims to the region.;;;;;;;;;;;;;
EVTDESC71429737;$FROMCOUNTRY$ has declared its support for Romanian claims in Transylvania and has pressured Hungary to withdraw its control and claim on any land in the region.;;;;;;;;;;;;;
EVTDESC71429738;$FROMCOUNTRY$ has declared its support for Romanian claims in Transylvania and has pressured Hungary to withdraw its control and claim on any land in the region.;;;;;;;;;;;;;
EVTDESC714297411;In response to our support for Romanian claims, Hungary has withdrawn from the negotiations and is refusing to acknowledge the authority of any treaty on the governance of Transylvania.;;;;;;;;;;;;;
EVTDESC714297421;In response to the treaty's support for Romanian claims, Hungary has withdrawn from the negotiations and is refusing to acknowledge the authority of any treaty on the governance of Transylvania.;;;;;;;;;;;;;
EVTDESC714297431;In response to our support for Romanian claims, Hungary has agreed to support the treaty in exchange for substantial monetary compensation.;;;;;;;;;;;;;
EVTDESC714297481;$FROMCOUNTRY$ has refused to provide Hungary with monetary compensation and expects Hungary to sign the treaty regardless.;;;;;;;;;;;;;
EVTDESC714297471;$FROMCOUNTRY$  has accepted our demand for monetary compensation as a condition for our signing of the treaty.;;;;;;;;;;;;;
EVTDESC714297451;Today the Transylvania Treaty has been signed by the $COUNTRY_ADJ$, the Romanian, and the Hungarian governments. The treaty asserts Romanian authority over Transylvania and dismisses Hungarian claims to the region.;;;;;;;;;;;;;
EVTDESC714297461;Today the Transylvania Treaty has been signed by the Romanian and the Hungarian governments. The treaty asserts Romanian authority over Transylvania and dismisses Hungarian claims to the region.;;;;;;;;;;;;;
EVTDESC71429739;In an attempt to solve the territorial disputes in Transylvania, $FROMCOUNTRY$ has proposed that the region be partitioned between Romania and Hungary.;;;;;;;;;;;;;
EVTDESC714297391;Although Romania agreed to the partitioning of Transylvania, Hungary has soundly refused to accept the idea. As such, negotiations over the treaty have collapsed.;;;;;;;;;;;;;
EVTDESC7142973971;Although Hungary agreed to the partitioning of Transylvania, Romania has soundly refused to accept the idea. As such, negotiations over the treaty have collapsed.;;;;;;;;;;;;;
EVTDESC714297399;Both Hungary and Romania have refused to agree to the $COUNTRY_ADJ$ proposal for the partitioning of Transylvania. As such, negotiations over the treaty have collapsed.;;;;;;;;;;;;;
EVTDESC714297393;Both Hungary and Romania have refused to agree to the $FROMCOUNTRY_ADJ$ proposal for the partitioning of Transylvania. As such, negotiations over the treaty have collapsed.;;;;;;;;;;;;;
EVTDESC714297392;Both Hungary and Romania have agreed to the $COUNTRY_ADJ$ proposal for the partitioning of Transylvania. The region will be equally divided between the two states in the hope that it will end territorial disputes.;;;;;;;;;;;;;
EVTDESC714297394;Today the Transylvania Treaty has been signed by the $FROMCOUNTRY_ADJ$, the Romanian, and the Hungarian governments. The treaty asserts Hungarian authority over Transylvania and dismisses Romanian claims to the region.;;;;;;;;;;;;;
EVTDESC714297395;Today the Transylvania Treaty has been signed by the $FROMCOUNTRY_ADJ$, the Romanian, and the Hungarian governments. The treaty asserts Romanian authority over Transylvania and dismisses Hungarian claims to the region.;;;;;;;;;;;;;
EVTDESC714297396;Both Hungary and Romania have agreed to the $FROMCOUNTRY_ADJ$ proposal for the partitioning of Transylvania. The region will be equally divided between the two states in the hope that it will end territorial disputes.;;;;;;;;;;;;;
EVTDESC714297397;Both Hungary and Romania have agreed to the $FROMCOUNTRY_ADJ$ proposal for the partitioning of Transylvania. The region will be equally divided between the two states in the hope that it will end territorial disputes.;;;;;;;;;;;;;
EVTDESC97552451;Although initial negotiations over a treaty on Transylvania failed, the $FROMCOUNTRY_ADJ$ government has successfully forced Hungary to abide by the treaty. Romania will be given Transylvania as originally proposed.;;;;;;;;;;;;;
EVTDESC97552461;Although initial negotiations over a treaty on Transylvania failed, the $FROMCOUNTRY_ADJ$ government has successfully forced Hungary to abide by the treaty. Romania will be given Transylvania as originally proposed.;;;;;;;;;;;;;
EVTDESC97552471;Although initial negotiations over a treaty on Transylvania failed, the $FROMCOUNTRY_ADJ$ government has successfully forced Romania to abide by the treaty. Hungary will be given Transylvania as originally proposed.;;;;;;;;;;;;;
EVTDESC97552481;Although initial negotiations over a treaty on Transylvania failed, the $FROMCOUNTRY_ADJ$ government has successfully forced Romania to abide by the treaty. Hungary will be given Transylvania as originally proposed.;;;;;;;;;;;;;
EVTDESC97552491;Although initial negotiations over a treaty on Transylvania failed, the $FROMCOUNTRY_ADJ$ government has successfully forced Romania and Hungary abide by the treaty. Transylvania will be partitioned between the two as originally proposed.;;;;;;;;;;;;;
EVTDESC97552410;Although initial negotiations over a treaty on Transylvania failed, the $FROMCOUNTRY_ADJ$ government has successfully forced Romania and Hungary abide by the treaty. Transylvania will be partitioned between the two as originally proposed.;;;;;;;;;;;;;
forcefully_remove_turkish_pops_title;Forcefully Expel our Turkish Population;;;;;;;;;;;;;
forcefully_remove_turkish_pops_desc;§RGain 8 infamy§! Now that we are free from Turkish rule, some hardline elements of our population suggest removing the Turkish population by force is necessary. While such an action would justifiably lead to international outrage, perhaps it is necessary for the strength of our country...;;;;;;;;;;;;;
turkish_oppression;Turkish Oppression;;;;;;;;;;;;;
turkish_oppression_desc;We have forcefully removed the Turkish population, and the effects of this will linger for some time.;;;;;;;;;;;;;
core_when_done;Core when done;;;;;;;;;;;;;
any_sea_province;Sea;;;;;;;;;;;;;
any_lake_province;Lake;;;;;;;;;;;;;
any_land_province;Land;;;;;;;;;;;;;
any_land_province;Earth;;;;;;;;;;;;;
EVTNAME666605;$FROMCOUNTRY$ launches invasion of Manchuria;;;;;;;;;;;;;
EVTDESC666605;\n\nTheir victory in the Russo-Japanese War has emboldened $FROMCOUNTRY_ADJ$ forces to invade Manchuria. This is the latest step in their consolidation of holdings in northeastern Asia. If they are able to annex Manchuria, what will that mean for our country's security in the future?;;;;;;;;;;;;;
ally_china_title;Ally China;;;;;;;;;;;;;
ally_china_desc;China pursues a similar foreign policy to us: general distrust of Westerners. While we have managed to avoid being colonized, China has not been so lucky. Their ports and coastal provinces are increasingly becoming internationally governed trustees, if not directly administered by European powers. But if we ally them and help them militarily and societally modernize, they may be able to stand up to Europe--and together we may become the gatekeepers of a prosperous, independent Orient.;;;;;;;;;;;;;
EVTNAME1931001;Japan Offers us an Alliance;;;;;;;;;;;;;
EVTDESC1931001;\n\nJapan has approached us with an offer of a military alliance, as well as a promise of government advisors to help us modernize and stand up to the Western powers. As similar victims of unequal treaties, the Japanese sympathize with us and would like to use our shared desire to keep foreigners at bay as reason for an everlasting friendship. Their rapid modernization can also prove useful as a model for our own. How shall we respond?;;;;;;;;;;;;;
EVTNAME1931002;China Accepts the Alliance Offer!;;;;;;;;;;;;;
EVTDESC1931002;\n\nChina's ambassadors have returned to us with splendid news: they accept our offers of military alliance and government reform advisors. Together, we will create a prosperous, splendidly isolated Asia that is always true to its traditional roots.;;;;;;;;;;;;;
EVTNAME1931003;China Rejects the Alliance Offer.;;;;;;;;;;;;;
EVTDESC1931003;\n\nUnfortunately, China has declined our alliance offer, stating they do not desire outside help with modernizing and maintaining their sovereignty.;;;;;;;;;;;;;
japanese_government_advisors;Japanese Government Advisors;;;;;;;;;;;;;
japanese_government_advisors_desc;Officials from Japan are working with our government to oversee our own modernization. We hope to use their knowledge to pursue reforms in all aspects, from social to military.;;;;;;;;;;;;;
cede_pacific_islands_to_philippines_title;Cede the Caroline and Mariana Islands to the Philippines;;;;;;;;;;;;;
cede_pacific_islands_to_philippines_desc;Formerly part of the Spanish East Indies, the islands of Guam, Palau, and Saipan were politically associated with the larger colonial region of the Philippines. Now that the Philippines are independent and allied to us, they may find these islands useful for their defense. Should we grant them control of the islands, the Philippines could use them as naval bases, improving both their territorial defenses and their strength as our ally.;;;;;;;;;;;;;
EVTNAME9677231;$FROMCOUNTRY$ Cedes the Caroline and Mariana Islands to Us;;;;;;;;;;;;;
EVTDESC9677231;As our faithful ally, $FROMCOUNTRY$ has deemed it appropriate that we annex the nearby Caroline and Mariana Islands. These islands used to be governed as part of the Spanish East Indies and, thus, are politically tied to us now that we are both free from Spanish rule. We will incorporate these islands into our mainland, uniting the Spanish East Indies under our rule.;;;;;;;;;;;;;
EVTNAME377902;The Algerian Famine of $YEAR$;;;;;;;;;;;;;
EVTDESC377902;\n\nWar, drought, locust infestations, and a harsh winter have created a desperate famine in French-controlled Algeria. Local Berbers and Maghrebi Arabs find themselves too poor to receive aid that isn't at the behest of our government, leaving them simply to die. It is highly unlikely that we can shore up the funds to provide meaningful relief--but if we can, why not?;;;;;;;;;;;;;
EVT377902OPTA;We have no means to relieve the suffering.;;;;;;;;;;;;;
EVT377902OPTB;Salvage what we can from the treasury to feed them! §RPay $200,000§W;;;;;;;;;;;;;
1860GREATMETEOR;\n\nThe placid evening of the northeastern and midwestern United States was ignited by a fantastical sight. A procession of fireball meteors racing across the sky was reported. Locals were unable to tell which direction in the sky they originated from, but could not dispute that a parade of blazing light skirted across the atmosphere and then left, without a trace. This phenomenon of meteors entering and then leaving the atmosphere is not well understood. Our astronomers will write of and study this event eagerly.;;;;;;;;;;;;;
1913GREATMETEOR;\n\n"A huge meteor appeared traveling from northwest by west to southeast, which, as it approached, was seen to be in two parts and looked like two bars of flaming material, one following the other. They were throwing out a constant stream of sparks and after they had passed they shot out balls of fire straight ahead that traveled more rapidly than the main bodies. They seemed to pass over slowly and were in sight about five minutes."\n\nAnother procession of mysterious fireball meteors flying across the night sky was reported across the United States and rural Canada. As with previous earth-grazing fireball meteors, this procession is notable for lacking a radiant--meaning the direction it came in was impossible to identify. How eagerly the heavens provide us with mysteries to discover and ponder on!;;;;;;;;;;;;;
1913GREATMETEOR2;\n\n"A huge meteor appeared traveling from northwest by west to southeast, which, as it approached, was seen to be in two parts and looked like two bars of flaming material, one following the other. They were throwing out a constant stream of sparks and after they had passed they shot out balls of fire straight ahead that traveled more rapidly than the main bodies. They seemed to pass over slowly and were in sight about five minutes."\n\nAnother procession of mysterious fireball meteors flying across the night sky was reported across the United States and rural Canada. As with previous earth-grazing fireball meteors, this procession is notable for lacking a radiant--meaning the direction it came in was impossible to identify. How eagerly the heavens provide us with mysteries to discover and ponder on!;;;;;;;;;;;;;
peru_brazil_treaty_1;Treaty with Peru;;;;;;;;;;;;;
only_one_tech_for_you_tkg;Military mission in Japan;;;;;;;;;;;;;
military_mission_in_japan;Military mission in Japan;;;;;;;;;;;;;
will_give_grants;Will give grants;;;;;;;;;;;;;
ALTAYARBITRATIONAFG;\n\nWith Herat, Kandahar and Kabul united under the Afghan flag, conflict has arisen with our neighbor, Iran, concerning the limits of our shared border. The Goldsmid Arbitration conducted by the British succeeded in clearly delineating large portions of the border, but was unclear when it came to the region of Lash Wa Juwayn. After much debate, both our and the Iranian government eventually decided to search for a non-British arbitrator so as to finally settle the dispute. Now, it has been proposed that Turkish general Fahrettin Altay, who has declared himself willing, be the arbitrator. To begin the process, he first needs the approval of our and the Iranian government.;;;;;;;;;;;;;
