Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC600004;The Kornilov Affair, was an (alleged) attempted coup d'état by the then Commander-in-Chief of the Russian Army, General Lavr Kornilov, in August 1917 against the Russian Provisional Government headed by Alexander Kerensky. Kerensky, hearing of a possible coup attempt by Kornilov, questioned him and interpreted his responses as a confirmation of his intention to seize power by force. In response, Kerensky dismissed Kornilov from his position. When the telegram to dismiss Kornilov arrived, he believed that Kerensky was acting under intense pressure from the Soviets and consequently the Bolsheviks, therefore he ordered the Third Cavalry Corps to move swiftly to Petrograd to put down what he assumed to be a Bolshevik uprising. The coup failed and Kornilov was incarcerated.;;;;;;;;;;;;;
EVTDESC600005;The October Revolution of 1917 was led by the Bolsheviks, specifically by Lenin, who used their influence in the Petrograd Soviet to organize the armed forces. Bolshevik Red Guards forces under the Military Revolutionary Committee began the takeover of government buildings on 24 October 1917 (O.S.). The following day, the Winter Palace (the seat of the Provisional government located in Petrograd, then capital of Russia), was captured. The October revolution ended the phase of the revolution instigated in February, replacing Russia's short-lived provisional parliamentary government with government by soviets, local councils elected by bodies of workers and peasants. Liberal and monarchist forces, loosely organized into the White Army, immediately went to war against the Bolsheviks Red Army, in a series of battles that would become known as the Russian Civil War.;;;;;;;;;;;;;
EVTDESC600006;The Communists have finally fallen out of power in the motherland. The 'Soviet Union' no longer exists. Only Russia, one and indivisible!;;;;;;;;;;;;;
EVTDESC600007;We are no longer only Russia, but rather the Union of Soviet Socialist Republics! Russia no longer exists, so neither should its claims on our country!;;;;;;;;;;;;;
EVTDESC600008;The Russian Civil War (25 October 1917 - October 1922) was a multi-party war in the former Russian Empire fought between the Bolshevik Red Army and the White Army, the loosely allied anti-Bolshevik forces. Many foreign armies warred against the Red Army, notably the Allied Forces and the pro-German armies. The Red Army defeated the White Armed Forces of South Russia in Ukraine and the army led by Aleksandr Kolchak in Siberia in 1919. The remains of the White forces commanded by Pyotr Nikolayevich Wrangel were beaten in the Crimea and were evacuated in the autumn of 1920. A number of independent countries - Finland, Estonia, Latvia, Lithuania, and Poland - emerged from the war.;;;;;;;;;;;;;
EVTDESC600009;The civil war has finally ended. The Russian economy was devastated by the war, with factories and bridges destroyed, cattle and raw materials pillaged, mines flooded, and machines damaged. The industrial production value descended to one seventh of the value of 1913, and agriculture to one third. War Communism saved the Soviet government during the Civil War, but much of the Russian economy had ground to a standstill. But now our motherland can finally rebuild itself, in peace, free of the capitalism oppression.;;;;;;;;;;;;;
EVTDESC600010;Tsarists and imperialists in Russia are waging a war of aggression against the proletariat! Should we intervene?;;;;;;;;;;;;;
EVTDESC600011;Socialists and communists in Russia are warring against the rightful government in an attempt to claim legitimacy! Should we intervene?;;;;;;;;;;;;;
EVTDESC600012;Around the country, in the midst of the continuing revolution, people's soviets have been established, forming socialist and communist local governments. They claim legitimacy, but we are working to remove them.;;;;;;;;;;;;;
EVTDESC600013;Despite our best efforts to consolidate power and maintain order, the soviets have broken off, and are waging war against us for the legitimate right to rule Russia!;;;;;;;;;;;;;
EVTDESC600014;The war has finally ended. Now our motherland can finally rebuild itself, in peace.;;;;;;;;;;;;;
EVTDESC600015;It has been a long, harsh revolution. Socialists, reactionaries, and communists alike have tried to oust the rightful Liberal Provisional Government from power, but we managed to maintain control and power! Now that the country has calmed down, we can begin reforming our government properly.;;;;;;;;;;;;;
EVTDESC600016;After the coup by the reactionary officers, our military junta has finally managed to consolidate power in Russia. What shall our next actions be in shaping the Motherland?;;;;;;;;;;;;;
EVTDESC600017;The Bolsheviks have been in control of the Provisional Government long enough to mold Russia to their ideal. We are now a nation lead by the Proletariat!;;;;;;;;;;;;;
EVTDESC600018;The Third International or The Communist International, was an association of national communist parties founded in 1919 by Lenin. Though its stated purpose was the promotion of world revolution, the Comintern functioned chiefly as an organ of Soviet control over the international communist movement. The Comintern emerged from the three-way split in the socialist Second International. A majority of socialist parties, comprising the International's “right” wing, chose to support the war efforts of their respective national governments against exterior enemies. The “center” faction of the International decried the nationalism of the right and sought the reunification of the Second International under the banner of world peace. The “left” group, led by Vladimir Lenin, rejected both nationalism and pacifism, urging instead a socialist drive to transform the war of nations into a transnational class war.;;;;;;;;;;;;;
EVTDESC600019;In November 1917, following the October Revolution, the first government of the independent Transcaucasia was created in Tbilisi. The Transcaucasian Commissariat (Sejm) existed for a couple of months following the Bolshevik seizure of power. Later, the Sejm proclaimed the "Transcaucasian Democratic Federative Republic" and a peace conference was held between the Ottoman Empire and a delegation of the Sejm. The mood prevailing in Tbilisi was very different. Tbilisi acknowledged a state of war between itself and the Ottoman Empire. A new peace conference opened at Batum and at this conference the Ottomans extended their demands. The Armenian and Georgian members of the Republic’s delegation began to stall. Beginning on May 21, the Ottoman army moved ahead once again. The conflict led to a series of battles and on May 26, 1918, Georgia declared independence; two days later, Armenia and Azerbaijan followed suit, dissolving the federation.;;;;;;;;;;;;
EVTDESC600020;With the Bolsheviks taking the power in Russia, they are pressuring us to change our government to be more aligned with theirs! They demand a proletariat government in our country! What should we do?;;;;;;;;;;;;;
EVTDESC600021;The October Revolution of 1917 turned Finnish politics upside down. Now, the new non-Socialist majority of the Parliament desired total independence, and the Socialists came gradually to view Soviet Russia as an example to follow. On November 15, 1917, the Bolsheviks declared a general right of self-determination, including the right of complete secession, "for the Peoples of Russia". On the same day the Finnish Parliament issued a declaration by which it temporarily took power in Finland. Worried by the development in Russia, and Finland, the non-Socialist Senate proposed that Parliament declare Finland's independence, which was agreed on in the Parliament on December 6, 1917. On December 18 the Soviet government issued a Decree, recognizing Finland's independence, and on December 22 it was approved by the highest Soviet executive body – VTsIK. Germany and the Scandinavian countries followed without delay.;;;;;;;;;;;;;
EVTDESC600022;Historically, with the outbreak of the World War I, the Russian Empire fell into revolution and civil war. As a part of this larger conflict, the Estonians declared independence from Russia and won their freedom during the Estonian War of Independence. As a symbol of Estonian independence, Yuryev/Dorpat was officially given back its Estonian name, Tartu. The new Communist Russian government acknowledged Estonia's freedom in the 1920 Treaty of Tartu. The Estonians are offering us a peace treaty, what should we do?;;;;;;;;;;;;;
EVTDESC600023;Historically, after the Russian Empire lost the Crimean war and was weakened economically and politically, an unrest started in the former Polish-Lithuanian Commonwealth. In Vilnius alone 116 demonstrations were held in 1861. In August 1861, manifestations in Vilnius ended in clashes with the Imperial Russian Army. In spite of Russian police and Cossack interference, a symbolic meeting of hymn-singing Poles and Lithuanians took place on the bridge across Niemen River. After a series of patriotic riots, the Russian Namestnik of Tsar Alexander II, General Karl Lambert, introduced martial law in Poland on 14 October 1861. Public gatherings were banned and some public leaders made outlaws. Now, with the hardships of the Crimean War, the Poles, the Lithuanians and the Ukrainians are rising to make patriotic demonstrations. What should we do?;;;;;;;;;;;;;
EVTDESC600024;The January Uprising was an uprising in the former Polish-Lithuanian Commonwealth (present-day Poland, Lithuania, Belarus, Latvia, parts of Ukraine, western Russia) against the Russian Empire. It began on 22 January 1863 and lasted until the last insurgents were captured in 1865. The uprising began as a spontaneous protest by young Poles against conscription into the Imperial Russian Army, and was soon joined by high-ranking Polish-Lithuanian officers and various politicians. The rebels set up a provisional government in Congress Poland and are stirring other Poles, Ukrainians and Lithuanians to rise against us!;;;;;;;;;;;;;
EVTDESC600025;The Polish demonstrations have grown into a mass rebellion! Lithuanians and Latvians joined the Poles and seceded from Russia!;;;;;;;;;;;;;
