Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
RUANGERUPTION;The mountainous islet of Ruang in the Sangihes, an island chain off Sulawesi, erupted into a pyre of smoke and flame. While the small isle is uninhabited, the nearby island of Tagulandang was flooded in a large tsunami, destroying its several small towns and villages and drowning several hundred beneath the waves. A visiting zoologist described the devastation as horrid, with dozens of houses either pushed off their foundation and wrecked, or swept entirely out to sea. Even a sturdy local church was destroyed, as the villagers now pray and scavenge whatever they can from the broken remains of their homes.;;;;;;;;;;;;;
BANDAIERUPTION;Mount Bandai, located in the highlands of Iwashiro province, erupted into a great inferno following weeks of earthquakes. A massive, fiery lahar destroyed great amounts of forest and farmland around the mountain as well as several villages.  Ash buried crops many miles from the eruption. If there is any silver lining to the disaster, it has been the rapid response from the fledgling Japanese Red Cross, as well as great documentation and research by local geologists due to the volcano's relative vicinity to Tokyo. As rescue operations continue, rivers and streams, diverted by the landslides, have created a set of five lakes in the vicinity, nicknamed the "Five Colored Lakes" due to their vivid hues.;;;;;;;;;;;;;
SANFERMINQUAKE;A great earthquake struck the northwestern coast of Puerto Rico, killing over a hundred and causing widespread damages to homes and businesses. The quake caused mudslides, destroyed bridges, and levelled many barrios in MayagÃ¼ez and Aguadilla, an ensuing tsunami killed many of the survivors and washed much of what had survived out to sea. It has been reported that camps have formed high up in the inland hills, with local residents afraid to venture back for fear of aftershocks.;;;;;;;;;;;;;
KEELUNGQUAKE;The northern coast of the isle of Formosa was devastated first by a massive earthquake, and then by the largest tsunami to strike the island in living memory. The cities of Taipei and Keelung were struck by giant landslides which buried homes, while spreading cracks in the earth became the graves of many local residents. The tremors even triggered the eruption of hot springs and geysers, with at least one villager drowning in the boiling springs. A great recession of water led local fishermen to walk out to the beach to collect fish, who were then drowned beneath a great wave twenty feet high, which poured through the already damaged coastal communities. Keelung, a well respected harbor, was luckily saved from the worst of the tsunami, while other villages along the coast were almost completely destroyed. The exact death toll is unknown, but is estimated by local officials to be at least 500.;;;;;;;;;;;;;
HAWAIIQUAKE;The Big Island of Hawai'i was struck by a truly massive earthquake. Large foreshocks had been reported for days, with some even large enough to cause damage to homes - but several days after the first, a huge tremor shook the whole of the island. Homes, farms, and churches were all smashed. Wooden homes were knocked off foundations, thatched houses were shredded, and even large stone buildings crumbled into pieces. Several ancient villages were ruined, docks and warehouses across the coast were destroyed, and mudslides descended from Mauna Loa and buried many homes and men alike. Around eighty were killed in the event, with many more left homeless.;;;;;;;;;;;;;
PITTSBURGHFIRE;A conflagration has swept across the Pennsylvanian city of Pittsburgh. Large amount of haphazard immigration and development had left much of the city center a maze of poorly-constructed wooden shacks and tenements, and had exceeded the limitations of the city's water supply, despite its adjacency to the Ohio River. When an early morning blaze on a dry, windy morning swept through a poor neighborhood of the town, the city's all-volunteer fire departments were unable to control it - banks, churches, the mansions of the rich, the shacks of the poor - all were charred beneath the flames. Despite the calamity, only two are known to have died in the blaze, and a surge of rebuilding efforts have reached the city even as the last of the ash is swept away. The city and state government have requested federal funds to finance the creation of new infrastructure.;;;;;;;;;;;;;
OHIOCANALDESC;After over a decade of surveying and construction, the Ohio & Erie Canal system has reached full completion, linking Lake Erie with the Ohio River. Large amounts of freight can now be moved across the state, boosting local industry and agriculture. It has also spurred a series of connecting branches to other communities across Ohio and western Pennsylvania. Development in eastern Ohio has steadily progressed, and cities such as Cleveland and Akron have become industrial centers in their own right.;;;;;;;;;;;;;
EVTNAMEXXXX;The Schoolhouse Blizzard;;;;;;;;;;;;;
EVTDESCXXXX;A sudden and terrible blizzard has swept across much of the Midwest on what was assumed to be a fairly tepid winter day. As temperatures warmed to just above freezing, many students returned to study at their schools, who were then trapped in a fury of snow not seen since the Long Winter of 1880. Visibility was so poor that many students and teachers who attempted to leave the schoolhouses became trapped in the snow and quickly perished, while many of those who survived suffered frostbite and required amputations. Rumors even abound of one Nebraska schoolteacher tying her students together with a rope and leading them a mile through the snow to the safety of her home.;;;;;;;;;;;;;
EVTOPTAXXXX;As a kid, I always prayed for a snow day...;;;;;;;;;;;;;
EVTNAMEXXXX;The Cloquet Fire;;;;;;;;;;;;;
EVTDESCXXXX;Wide swaths of the conifer forest and logging towns north of Duluth, including the towns of Cloquet and Moose Lake, were burned to the ground over the last few days. A spark on a logging railway created a massive blaze which incinerated hundreds of thousands of acres and hundreds of lives. Tens of thousands lost their homes. Reports tell of trains, backed beyond capacity with evacuees, desperately racing through the very flames themselves to safety, singeing the railcars and burning passengers. A large squadron of local automobiles braved the flame-lapped roads to evacuate a local orphanage and the two-hundred patients of a nearby sanatorium. Relief crews reported seeing piles of hundreds of bodies strewn among the burned-over woods. The region's paper and timber industries have reported to be completely devastated due to the great deforestation.;;;;;;;;;;;;;
EVTOPTAXXX;Dear god.;;;;;;;;;;;;;
EVTNAMEXXXX;Great Hinckley Fire;;;;;;;;;;;;;
EVTDESCXXXX;200,000 acres of pine forest, the town of Hinckley, and nearly 500 lives were lost in a tragic inferno. Large piles of logging debris caught fire, engulfing the surronding community within less than an hour. Two trains quickly pulled out of the town to evacuate as many as they could, and those who were unable to board jumped into wells and streams to avoid the flames. As well as Hinckley, several other smaller logging communities were damaged. In rural areas, bodies of natives and backcountry hermits have continuously been discovered for weeks.  Among the dead listed is Boston Corbett, famed for shooting Lincoln assassin John Wilkes Booth.;;;;;;;;;;;;;
EVTOPTAXXXX;These logging towns are a tinderbox...;;;;;;;;;;;;;
EVTNAMEXXX;The Matheson Fire;;;;;;;;;;;;;
EVTDESCXXXX;Slash-and-burn clearing of local woodlands turned into tragedy across much of rural northeastern Ontario. Several intentional fires converged into a massive firestorm, burning half a million acres and killing hundreds across wide swaths of rural country. Some escaped on local railway lines, while others jumped into lakes, swamps, and rivers as they watched their homes burn into nothing but ruins. Massive temporary morgues have been constructed to house and identify the hundreds of charred remains pulled from the wreckage. With the tragedy have accelerated demands for greater safety regulations to prevent such disasters from occurring again.;;;;;;;;;;;;;
EVTOPTAXXXX;They are right - we must make changes to our safety regulations.;;;;;;;;;;;;;
EVTOPTBXXXX;This is a senseless tragedy, but red tape will not solve this.;;;;;;;;;;;;;
EVTNAMEXXXX;The 1925 Tornado Outbreak;;;;;;;;;;;;;
EVTDESCXXXX;1925 has been an unusually devastating year for tornadoes, with one in particular, the so-called "Tri-State Tornado" carving a line of destruction two-hundred miles long across Indiana, Illinois, and Missouri. Nearly a thousand have been killed, and millions of dollars of damages have been reported as entire communities have been smashed to pieces by the storm. Other smaller twisters have led to dozens of deaths across the midwest and the upland south. A multi-state cleanup effort has been launched, with the governments of the states most affected by the outbreak deploying their national guard to survey and assist with rebuilding efforts.;;;;;;;;;;;;;
EVTOPTAXXXX;Our nation is strong, we will rebuild.;;;;;;;;;;;;;
EVTNAMEXXXX;The 1925 Tornado Outbreak;;;;;;;;;;;;;
EVTDESCXXXX;1925 has been an unusually devastating year for tornadoes, with one in particular, the so-called "Tri-State Tornado" carving a line of destruction two-hundred miles long across Indiana, Illinois, and Missouri. Nearly a thousand have been killed, and millions of dollars of damages have been reported as entire communities have been smashed to pieces by the storm. Other smaller twisters have led to dozens of deaths across the midwest and the upland south. The Confederate government, in a rare moment of détente with the northern states, has offered cross-border assistance in the rebuilding efforts. As Yankee and Dixie national guards and construction crews survey and assist with rebuilding efforts, some of the older survivors can recall a unity long since lost.;;;;;;;;;;;;;
EVTOPTAXXXX;In the face of disaster, we are all brothers.;;;;;;;;;;;;;
EVTNAMEXXXX;The Long Winter of 1880;;;;;;;;;;;;;
EVTDESCXXXX;An unusually intense winter has blanketed much of the Midwest in many feet of snow. In some areas, the snow has amassed to such a point that it has entirely cut off railway lines, restricting the flow of fuel and other necessities to farming and logging towns across the region. After months of reccuring blizzards, the snow began to finally thaw - but great floods have begun along the Mississippi and Missouri rivers, causing significant infrastructure damage. In Omaha, the flooding was so intense that the very course of the Missouri River bended significantly.;;;;;;;;;;;;;
EVTOPTAXXX;Summer can't come soon enough.;;;;;;;;;;;;;
