Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
ADA_ADJ;Adal;d'Adal;Adal-;Adalu;Adalesa;di Adal;Adal;Adal;Adal;Adal;Adal;Àäàëüñê.;Adal;
ADO;Andorra;Andorre;Andorra;Andora;Andorra;Andorra;Andorra;Andorra;Andorra;Andorra;Andorra;àíäîğğà;Andorra;
ADO_ADJ;Andorran;Andorran;Andorranisch;Andorran;Andorranos;Andorrana;andorrai;Andorran;andorrai;Andorrese;Andorrana;Àíäîğğàíñê.;Andorran;
ADU;Andalusia;Andalousie;Andalusien;Andaluzja;Andalucía;Andalusia;Andalúzia;Andalusie;Andalúzia;Andalusië;Andaluzia;Àíäàëóñèÿ;Andalusia;
ADU_ADJ;Andalusian;Andalou;Andalusisch;Andaluzji;Andalusí;Andalusa;Andalúz;Andaluskı;Andalúz;Andalusisch;Andaluz;Àíäàëóññê.;Andalusian;
AES;Anglo-Saxony;Anglo-Saxe;Angelsachsen;Anglo-Saksonia;Anglosajona;Anglo-Sassonia;Angol-Szász;Anglosaské;Angol-Szász;Anglo-Saksen;Anglo-saxônia;Àíãëî-Ñàêñîíèÿ;Anglo-Saksi;
AES_ADJ;Anglo-Saxon;Anglo-saxon;Angelsächsisch;Anglosaski;anglosajón;Anglosassone;angolszász;Anglosaskı;angolszász;Angelsaksisch;Anglo-saxão;Àíãëîñàêñîíñê.;Anglosaksinen;
AFA;Afar;Afar;Afar;Afar;Afar;Afar;Afar;Afar;Afar;Afar;Afar;Àôàğ;Afar;
AFA_ADJ;Afar;Afar;Afar;Afar;Afar;di Afar;Afar;Afar;Afar;Afar;Afar;Àôàğ;Afar;
AGU;Anguilla;Anguilla;Anguilla;Anguilla;Anguila;Anguilla;Anguilla;Anguilla;Anguilla;Anguilla;Anguila;Àíãèëüÿ;Anguilla;
AGU_ADJ;Anguillean;Anguillais;Anguillanisch;Anguillean;Anguileano;Anguilliana;Anguillean;Anguillean;Anguillean;Anguillean;Anguilean;Àíãèëüñê.;Anguillean;
AJU;Ajuuraan;Ajuran;Ajuran;Ajuran;Ajuuraan;Agiuran;Ajuuraan;Ajuuraan;Ajuuraan;Ajuuraan;Ajuuraan;Àäæóğàí;Ajuuraan;
AJU_ADJ;Ajuuraan;Ajuran;Ajuran-;Ajuranu;Ajuuraana;Agiurana;Ajuuraan;Ajuuraan;Ajuuraan;Ajuuraan;Ajúuran;Àäæóğàíñê.;Ajuuraan;
AKK;Ak Koyunlu;Aq Qoyunlu;Aq Qoyunlu;Ak Kojunlu;Aq Qoyunlu;Ak Koyunlu;ak Koyunlu;Ak Koyunlu;ak Koyunlu;Ak Koyunlu;Aq Qoyunlu;Àê-Êîşíëó;ak Koyunlu;
AKK_ADJ;Ak Koyunlu;d'Aq Qoyunlu;Aq Qoyunlu-;Ak Kojunlu;Aq Qoyunlesa;di Ak Koyunlu;ak Koyunlu;Ak Koyunlu;ak Koyunlu;Ak Koyunlu;Ak Koyunlu;Àê-êîşíëóñê.;ak Koyunlu;
ALE;Alençon;Alençon;Alençon;Alençon;Alençon;Alençon;Alençon;Alençon;Alençon;Alençon;Alençon;Àëîíñîí;Alençon;
ALE_ADJ;Alençon;Alençonnais;Alençon-;Alençon;Alençon;Alençonese;Alençon;Alençon;Alençon;Alençon;Alençon;Àëîíñîí;Alençon;
ALH;Haasa;Haasa;Haasa;Al Hasa;Haasa;Haasa;Haasa;Haasa;Haasa;Haasa;Haasa;Õàñà;Haasa;
ALH_ADJ;Haasa;d'Haasa;Haasa-;Al Hasy;Haasa;di Haasa;Haasa;Haasa;Haasa;Haasa;Haasa;Õàññê.;Haasa;
ALI;the Alien Invaders;Les Envahisseurs Aliens;Die Ausländischen Einfäller;Alien Invaders;Invasores alienígenas;Gli Invasori Alieni;Alien Invaders;Alien Invaders;Alien Invaders;Alien Invaders;Invasores estrangeiros;Èíîïëàíåòíûå Çàõâàò÷èêè;Alien Invaders;
ALI_ADJ;Alien;Alien;Ausländer;obcy;extranjero;Aliena;idegen;cizinec;idegen;vreemdeling;alienígena;Èíîïëàíåòÿíèí;ulkomaalainen;
ALI_radical;Grey Faction;Faction des Gris;Fraktion der Grauen;Gray Faction;Grey Faction;Fazione Grigia;Szürke frakció;Šedá frakce;Szürke frakció;Gray Faction;Faction Gris;Ñåğàÿ Ôğàêöèÿ;Harmaa Faction;
ALI_communist;Exploit Faction;Faction de l'Exploit;Fraktion der Ausbeutung;Frakcja Exploit;Facción de la explotación;Fazione Sfruttamento;Az Exploit frakciója;Frakce vıvoje;Az Exploit frakciója;Faction of the Exploit;Faction of the Exploit;Èñïîëüçîâàòü Ôğàêöèş;Exploitin fraktio;
ALI_conservative;Green Faction;Faction des Verts;Fraktion der Grünen;Frakcja Zielonych;Facción de los Verdes;Fazione Verde;A Zöldek frakciója;Frakce zelenıch;A Zöldek frakciója;Faction of the Greens;Faction of the Greens;Çåëåíàÿ Ôğàêöèÿ;Vihreiden fraktio;
ALI_fascist;Synthetic Faction;Faction des Synthétiques;Fraktion der Syntheten;Frakcja Syntetycznych;Facción de los Sintéticos;Fazione Sintetica;A Szintetikus frakciója;Frakci syntetiky;A Szintetikus frakciója;Faction of the Synthetics;Faction of the Synthetics;Ôğàêöèÿ ×åğíîé Äûğû;Synteettisistä fraktio;
ALI_liberal;Yun Key Faction;Faction de Jean Qui;Fraktion von Jan Kih;Frakcja Yan Key;Facción de Yan Key;Fazione Gian Chi;Yan kulcs frakciója;Frakce Yan Key;Yan kulcs frakciója;Faction of Yan Key;Faction of Yan Key;Ôğàêöèÿ ßí Êû;Yan-avaimen fraktio;
ALI_reactionary;Xenu Faction;Faction de Xénou;Fraktion von Xenu;Frakcja Xenu;Facción de Xenu;Fazione Xenu;Xenu frakciója;Xenuova frakce;Xenu frakciója;Xenu's Faction;A facção de Xenu;Ôğàêöèÿ Êñåíó;Xenan fraktio;
ALI_socialist;Nordic Faction;Faction des Nordiques;Fraktion der Nördlichen;Frakcja Nordiques;Facción de los Nordiques;Fazione Nordica;A Nordiques frakciója;Frakce Nordiques;A Nordiques frakciója;Faction of the Nordiques;Faction of the Nordiques;Ñêàíäèíàâñêàÿ Ôğàêöèÿ;Nordiquesin fraktio;
ALL;The Caliphate;Le Califat;Das Kalifat;Kalifat;El Califato;Il Califfato;A Kalifátus;Kalifát;A Kalifátus;Het Kalifaat;O Califado;Õàëèôàò;Kalifaatti;
ALL_proletarian_dictatorship;Nation of Islam;Nation de l'Islam;Nation des Islam;Naród Islamu;Nacion del Islam;Nazione dell'Islam;Az Iszlám Nemzete;Národ Islámu;Az Iszlám Nemzete;Natie van de Islam;Nação do Islã;Íàöèÿ Èñëàìà;Islamin kansakunta;
ALL_fascist_dictatorship;Islamic State;État Islamique;Islamischer Staat;Pañstwo Islamskie;Estado Islámico;Stato Islamico;Iszlám Állam;Islámskı Stát;Iszlám Állam;Islamitische Staat;Estado Islâmico;Èñëàìñêîå Ãîñóäàğñòâî;Islamilainen valtio;
ALL_democracy;Islamic Republic;République Islamique;Islamische Republik;Republika Islamska;República Islámica;Repubblica Islamica;Iszlám Köztársaság;Islámská Republika;Iszlám Köztársaság;Islamitische Republiek;República Islâmica;Èñëàìñêàÿ Ğåñïóáëèêà;Islamilainen tasavalta;
ALL_ADJ;Islamic;Islamique;Islamisch;Islamski;Islámica;Islamica;Iszlám;Islámskı;Iszlám;Islamitisch;Islâmico;èñëàìñê.;islamilainen;
ALO;Alodia;Alodie;Alodien;Alodia;Alodia;Alodia;Alodia;Alodia;Alodia;Alodia;Alodia;Àëîäèÿ;Alwa tilan;
ALO_ADJ;Alodian;Alodien;Alodisch;Alodian;Alodiano;Alodiana;Alodian;Alodian;Alodian;Alodian;Alodiano;Àëîäèÿí;Alodian;
AMD;Ahmadnagar;Ahmadnagar;Ahmednagar;Ahmadnagar;Ahmadnagar;Ahmednagar;Ahmadnagar;Ahmadnagar;Ahmadnagar;Ahmadnagar;Amadnagar;Àõìàäíàãàğ;Ahmadnagar;
AMD_ADJ;Ahmadnagar;d'Ahmadnagar;Ahmednagar-;Ahmadnagaru;Ahmednagarana;di Ahmednagar;Ahmadnagar;Ahmadnagar;Ahmadnagar;Ahmadnagar;Ahmadnagar;Àõìàäíàãàğñê.;Ahmadnagar;
AMG;Armagnac;Armagnac;Armagnac;Armaniak;Armagnac;Armagnaco;Armagnac;Armagnac;Armagnac;Armagnac;Armanhaque;Àğìàíüÿê;Armagnac;
AMG_ADJ;Armagnac;Armagnacot;Armagnac-;Armaniaku;Armagnacesa;Armagnacca;Armagnac;Armagnac;Armagnac;Armagnac;Armagnac;Àğìàíüÿêñê.;Armagnac;
ANS;Ansbach;Ansbach;Ansbach;Ansbach;Ansbach;Ansbach;Ansbach;Ansbach;Ansbach;Ansbach;Ansbach;Àíñáàõ;Ansbach;
ANS_ADJ;Ansbachian;Ansbachien;Ansbacher;Ansbachu;Ansbachesa;Ansbachiana;Ansbachian;Ansbachian;Ansbachian;Ansbachian;Ansbachiano;Àíñáàõñê.;Ansbachian;
AOM_proletarian_dictatorship;Aomen;Aomen;Aomen;Aomen;Aomen;Aomen;Aomen;Aomen;Aomen;Aomen;Aomen;Àîìıíü;Aomen;
AOM_proletarian_dictatorship_ADJ;Aomen;d'Aomen;Aomen-;Aomensk.;de Aomen;di Aomen;Aomen;Aomen;Aomen;Aomen;de Aomen;àîìıíüñê.;Aomen;
APA;Apache;Apaches;Apachen;Apacze;Apache;Apaci;Apache;Apache;Apache;Apache;Apache;Àïà÷è;Apache;
APA_ADJ;Apache;Apache;Apache;Apaczów;Apache;Apaci;Apache;Apache;Apache;Apache;Apache;Àïà÷ñê.;Apache;
AQU;Aquileia;Aquilée;Aglar;Akwilei;Aquileia;Aquileia;Aquileia;Aquileia;Aquileia;Aquileia;Aquileia;Àêâóèëåèà;Aquileia;
AQU_ADJ;Aquileian;Aquiléais;Aglarisch;Akwilei;Aquileano;Aquileiese;Aquileian;Aquileian;Aquileian;Aquileian;Aquileano;Àêâèëåéñêîé;Aquileian;
ARD;Ardalan;Ardalan;Ardalan;Ardalan;Ardalán;Ardalan;Ardalan;Ardalan;Ardalan;Ardalan;Ardalan;Àğäàëàí;Ardalan;
ARD_ADJ;Ardalani;Ardalanais;Ardalan-;Ardalanu;Ardalán;Ardalana;Ardalani;Ardalani;Ardalani;Ardalani;Ardalani;Àğäàëàíñê.;Ardalani;
ARK;Arakan;Arakan;Arakan;Arakan;Arakan;Arakan;Arakan;Arakan;Arakan;Arakan;Arracão;Àğàêàí;Arakan;
ARK_ADJ;Arakan;Arakanais;Arakan-;Arakanu;Arakanesa;Aracanese;Arakan;Arakan;Arakan;Arakan;Arakan;Àğàêàíñê.;Arakan;
ARW;Arawak;Aroüagues;Arawak;Arawak;Arawak;Aruachi;Arawak;Arawak;Arawak;Arawak;Arawak;Àğàâàê;Arawak;
ARW_ADJ;Arawak;Aroüague;Arawak;Arawak;Arawak;Aruaca;Arawak;Arawak;Arawak;Arawak;Arawak;Àğàâàê;Arawak;
ASA;Asakura;Asakura;Asakura;Asakura;Asakura;Asakura;Asakura;Asakura;Asakura;Asakura;Asakura;Àñàêóğà;Asakura;
ASA_ADJ;Asakura;d'Asakura;Asakura-;Asakury;Asakura;di Asakura;Asakura;Asakura;Asakura;Asakura;Asakura;Àñàêóğñê.;Asakura;
ASI;Assiniboine;Assiniboines;Assiniboine;Assiniboinowie;Assiniboine;Assiniboine;Assiniboine;Assiniboine;Assiniboine;Assiniboine;Assiniboine;Àññèíèáîéíû;Assiniboine;
ASI_ADJ;Assiniboine;Assiniboine;Assiniboine-;Assiniboinów;Assiniboine;di Assiniboine;Assiniboine;Assiniboine;Assiniboine;Assiniboine;Assiniboine;Àññèíèáîéíñê.;Assiniboine;
ATH;Athens;Athènes;Athen;Ateny;Atenas;Atene;Athén;Athény;Athén;Athene;Atenas;Àôèíû;Ateena;
ATH_ADJ;Athenian;Athénien;Athenisch;Aten;Ateniense;Ateniese;athéni;aténská;athéni;Atheens;ateniense;Àôèíñê.;ateenalainen;
AUR;Läßinia;Läßinia;Läßinien;Läßinia;Läßinia;Läßinia;Läßinia;Läßinia;Läßinia;Läßinia;Läßinia;Ëıññèíèÿ;Läßinia;
AUR_ADJ;Läßin;Läßin;Läßein;Läßin;Läßin;Läßina;Läßin;Läßin;Läßin;Läßin;Läßin;Ëıññèíñê.;Läßin;
AUV;Auvergne;Auvergne;Auvergne;Owernia;Auvernia;Alvernia;Auvergne;Auvergne;Auvergne;Auvergne;Auvérnia;Îâåğíü;Auvergne;
AUV_ADJ;Auvergnat;Auvergnat;Auvergne-;Owerni;Auvernia;Alverniese;Auvergnese;Auvergnese;Auvergnese;Auvergnese;Auvergnese;Îâåğíñê.;Auvergnese;
AVA;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Àâà;ava;
AVA_ADJ;Ava;d'Ava;Ava-;Avy;Avana;di Ava;Ava;Ava;Ava;Ava;Ava;Àâàíñê.;ava;
AVI;Avignon;Avignon;Avignon;Awinion;Aviñón;Avignone;Avignon;Avignon;Avignon;Avignon;Avinhão;Àâèíüîí;Avignon;
AVI_ADJ;Avignonnais;Avignonnais;Avignon-;Awinionu;Aviñonesa;Avignonese;Avignonese;Avignonese;Avignonese;Avignonese;Avignonese;Àâèíüîíñê.;Avignonese;
AYD;Aydin;Aÿdin;Aydin;Aydin;Aydin;Aydin;Aydin;Aydin;Aydin;Aydin;Aydin;Àéäûí;Aydin;
AYD_ADJ;Aydinid;Aÿdinide;Aydinid;Aydinid;Aydinid;Aydinide;Aydinid;Aydinid;Aydinid;Aydinid;Aydinid;Àûäèíèä;Aydinid;
AYR;Air;Aïr;Air;Air;Air;Air;Levego;Vzduch;Levego;Lucht;Air;Àãàäåñ;ilma;
AYR_ADJ;Air;de l'Aïr;Air-;Airu;Air;di Air;Levego;Vzduch;Levego;Lucht;Air;Àãàäåññê.;ilma;
AZT;The Aztec;Les Aztèques;Die Azteken;Aztekowie;Los Aztecas;Gli Aztechi;az azték;aztéckı;az azték;de Azteekse;Asteca;Àöòåêè;atsteekkien;
AZT_ADJ;Aztec;Aztèque;Aztekisch;Azteków;Azteca;Azteca;azték;aztéckı;azték;Aztec;asteca;Àöòåêñê.;aztec;
BARB_radical;The Hunnic Faction;Faction Hunnique;Hunnische Fraktion;The Hunnic Faction;La facción Hunnic;Fazione degli Unni;A hunnik frakció;Hunní frakce;A hunnik frakció;The Hunnic Faction;The Hunnic Faction;Ôóíäàìåíò Õóííè;Hunnic Faction;
BARB_communist;The Scythian Faction;Faction Scythe;Skythische Fraktion;Frakcja scytyjska;La facción escita;Fazione degli Sciti;A szkítikus frakció;Scythian frakce;A szkítikus frakció;De Scythische factie;A facção cítia;Ñêèôñêàÿ ôğàêöèÿ;Scythian fraktio;
BARB_conservative;Wodan's Faction;Faction de Wodan;Wodans Fraktion;Frakcja Wodana;Facción de Wodan;Fazione di Odino;Wodan frakciója;Wodanova frakce;Wodan frakciója;Wodan's Faction;A facção de Wodan;Ôğàêöèÿ Âîäàíà;Wodanin fraktio;
BARB_conservative_2;The Gothic Faction;Faction Gothique;Gotische Fraktion;Gothic Faction;La facción gótica;Fazione dei Goti;A gótikus frakció;Gotická frakce;A gótikus frakció;De gotische factie;A facção gótica;Ãîòè÷åñêàÿ ôğàêöèÿ;Goottilainen fraktio;
BARB_conservative_3;The Lombard Faction;Faction Lombarde;Lombardische Fraktion;The Lombard Faction;La facción lombarda;Fazione dei Longobardi;A Lombard Frakció;Lombardská frakce;A Lombard Frakció;De Lombard-factie;A facção lombarda;Ëîìáàğäíàÿ ôğàêöèÿ;Lombard-fraktio;
BARB_fascist;The Party of the Dux;Le Parti du Dux;Die Partei des Duxen;Partia Dux;La fiesta del Dux;Partito dei Duci;A Dux pártja;Strana Dux;A Dux pártja;De partij van de Dux;O Partido do Dux;Ïàğòèÿ Äóêñà;Duxin puolue;
BARB_liberal;The Party of Belisarius;Le Parti de Bélisaire;Die Partei von Belisarius;Partia Belizariusza;La fiesta de Belisario;Partito di Belisario;Belisarius pártja;Strana Belisarius;Belisarius pártja;De partij van Belisarius;O Partido de Belisário;Ïàğòèÿ Âåëèçàğèÿ;Belisariuksen puolue;
BARB_liberal_2;The Party of Totila;Le Parti de Totila;Die Partei von Totila;Partia Totila;La fiesta de Totila;Partito di Totila;A Totila pártja;Strana Totila;A Totila pártja;De partij van Totila;O Partido de Totila;Ïàğòèÿ Òîòèëà;Totilan puolue;
BARB_liberal_3;The Party of Karl;Le Parti de Charles;Die Partei von Karl;Partia Karola;La fiesta de Karl;Partito di Carlo;Karl pártja;Strana Karla;Karl pártja;De partij van Karl;O Partido de Karl;Ïàğòèÿ Êàğëà;Karlin puolue;
BARB_reactionary;Old Customs' Faction;Les Anciennes Mœurs;Fraktion der alten Sitten;Stara Frakcja Celna;Facción de Old Customs;Fazione dei Costumi Antichi;Régi Vámok Frakciója;Fráze starıch celníkù;Régi Vámok Frakciója;De factie van de oude douane;Faculdade de Alfândega antiga;Ñòàğàÿ òàìîæåííàÿ ôğàêöèÿ;Vanhan tullin fraktio;
BARB_socialist;The Red Horde;La Horde Rouge;Die Rote Horde;Czerwona Horda;La Horda Roja;L'Orda Rossa;A Vörös Horda;Èervená horda;A Vörös Horda;De rode horde;A Horda Vermelha;Êğàñíàÿ Îğäà;Punainen Horde;
BARB_socialist_2;The Red Senate;Le Sénat Rouge;Der Rote Senat;Czerwony Senat;El Senado rojo;Il Senato Rosso;A Vörös Szenátus;Èervenı senát;A Vörös Szenátus;De rode senaat;O Senado Vermelho;Êğàñíûé Ñåíàò;Punainen senaatti;
BARB_socialist_3;The Red Faction;La Faction Rouge;Die Rote Fraktion;Czerwona frakcja;La facción roja;La Fazione Rossa;A Red Faction;Èervená frakce;A Red Faction;De rode factie;The Red Faction;Êğàñíàÿ ôğàêöèÿ;Red Faction;
BBD;Barbados;La Barbade;Barbados;Barbados;Barbados;Barbados;Barbados;Barbados;Barbados;Barbados;Barbados;Áàğáàäîñ;Barbados;
BBD_ADJ;Barbadian;Barbadien;Barbadisch;Barbadia;Barbadense;Barbadiana;barbadosi;Barbadöskı;barbadosi;Barbadaans;Barbadense;Áàğáàäîññê.;Barbadoksen;
BER;Beroda;Béroda;Beroda;Beroda;Beroda;Beroda;Beroda;Beroda;Beroda;Beroda;Baroda;Áåğîäà;Beroda;
BER_ADJ;Berodan;Bérodien;Beroda-;Berodan;Berodan;Berodana;Berodan;Berodan;Berodan;Berodan;Berodan;Áåğîäàí;Berodan;
BGL;Bagelkhand;Bagelkhand;Baghelkhand;Bagelkhand;Bagelkhand;Bagelkhand;Bagelkhand;Bagelkhand;Bagelkhand;Bagelkhand;Bagelkhand;Áàãåëêõàíä;Bagelkhand;
BGL_ADJ;Bagelkhandi;du Bagelkhand;Baghelkhand-;Bagelkhandi;Bagelkhandi;del Bagelkhand;Bagelkhandi;Bagelkhandi;Bagelkhandi;Bagelkhandi;Bagelkhandi;Áàãåëêõàíäè;Bagelkhandi;
BIJ;Bijapur;Bidjapur;Bijapur;Bijapur;Bijapur;Bijapur;Bijapur;Bijapur;Bijapur;Bijapur;Bijapur;Áèäæàïóğ;Bijapur;
BIJ_ADJ;Bijapuri;Bidjapur;Bijapur;Bijapur;Bijapur;del Bijapur;Bijapuri;Bijapuri;Bijapuri;Bijapuri;Bijapuri;Áèäæàïóğñê.;Bijapuri;
BLA;The Blackfoot;Pieds-Noirs;Schwarzfuß;Czarne Stopy;Pies Negros;Piedi-Neri;Blackfoot;Blackfoot;Blackfoot;Blackfoot;Blackfoot;×åğíîíîãèå;Blackfoot;
BLA_ADJ;Blackfoot;des Pieds-Noirs;Schwarzfuß-;Czarnych Stóp;Pies Negros;dei Piedi-Neri;Blackfoot;Blackfoot;Blackfoot;Blackfoot;Blackfoot;×åğíîíîã;Blackfoot;
BLM;Blambangan;Blambangan;Blambangan;Blambangan;Blambangan;Blambangan;Blambagan;Blambagan;Blambagan;Blambagan;Blambangan;Áëàìáàíãàí;Blambagan;
BLM_ADJ;Blambangani;Blambanganais;Blambangan-;Blambanganu;Blambangana;del Blambangan;Blambagani;Blambagani;Blambagani;Blambagani;Blambagani;Áëàìáàíãàíñê.;Blambagani;
BNT;Banten;Banten;Bantam;Banten;Banten;Banten;Banten;Banten;Banten;Banten;Banten;Áàíòåí;Banten;
BNT_ADJ;Banten;Bantenais;Bantam-;Bantenu;Banten;di Banten;Banten;Banten;Banten;Banten;Banten;Áàíòåíñê.;Banten;
BOU;Bourbonnais;Bourbonnais;Bourbonnais;Burbonia;Bourbonnais;Borbonese;Bourbonnais;Bourbonnais;Bourbonnais;Bourbonnais;Burbônia;Áóğáîí;Bourbonnais;
BOU_ADJ;Bourbonnais;Bourbonnais;Bourbonnais-;Burbonii;Bourbonnais;Borbonese;Bourbonnais;Bourbonnais;Bourbonnais;Bourbonnais;Bourbonnais;Áóğáîíñê.;Bourbonnais;
BTS;Betsimisaraka;Betsimisaraka;Betsimisaraka;Betsimisaraka;Betsimisaraka;Betsimisaraka;Betsimisaraka;Betsimisaraka;Betsimisaraka;Betsimisaraka;Betsimisaraka;Áåöèìàğàêà;Betsimisaraka;
BTS_ADJ;Betsimisaraka;de Betsimisaraka;Betsimisaraka-;Betsimisaraków;de Betsimisaraka;di Betsimisaraka;Betsimisaraka;Betsimisaraka;Betsimisaraka;Betsimisaraka;Betsimisaraka;Áåöèìàğàêàíñê.;Betsimisaraka;
CAD;Caddo;Caddos;Caddo;Caddo;Caddo;Caddo;caddo;Caddo;caddo;Caddo;Caddo;Êıääî;caddo;
CAD_ADJ;Caddo;des Caddos;Caddo-;Caddo;Caddo;di Caddo;caddo;Caddo;caddo;Caddo;Caddo;Êıääñê.;caddo;
CAY;Cayenne;Cayenne;Cayenne;Cayenne;Cayena;Caienna;Cayenne;Cayenne;Cayenne;Cayenne;Caiena;Êàéåííà;cayennenpippuri;
CAY_ADJ;Cayenne;Cayennaise;Cayenne-;Cayeñsk.;de Cayena;di Caienna;Cayenne-i;Cayenne;Cayenne-i;Cayenne;de Caiena;êàéåíñê.;cayennenpippuri;
CCW;Choctaw;Tchactas;Choctaw;Czoktawowie;Choctaw;Choctaw;csoktó;Choctaw;csoktó;Choctaw;Choctaw;×îêòî;Choctaw;
CCW_ADJ;Choctaw;des Tchactas;Choctaw;Czoktawów;Choctaw;di Choctaw;csoktó;Choctaw;csoktó;Choctaw;Choctaw;×îêòîñê.;Choctaw;
CGO_parliamentary_republic;the Republic of Congo;République du Congo;Die Republik Kongo;Republika Konga;la República del Congo;Repubblica del Congo;a Kongói Köztársaság;Kon?skou republikou;a Kongói Köztársaság;de Republiek Congo;a República do Congo;Ğåñïóáëèêà Êîíãî;Kongon tasavalta;
CGO_democracy;the Republic of Congo;République du Congo;Die Republik Kongo;Republika Konga;la República del Congo;Repubblica del Congo;a Kongói Köztársaság;Kon?skou republikou;a Kongói Köztársaság;de Republiek Congo;a República do Congo;Ğåñïóáëèêà Êîíãî;Kongon tasavalta;
CGO_fascist_dictatorship;the Republic of Congo;République du Congo;Die Republik Kongo;Republika Konga;la República del Congo;Repubblica del Congo;a Kongói Köztársaság;Kon?skou republikou;a Kongói Köztársaság;de Republiek Congo;a República do Congo;Ğåñïóáëèêà Êîíãî;Kongon tasavalta;
CGO_presidential_dictatorship;the Republic of Congo;République du Congo;Die Republik Kongo;Republika Konga;la República del Congo;Repubblica del Congo;a Kongói Köztársaság;Kon?skou republikou;a Kongói Köztársaság;de Republiek Congo;a República do Congo;Ğåñïóáëèêà Êîíãî;Kongon tasavalta;
CHE;Cherokee;Cheyennes;Cheyenne;Czejenowie;Cheyenne;Cheyenne;Cheyenne;Cheyenne;Cheyenne;Cheyenne;Cheyenne;Øàéåííû;Cheyenne;
CHE_ADJ;Cherokee;Cheyenne;Cheyenne-;Czejenów;Cheyenne;dei Cheyenne;Cheyenne;Cheyenne;Cheyenne;Cheyenne;Cheyenne;Øàéåííñê.;Cheyenne;
CHM;Chimu;Chimu;Chimú;Chimu;Chimu;Chimù;Chimu;Chimú;Chimu;Chimu;Chimú;×èìó;Chimu;
CHM_ADJ;Chimu;de Chimu;Chimú-;Chimu;Chimu;di Chimù;Chimu;Chimú;Chimu;Chimu;Chimu;×èìóñê.;Chimu;
CHN;Chickasaw;Chicachas;Chickasaw;Czikasawowie;Chickasaw;Chickasaw;Chickasaw;Chickasaw;Chickasaw;Chickasaw;Chickasaw;×èêàñî;Chickasaw;
CHN_ADJ;Chickasaw;Chicacha;Chickasaw-;Czikasawów;Chickasaw;di Chickasaw;Chickasaw;Chickasaw;Chickasaw;Chickasaw;Chickasaw;×èêàñàâñê.;Chickasaw;
CKW;Chokwe;Tchokwés;Tschokwe;Czokwe;Chokwe;Chokwe;csokve;Chokwe;csokve;Chokwe;Chócue;×îêâå;Chokwe;
CKW_ADJ;Chokwe;Tchokwé;Tschokwe-;Czokwe;Chokwe;di Chokwe;csokve;Chokwe;csokve;Chokwe;Chokwe;×îêâåíñê.;Chokwe;
CND;Candar;Candar;Dschandar;Kandar;Candar;Candar;Candar;Candar;Candar;Candar;Candar;Äæàíäàğ;Candar;
CND_ADJ;Candarid;Candaride;Dschandarid;Kandaru;Candar;Candaride;Candarid;Candarid;Candarid;Candarid;Candarid;Äæàíäàğñê.;Candarid;
CNN;Connacht;Connacht;Connacht;Connaught;Connacht;Connacht;Connacht;Connacht;Connacht;Connacht;Connacht;Öîííà÷ò;Connacht;
CNN_ADJ;Connachtian;du Connacht;Connacht-;Connachtian;Connachtian;del Connacht;Connachtian;Connachtian;Connachtian;Connachtian;Connachtian;Öîííà÷òèàí;Connachtian;
