Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
SAF_colonial_company;The Cape Colony;;;;;;;;;;;;;
PHL_colonial_company;Indias Orientales;;;;;;;;;;;;;
MAD_colonial_company;Madagascar;;;;;;;;;;;;;
MAD_colonial_company_2;Protectorat de Madagascar;;;;;;;;;;;;;
MAD_colonial_company_3;Madagaskar;;;;;;;;;;;;;
MAD_colonial_company_4;Madagascar;;;;;;;;;;;;;
KNY_colonial_company;Protectorate of Kenya;;;;;;;;;;;;;
KNY_colonial_company_2;Kenia;;;;;;;;;;;;;
KNY_colonial_company_3;Kenia;;;;;;;;;;;;;
KNY_colonial_company_4;Chenia;;;;;;;;;;;;;
NGR_colonial_company;West Africa;;;;;;;;;;;;;
IRE_colonial_company;The Irish Dominion;;;;;;;;;;;;;
UBD_colonial_company;Liflyandskaya Guberniya;;;;;;;;;;;;;;
LAT_colonial_company;Kurlyandskaya Guberniya;;;;;;;;;;;;;
EST_colonial_company;Estlyandskaya Guberniya;;;;;;;;;;;;;
HND_colonial_company;The Raj;;;;;;;;;;;;;
TCA_colonial_company;Kavkazkoe Namestnichestvo;;;;;;;;;;;;;
DAI_colonial_company;Indochine;;;;;;;;;;;;;
INO_colonial_company;Oost-Indie;;;;;;;;;;;;;
LSK_colonial_company;Alyaska;;;;;;;;;;;;;
PPG_colonial_company;Neuguinea;;;;;;;;;;;;;
MOZ_colonial_company;Mozambique;;;;;;;;;;;;;
MOZ_colonial_company_2;Mozambique;;;;;;;;;;;;;
MOZ_colonial_company_3;Mosambik;;;;;;;;;;;;;
MOZ_colonial_company_4;Mocambique;;;;;;;;;;;;;
CMR_colonial_company;Cameroon;;;;;;;;;;;;;
CMR_colonial_company_2;Cameroun;;;;;;;;;;;;;
CMR_colonial_company_3;Kamerun;;;;;;;;;;;;;
CMR_colonial_company_4;Camerun;;;;;;;;;;;;;
ALD_colonial_company;Algeria;;;;;;;;;;;;;
NMB_colonial_company;South West Africa;;;;;;;;;;;;;
NMB_colonial_company_2;Sud-Ouest Africain;;;;;;;;;;;;;
NMB_colonial_company_3;Sudwestafrika;;;;;;;;;;;;;
SMO_colonial_company;Deutsch-Samoa;;;;;;;;;;;;;
TNZ_colonial_company;Tanganyika;;;;;;;;;;;;;
TNZ_colonial_company_2;Afrique Orientale;;;;;;;;;;;;;
TNZ_colonial_company_3;Ostafrika;;;;;;;;;;;;;
UCA_colonial_company;Virreynato de Nueva Espana;;;;;;;;;;;;;
VNS_colonial_company;Virreynato de Nueva Espana;;;;;;;;;;;;;
MEE_colonial_company_4;Virreynato de Nueva Espana;;;;;;;;;;;;;
YUC_colonial_company_4;Capitania General de Yucatán;;;;;;;;;;;;;
VNZ_colonial_company_4;Capitania General de Venezuela;;;;;;;;;;;;;
UCA_colonial_company_4;Capitania General de Guatemala;;;;;;;;;;;;;
CGC_colonial_company;Capitania General de Chile;;;;;;;;;;;;;
CHL_colonial_company_4;Capitania General de Chile;;;;;;;;;;;;;
VNG_colonial_company;Virreinato de la Nueva Granada;;;;;;;;;;;;;
GCO_colonial_company_4;Virreinato de la Nueva Granada;;;;;;;;;;;;;
VLP_colonial_company;Virreinato del Rio de la Plata;;;;;;;;;;;;;
LPL_colonial_company_4;Virreinato del Rio de la Plata;;;;;;;;;;;;;
VOP_colonial_company;Virreinato del Peru;;;;;;;;;;;;;
PBC_colonial_company_4;Virreinato del Peru;;;;;;;;;;;;;
IMG_colonial_company;Nei Menggu;;;;;;;;;;;;;
MIT_colonial_company;Freistaat Mittelafrika;;;;;;;;;;;;;
LEG_colonial_company;The Tientsin Concessions;;;;;;;;;;;;;

