Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
crystal_radio_desc;A crystal radio receiver, also called a crystal set or cat's whisker receiver, is a very simple radio receiver, popular in the early days of radio. It needs no battery or power source and runs on the power received from radio waves by a long wire antenna. It gets its name from its most important component, known as a crystal detector, originally made with a piece of crystalline mineral such as galena.;;;;;;;;;;;;;
valve_radio_sets_desc;With the discovery that triode valves could amplify signals it was soon noticed that they would also oscillate, a fact that was exploited in generating signals. Once the triode was established as an amplifier it made a tremendous difference to radio receiver performance as it allowed the incoming signals to be amplified. This gave significant improvements in the levels of gain that could be achieved, greatly increasing selectivity, enabling this type of receiver to outperform all other types of the era.;;;;;;;;;;;;;
carbon_transmitter_desc;Before the proliferation of vacuum tube amplifiers in the 1920s, carbon transmitters were the only practical means of obtaining high-level audio signals, and were widely used in telephone systems. Their low cost," inherently high output and ""peaked"" frequency response characteristic were well suited for this application", and their use in new telephone installations continued up to the 1980s, long after they had been replaced by other types of microphones in other applications.;;;;;;;;;;;;;
candlestick_telephone_desc;The candlestick telephone is a style of telephone that was common from the late 1890s to the 1930s. Also known as a desk stand, upright, or a stick phone, it came with or without a rotary dial, and with a ringer box.;;;;;;;;;;;;;
bullough_n_kenworthys_lancashire_loom;Bullough and Kenworthy's Lancashire Loom;;;;;;;;;;;;;
bullough_n_kenworthys_lancashire_loom_desc;The Lancashire Loom was invented in 1842 by James Bullough and William Kenworthy. It was a culmination of several advances made to the Roberts Power Loom from 1830, it was a semi-automatic loom with a single-stop action for changing shuttles. It incorporated an improved automatic filling process and better temples to smooth the edges of the fabric. A Lancashire Loom could increased the productivity of a weaver by a factor of twelve times compared to an existing Cartwright Loom.;;;;;;;;;;;;;
machine_made_steel_cans;Machine-Made Steel Cans;;;;;;;;;;;;;
machine_made_steel_cans_desc;A cumulative process of inventions and improvements have enabled canning factories to mechanize the production of cans and replace the tinned wrought-iron used with cheap steel. These new cans were smaller and could be produced in greater quantities to meet a growing demand.;;;;;;;;;;;;;
double_seams;Double Seams;;;;;;;;;;;;;
double_seams_desc;Double Seams were invented in 1888 by Max Ams. A double seam uses advanced metal rolling techniques to create a double-edged seal between the rolled tin plate lids and the body of the can. Double Seaming provided an air-tight lid to keep micro-organisms out. It also removed the need to use solder as a sealant, thus making steel cans cheaper and faster to produce.;;;;;;;;;;;;;
lombard_and_holts_continuous_track;Lombard and Holt's Continuous Track;;;;;;;;;;;;;
lombard_and_holts_continuous_track_desc;Alvin Lombard patented an effective continuous track system in 1901. This method of vehicle propulsion consisted of an interlocking band of hardened metal plates rotating around two or more wheels. Benjamin Holt acquired the patent in 1905 and began mass production. Holt later trademarked his system as "Caterpillar Tracks" after soldiers likened it to the movements of a caterpillar. Holt's track system was one of the key elements in the development of construction equipment and tanks.;;;;;;;;;;;;;
mercerization;Mercerization;;;;;;;;;;;;;
mercerization_desc;Mercerization is a chemical process developed by Englishman John Mercer in 1844. He developed a chemical treatment for cotton using sodium hydroxide. Mercerization strengthened the fibers and made them easier to dye. H.A. Lowe modernized and popularized Mercer's treatment in the 1890s, producing cotton fabric with a lustrous appearance.;;;;;;;;;;;;;
vacuum_distillation;Vacuum Distillation;;;;;;;;;;;;;
vacuum_distillation_desc;Vacuum distillation is a process for separating hydrocarbons using pressure. The liquid hydrocarbons are channeled into the lower portion of the distillation column at a temperature no greater than 370 degrees Celsius at an absolute pressure. The pressure in the column increases gradually from the top of the column to the bottom. The hydrocarbons evaporate and are piped out at various levels whenever the atmospheric pressure above the hydrocarbon to be distilled is lower than its vapor pressure. Vacuum distillation increases the relative volatility of the components, making the separation process quicker.;;;;;;;;;;;;;
fractional_distillation;Fractional Distillation;;;;;;;;;;;;;
fractional_distillation_desc;Fractional Distillation is a process of separating crude oil into various fractions of hydrocarbons. The Crude Oil is heated to a temperature between 350 and 370 degrees Celsius which causes vaporization. The gas is then fed into a fractional distillation column, which is made up of several trays and outflowing channels. As the vapor rises, it cools according to its boiling point. The fractions with high boiling points condense into the lower trays; those with lower boiling points condense in the upper trays.;;;;;;;;;;;;
fluid_catalytic_cracking;Fluid Catalytic Cracking;;;;;;;;;;;;;
fluid_catalytic_cracking_desc;Fluid Catalytic Cracking is the most significant of the refining processes. It converts the high-boiling components of heavy crude oils into low-boiling, high-octane components such as gasoline and aviation fuels.;;;;;;;;;;;;;
bergius_process;Bergius Process;;;;;;;;;;;;;
bergius_process_desc;The Bergius Process is a chemical process developed by German chemist Friedrich Bergius in 1913. The Bergius Process directly converts coal to useful synthetic fuels. Once finely ground, the coal is dried by the addition of hot gas. Heavy oil is recycled from the process and added to the mixture. A catalyst may also be introduced to trigger or speed up the conversion reaction. Bergius received the Nobel Prize in 1931 for his work in high pressure chemistry.;;;;;;;;;;;;;
fischer_tropsch_process;Fischer-Tropsch Process;;;;;;;;;;;;;
fischer_tropsch_process_desc;The Fischer Tropsh Process was developed at the Kaiser-Wilhelm-Institut für Kohlenforschung in 1925 by German chemists Franz Fischer and Hans Tropsch. The Fischer-Tropsch Process indirectly produces synthetic oils and fuels via a series of reactions. Coal or Natural Gas is converted to a gaseous state, and then reacts with a mixture of Carbon Monoxide and Hydrogen to produce various hydrocarbon products. Nazi Germany used this process extensively in the Second World War to convert their abundant coal stocks into replacement fuels after they were cut off from most natural sources of oil.;;;;;;;;;;;;;
synthetic_cement;Synthetic Cement;;;;;;;;;;;;;
synthetic_cement_desc;'Natural' cement,namely cement that does not use chemical processes to make the result more durable,began to fall out of use with the production of modern concrete. A variety of synthetic brands has developed and has resulted in a burgeoning construction industry.;;;;;;;;;;;;;
#Military Industrial Inventions;;;;;;;;;;;;;;
basic_ship_building_R&D;Basic Ship Building R&D;;;;;;;;;;;;;
basic_ship_building_R&D_desc;early production techniques were aided by increasing ship research.;;;;;;;;;;;;;
improved_ship_building_R&D;Improved Ship Building R&D;;;;;;;;;;;;;
improved_ship_building_R&D_desc;With advanced warships came advanced supply output.;;;;;;;;;;;;;
late_colonial_ships;Late Colonial Ships;;;;;;;;;;;;;
late_colonial_ships_desc;Ships with ever increasing naval ranges meant new methods of supply manufacture had to be devised.;;;;;;;;;;;;;
early_modern_oil_ship;Early Modern Oil Ship;;;;;;;;;;;;;
early_modern_oil_ship_desc;New advances in mobile refueling soon gave way to new advances in naval supply production.;;;;;;;;;;;;x, too!;
ship_artillery_making;Ship Artillery Production;;;;;;;;;;;;;
ship_artillery_making_desc;The massive cannons required on warships ultimately led to more improvements in artillery production overall.;;;;;;;;;;;;x, resulting in more stable and fruitful marital unions.;
ship_cannon_building;Ship Cannon Building;;;;;;;;;;;;;
ship_cannon_building_desc;As naval weaponry became larger and larger, so did its means of production.;;;;;;;;;;;;;
late_colonial_armaments_industry;Late Colonial Armaments Industry;;;;;;;;;;;;;
late_colonial_armaments_industry_desc;Colonial ventures required arms production, but standard procedures often fell short. Thus, new methods were devised.;;;;;;;;;;;;;
modern_armaments_industry;Modern Armaments Industry;;;;;;;;;;;;;
modern_armaments_industry_desc;The modern armaments industry saw impressive gains in arms production.;;;;;;;;;;;;;
interruptor_gears;Interrupter Gears;;;;;;;;;;;;;
interruptor_gears_desc;These were inventions which enabled machine guns to be mounted in front of the cockpit of the airplane to give it real combat power for the first time. One type of gear synchronized the firing of the guns with the spinning arc of the propellers to prevent them being shot off. The second or true interrupter gear developed with bombers prevented the guns from firing if any part of the plane would take a hit.;;;;;;;;;;;;;
medium_tanks;Medium Tanks;;;;;;;;;;;;;
medium_tanks_desc;The Medium tank was developed in the interwar period to correct the design deficiencies and lack of speed of the early heavy tanks and the mobile yet underarmored and outgunned light tanks. Medium tanks featured a main gun of between 37 and 76 millimeters to give it a more than adequate punch. At the same time, they were built with 360 degree revolving turrets and usually armed with at least one machine gun to provide defense from infantry attacks. They were built to specific designs with thicker armor than light tanks and with a lower profile, increasing their ability to survive on the battlefield.;;;;;;;;;;;;;
#POP Growth Inventions;;;;;;;;;;;;;;
sanitation_desc;It was not until the development of sanitation that the presence of waste and sewage in cities was even considered to be a health issue. Once methods were introduced to remove waste and keep the streets clean, it became possible for rodent infestations to be reduced in size and for cities to rapidly grow.;;;;;;;;;;;;;
prophylactics;Prophylactics;;;;;;;;;;;;;
prophylactics_desc;The invention of modern methods of voluntary birth control are having a profound effect on the national birth rate, as citizens (particularly the wealthy) are able to exert far more control over when and how often they have children.;;;;;;;;;;;;;
cholera_vaccine_desc;A vaccine has been developed which should stop the spread of cholera in our country, and which indeed should be a blow against the affliction throughout the world.;;;;;;;;;;;;;
defamation_of_women;Defamation of Women;;;;;;;;;;;;;
defamation_of_women_desc;A cultural shift has begun which assigns to women a lesser status than that of men, even beyond their traditional inability to partake in politics. Common thought is that women are lesser creatures, best suited as chattel and as producers of children.;;;;;;;;;;;;;
#Economic Thought Inventions;;;;;;;;;;;;;;
adam_smith;Adam Smith;;;;;;;;;;;;;
adam_smith_desc;Adam Smith was a Scottish Enlightenment philosopher of political economy. He was author of The Theory of Moral Sentiments and An Inquiry into the Nature and Causes of the Wealth of Nations. Smith promoted the central tenement of Capitalism as the individual pursuing his own self-interest, and in so doing, promoting the greater good. He talked about the "invisible hand" that would guide the actions of individuals and argued against government interference in all but a aspects of the economy.;;;;;;;;;;;;;
jean_baptiste_say;Jean-Baptiste Say;;;;;;;;;;;;;
jean_baptiste_say_desc;Jean-Baptiste Say was a French scholar active in the field of political economy. A contemporary of Adam Smith, he also advocated economic competition and freedom of trade. He wrote the Traité d'économie politique ou simple exposition de la manière dont se forment, se distribuent et se composent les richesses, originally published in 1803. Say's Law of Markets was derived thus from his treatise, "Inherent in supply is the wherewithal for its own consumption.";;;;;;;;;;;;;
thomas_robert_malthus;Thomas Robert Malthus;;;;;;;;;;;;;
thomas_robert_malthus_desc;Thomas Robert Malthus was a British scholar, influential in political economy and demography. Malthus popularized the economic theory of rent.;;;;;;;;;;;;;
floating_international_exchange_rates;Floating International Exchange Rates;;;;;;;;;;;;;
floating_international_exchange_rates_desc;In a Floating Exchange Rate region, the value of the currency is set by supply and demand in the international markets. This is measured freely against the currencies of other countries. The Central Bank may intervene in cases of rapid and extreme movement by the currency price in either direction. It buys or sells from its own currency reserves to stabilize the value.;;;;;;;;;;;;;
monetization_of_debt;Monetization of Debt;;;;;;;;;;;;;
monetization_of_debt_desc;By monetizing the debt, the Central Bank could artificially decrease the fiscal deficit and increase the money supply of the country. It would print new money and use it to purchase public debt instruments (bonds and bills) issued by the Treasury. This has the effect of moving the debt off of the public balance sheet, with the Central Bank remitting the balance of the interest earnings back to the Treasury on a regular basis.;;;;;;;;;;;;;
#Philosophy Inventions;;;;;;;;;;;;;;
montesquieu;Montesquieu;;;;;;;;;;;;;
montesquieu_desc;Charles-Louis de Secondat, Baron de La Brède et de Montesquieu was a French lawyer and political philosopher. He was best known for his support of constitutional government with a clear separation of powers. In his most famous work, 'The Spirit of the Laws (1748),' Montesquieu developed a series of classification sytems to describe governments and societies. He divided French society into three classes: the monarchy, the aristocracy and the commons, and he said that they should be equally dependent on and separate from each other. Government administration was divided into three branches, the executive, legislative, and the judicial. His separation of powers later became embedded in the U.S. and other modern constitutions. He popularized the term 'Despotism' by describing it as one of the three basic forms of government, along with Monarchy and Republic.;;;;;;;;;;;;;
rousseau;Jean-Jacques Rousseau;;;;;;;;;;;;;
rousseau_desc;Jean-Jacques Rousseau was a French writer and philosopher. Rousseau's many publications provided a central inspiration for the French Revolution. In 'Discourse on the Origin and Basis of Inequality Among Men (1754),' Rousseau refuted Hobbes' conception of the Social Contract as being imposed on the masses by the powerful in society, thereby instituting inequality into the civil society. In 'The Social Contract (1762) Rousseau argued against the divine right of monarchs and asserted that sovereignty resides with the people. However, he argued that government must be separate from the legislative power of the sovereignty for the application of laws and that it was the duty of the people to abolish an overreaching government. Under his version of the Social Contract, the people had a right of freedom to withdraw from it except in time of need.;;;;;;;;;;;;;
denis_diderot;Denis Diderot;;;;;;;;;;;;;
denis_diderot_desc;Denis Diderot as a French philosopher and writer best known as a coauthor and editor of the 'Encyclopédie, ou dictionnaire raisonné des sciences, des arts et des métiers' with Jean le Rond d'Alembert between 1751 and 1772. The Encyclopedia was the most comprehensive collection of Enlightenment thought and knowledge in every field from philosophy and the arts to science and technology. Its contributors included Diderot himself and most of his leading contemporaries including Montesquieu, Voltaire, and Rousseau. Diderot's support for religious and political freedoms and the importance of modern science and industry was opposed by the aristocratic society in France. His encyclopedia was officially suppressed in 1759 and he had to complete much of the work on his own thereafter.;;;;;;;;;;;;;
immanuel_kant;Immanuel Kant;;;;;;;;;;;;;
immanuel_kant_desc;Immanuel Kant was a German philosopher, highly influential in many fields such as metaphysics, ethics, aesthetics,and political philosophy. He promoted as a central theme of the Enlightenment the application of reason to sujective experiences in order to derive knowledge. Kant published 'The Critique of Pure Reason (1781)' in which he argued for a 'Copernican revolution' in philosophy. Kant's doctrine became known as Transcendental Idealism. Kant believed that humans do not experience the world in a direct way, but in a phenomenal way using our senses. These experiences are thus purely subjective and incapable of comprehension as they are (in and of themselves) until processed through Reason. He stated that concepts of mathematics, space and time were transcendental. That is, they were necessary preconditions for the possibilities of experience. His theories influenced a wide spectrum of thinkers and scientists within many disciplines.;;;;;;;;;;;;;
david_hume;David Hume;;;;;;;;;;;;;
david_hume_desc;David Hume was a Scottish philosopher, historian and essayist, highly influential in the fields of empiricism and skepticism. Hume argued in 'A Treatise of Human Nature (1739)' that the psychological basis for human behavior was desire rather than reason. He rejected the views of Locke that humans were born with innate ideas, believing instead that knowledge is derived solely from direct experience. Hume wrote that moral actions came from passions and were intrinsically motivated, rather than derived from Reason. He believed in the compatibility of scientific determinism with the concept of free will. The exercise of liberty in fact requires the uniform physical laws governing the natural world, or else our exercise of free will would be nothing more than an act of chance. Hume influenced a diverse group of contemporary and subsequent writers including William James, Adam Smith and Kant.;;;;;;;;;;;;;
mary_wollstonecraft;Mary Wollstonecraft;;;;;;;;;;;;;
mary_wollstonecraft_desc;Mary Wollstonecraft was an English philosopher and writer who was an early proponent of women's rights. She criticized Rousseau's subordination of women to a solely domestic role. In 'Vindication of the Rights of Woman (1792)' she argued that women only appeared to be inferior to men due to a lack of education. Wollstonecraft believed in treating men and women equally before God as rational, thinking beings, although she conceded a vague predominance of men in a physical sense.;;;;;;;;;;;;;
cesare_beccaria;Cesare Beccaria;;;;;;;;;;;;;
cesare_beccaria_desc;Cesare Marquis Beccaria-Bonesana was an Italian jurist and philosopher. He was best known for his 1764 treatise 'On Crime and Punishments.' Beccaria argued against torture and for the abolition of the death penalty. He believed that the state did not possess the right to take lives and because capital punishment was neither a useful nor a necessary deterrent to crime. A number of his principles such as the proportionality and promptness of punishment continue to form the basis of criminal justice in modern societies.;;;;;;;;;;;;;
thomas_jefferson;Thomas Jefferson;;;;;;;;;;;;;
thomas_jefferson_desc;Thomas Jefferson was one of the 'Founding Fathers' of the United States of America. Jefferson wrote the Declaration of Independence in 1776, in which he asserted that all men had "certain inalienable rights." He believed in the paramount importance of individual liberties, and argued that liberty should only be limited insofar as it infringed upon the equal rights and liberties of others. Jefferson served as the Third President of the United States from 1801 to 1809 and worked to limit the power of the federal government, favoring decentralization and protecting the rights of individuals. Jefferson promoted science and education and believed in a wall of separation between church and state.;;;;;;;;;;;;;
#Psychology Inventions;;;;;;;;;;;;;;
psychological_intelligence;Psychological Intelligence;;;;;;;;;;;;;
psychological_intelligence_desc;This is the concurrent development to Experimental Psychology that focuses on the use of measurement and mathematics to classify individuals by their development. Beginning with Sir Francis Galton and continuing through Alfred Binet, Charles Spearman, and others, the study of intelligence would produce many different ways of measuring the mental abilities of people. Intelligence theorists would propose methods by which individuals and society could improve itself; they also inspired darker movements such as the Nazis to try to eliminate those considered unfit. Today's IQ test is the direct legacy of intelligence measurement in psychology.;;;;;;;;;;;;
sigmund_freud;Sigmund Freud;;;;;;;;;;;;;
sigmund_freud_desc;Sigmund Freud was an Austrian psychologist who founded the discipline of Psychoanalysis. Freud focused on the unconscious mind, dividing it into the id, ego, and superego. Freud believed that unconscious motivations guided the behavior of his patients and these need to be identified by looking for thoughts and actions that did not fit normal explanation. Manifestation of sexual and aggressive drives were most likely explanations for the differences observed in personality.;;;;;;;;;;;;;
carl_jung;Carl Jung;;;;;;;;;;;;;
carl_jung_desc;Carl Jung was a Swiss psychiatrist and contemporary of Freud. Jung proposed a second, deeper level of collective unconscious, where a number of universal personality types known as archetypes were formed from patterns of emotions and experiences. Jung pioneered dream analysis, arguing that archetypes, complexes and motives manifested themselves through dreams. He was influential in developing the concepts of synchronicity, introversion and extroversion.;;;;;;;;;;;;;
