Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
constitution_suspended_title;The Ordinances of Saint-Cloud;;;;;;;;;;;;;
constitution_suspended_desc;The Ordinances of Saint-Cloud suspended the liberty of the press, dissolved the newly elected Chamber of Deputies and excluded the commercial middle-class from future elections. It is a great step to restore the power of the Bourbons !;;;;;;;;;;;;;
abolishment_of_serfdom_title;Abolishment of Serfdom;;;;;;;;;;;;;
abolishment_of_serfdom_desc;Today is the day to abolish backward institution of serfdom and take the first step towards modern agriculture.;;;;;;;;;;;;;
land_purchase_initiative_title;Land Purchase Initiative;;;;;;;;;;;;;
land_purchase_initiative_desc;Although our agriculture is no longer bound by the serfdom, feudal relations are still common in the countryside, ironically to embrace true capitalism we need state inspired stimulation to brake centuries old privileges.;;;;;;;;;;;;;
partition_of_land_title;Partition of Land;;;;;;;;;;;;;
partition_of_land_desc;Capitalism isn't just, numerous land reforms caused great suffering to the smallfolk, and now we have to ease this suffering by just partition of land.;;;;;;;;;;;;;
collectivization_of_agriculture_title;Collectivization of Agriculture;;;;;;;;;;;;;
collectivization_of_agriculture_desc;Only the state-led agriculture may pave our way to utopia, to truly industrial and equal society.;;;;;;;;;;;;;
HND_fascist_dictatorship;Hindustan;Hindustan;Hindustan;;;;;;;;;;;
HND_absolute_monarchy;Hindustani Empire;Hindustani Empire;Hindustani Empire;;;;;;;;;;;
HND_absolute_monarchy2;East Indian Company;Hindustani Empire;Hindustani Empire;;;;;;;;;;;
HND_absolute_monarchy3;Raj;Hindustani Empire;Hindustani Empire;;;;;;;;;;;
HND_prussian_constitutionalism;Hindustani Empire;Hindustani Empire;Hindustani Empire;;;;;;;;;;;
HND_prussian_constitutionalism2;East Indian Company;Hindustani Empire;Hindustani Empire;;;;;;;;;;;
HND_prussian_constitutionalism3;Raj;Hindustani Empire;Hindustani Empire;;;;;;;;;;;
HND_hms_government;Hindustani Empire;Hindustani Empire;Hindustani Empire;;;;;;;;;;;
HND_hms_government2;East Indian Company;Hindustani Empire;Hindustani Empire;;;;;;;;;;;
HND_hms_government3;Raj;Hindustani Empire;Hindustani Empire;;;;;;;;;;;
germans_of_the_east_title;Germans of the East;;;;;;;;;;;;;
germans_of_the_east_desc;Over the time the fate led some of our fellow Germans to seek the fortune and better life on the east, now as a conscious nation we can hope that one day the reunion with our eastern brothers will be possible.;;;;;;;;;;;;;
