Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
PROV848;Kandiye;;;;;;;;;;;;;
EGY_843;Ege Adalari;;;;;;;;;;;;;
PROV831;Yenisehir;;;;;;;;;;;;;
PROV832;Golos;;;;;;;;;;;;;
PROV833;Tirhala;;;;;;;;;;;;;
TUR_832;Teselya;;;;;;;;;;;;;
PROV826;Kérkyra;;;;;;;;;;;;;
PROV827;Zákynthos;;;;;;;;;;;;;
PROV847;Hanya;;;;;;;;;;;;;
PROV838;Chalkís;;;;;;;;;;;;;
PROV805;Selânik;;;;;;;;;;;;;
PROV821;Vodina;;;;;;;;;;;;;
PROV820;Gerebena;;;;;;;;;;;;;
PROV822;Polyoroz;;;;;;;;;;;;;
PROV3342;Kilkis;;;;;;;;;;;;;
PROV842;Pátra;;;;;;;;;;;;;
AUS_624;Burgenland;;;;;;;;;;;;;
PROV368;Queen Charlotte Islands;;;;;;;;;;;;;
PROV2548;Igdir;;;;;;;;;;;;;
PROV1179;al-Hudaydah;;;;;;;;;;;;;
PROV1841;al-Fashir;;;;;;;;;;;;;
PROV928;Rewanduz;;;;;;;;;;;;;
PROV2196;Brus Laguna;;;;;;;;;;;;;
PROV1091;Tskhinval;;;;;;;;;;;;;
PROV2712;Skagerrak;;;;;;;;;;;;;
PROV2711;Kattegat;;;;;;;;;;;;;
PROV433;Nevers;;;;;;;;;;;;;
PROV946;Lépel;;;;;;;;;;;;;
PROV947;Pastavy;;;;;;;;;;;;;
PROV940;Brest-Litovsk;;;;;;;;;;;;;
PROV937;Pruzhany;;;;;;;;;;;;;
PROV939;Pinsk;;;;;;;;;;;;;
PROV509;Sevilla;;;;;;;;;;;;;
PROV677;Akerman;;;;;;;;;;;;;
PROV834;Athína;;;;;;;;;;;;;
PROV3293;Bayburt;;;;;;;;;;;;;
PROV3294;al-Malikiyah;;;;;;;;;;;;;
PROV1119;Kermanshah;;;;;;;;;;;;;
PROV1117;Sanandaj;;;;;;;;;;;;;
PROV1118;Saqqez;;;;;;;;;;;;;
PROV673;Cahul;;;;;;;;;;;;;
PROV3286;Steinamanger;;;;;;;;;;;;;
PROV2638;Zabul;;;;;;;;;;;;;
PROV2643;Hajjiabad;;;;;;;;;;;;;
PROV3258;Kech;;;;;;;;;;;;;
PROV1210;Faizabad;;;;;;;;;;;;;
PROV8;Kuala Kelantan;;;;;;;;;;;;;
PROV10;San Khew Jong;;;;;;;;;;;;;
PROV3275;Tekalong;;;;;;;;;;;;;
PROV3276;Kutai Timur;;;;;;;;;;;;;
PROV3277;Hultschin;;;;;;;;;;;;;
PROV3278;Manifa;;;;;;;;;;;;;
PROV3279;Kelmentsi;;;;;;;;;;;;;
PROV3281;Fraustadt;;;;;;;;;;;;;
PROV3282;Olsnitz;;;;;;;;;;;;;
PROV3283;Branau;;;;;;;;;;;;;
PROV3284;Môle St-Nicolas;;;;;;;;;;;;;
PROV3285;Frauenstadt;;;;;;;;;;;;;
PROV3287;Olivenza;;;;;;;;;;;;;
PROV3288;Amfissa;;;;;;;;;;;;;
PROV3289;Tschakathurn;;;;;;;;;;;;;
PROV3280;Edmundston;;;;;;;;;;;;;
PROV3292;Al Salman;;;;;;;;;;;;;
PROV3290;Bosilegrad;;;;;;;;;;;;;
PROV3291;Kumanova;;;;;;;;;;;;;
PROV521;Lisboa;;;;;;;;;;;;;
RUS_994;Ingriya;;;;;;;;;;;;;
PROV3274;Svaneti;;;;;;;;;;;;;
PROV2095;Dithakong;;;;;;;;;;;;;
SWI_603;Mittelland;;;;;;;;;;;;;
SWI_607;Région Lémanique;;;;;;;;;;;;;
SWI_2568;Ticino;;;;;;;;;;;;;
PROV3273;Rumah;;;;;;;;;;;;;
PROV3270;Wetzlar;;;;;;;;;;;;;
PROV3271;Jura;;;;;;;;;;;;;
PROV3272;Brig;;;;;;;;;;;;;
BEL_387;Vlaanderen;;;;;;;;;;;;;
BEL_394;Wallonie;;;;;;;;;;;;;
PROV609;Sion;;;;;;;;;;;;;
PROV1623;Songjin;;;;;;;;;;;;;
PROV388;Brugge;;;;;;;;;;;;;
PROV389;Gent;;;;;;;;;;;;;
PROV390;Antwerpen;;;;;;;;;;;;;
PROV3269;Portsmouth;;;;;;;;;;;;;
PROV3268;Exeter;;;;;;;;;;;;;
PROV3267;Paderborn;;;;;;;;;;;;;
PROV3266;San Marino;;;;;;;;;;;;;
PROV3265;Essen;;;;;;;;;;;;;
PROV567;Gießen;;;;;;;;;;;;;
FRA_432;Franche-Comté;;;;;;;;;;;;;
FRA_411;Lorraine;;;;;;;;;;;;;
FRA_406;Champagne;;;;;;;;;;;;;
PROV3263;Fort William;;;;;;;;;;;;;
PROV3264;Nicobar Islands;;;;;;;;;;;;;
PROV882;Trebizond;;;;;;;;;;;;;
PROV861;Skutarion;;;;;;;;;;;;;
PROV828;Adrianople;;;;;;;;;;;;;
PROV860;Kostantiniyye;;;;;;;;;;;;;
PROV869;Smyrna;;;;;;;;;;;;;
RUS_1008;Moskva;;;;;;;;;;;;;
PROV958;Kyiv;;;;;;;;;;;;;
PROV603;Zürich;;;;;;;;;;;;;
PROV1017;Oryol;;;;;;;;;;;;;
PROV1008;Moskva;;;;;;;;;;;;;
PROV372;København;;;;;;;;;;;;;
PROV809;Sofiya;;;;;;;;;;;;;
PROV619;Wien;;;;;;;;;;;;;
RUS_958;Kyiv;;;;;;;;;;;;;
PROV978;Kharkiv;;;;;;;;;;;;;
PROV744;Firenze;;;;;;;;;;;;;
PROV749;Roma;;;;;;;;;;;;;
PROV724;Genova;;;;;;;;;;;;;
PROV726;Mailand;;;;;;;;;;;;;
PROV754;Napoli;;;;;;;;;;;;;
PROV729;Venedig;;;;;;;;;;;;;
PROV720;Torino;;;;;;;;;;;;;
PROV731;Esten;;;;;;;;;;;;;
PROV2721;Heligoland Bight;;;;;;;;;;;;;
RUS_959;Volyn;;;;;;;;;;;;;
druze;Druze;;;;;;;;;;;;;
PROV910;Azraq;;;;;;;;;;;;;
PROV2582;Cattaro;;;;;;;;;;;;;
PROV1839;al-Fula;;;;;;;;;;;;;
PROV1806;Bayuda;;;;;;;;;;;;;
PROV2046;Mbeya;;;;;;;;;;;;;
PROV1850;Keren;;;;;;;;;;;;;
AUS_733;Friuli;;;;;;;;;;;;;
PAP_741;Emilia-Romagna;;;;;;;;;;;;;
mining_district;Mining District;;;;;;;;;;;;;
new_world_semidesert;Semidesert;;;;;;;;;;;;;
new_world_desert;Desert;;;;;;;;;;;;;
new_world_boreal;Taiga;;;;;;;;;;;;;
new_world_montane_tundra;Alpine Tundra;;;;;;;;;;;;;
new_world_arctic;Tundra;;;;;;;;;;;;;
new_world_mountain;Montane Grassland;;;;;;;;;;;;;
new_world_jungle;Jungle;;;;;;;;;;;;;
new_world_plains;Grassland;;;;;;;;;;;;;
new_world_small_island;Island;;;;;;;;;;;;;
arid_climate;Arid Climate;;;;;;;;;;;;;
CANAL_6;English Channel;;;;;;;;;;;;;
GRE_837;Stereá Elláda;;;;;;;;;;;;;
GRE_826;Peloponnisos;;;;;;;;;;;;;
#EGY_846;Nisiá Aigaíou;;;;;;;;;;;;;
PROV2669;Sünders;;;;;;;;;;;;;
PROV3262;Beilun;;;;;;;;;;;;;
PROV3261;Pescara;;;;;;;;;;;;;
PROV2351;Magdalena;;;;;;;;;;;;;
PROV3260;Sado;;;;;;;;;;;;;
PROV1531;Tombara;;;;;;;;;;;;;
PROV2537;Birara;;;;;;;;;;;;;
PROV158;Grand Portage;;;;;;;;;;;;;
PROV29;Kyzylkum;;;;;;;;;;;;;
PROV2595;Nunavut;;;;;;;;;;;;;
PROV25;Old Bow Fort;;;;;;;;;;;;;
PROV6;Selkirk;;;;;;;;;;;;;
PROV35;Fort Pitt;;;;;;;;;;;;;
PROV28;Jasper;;;;;;;;;;;;;
PROV26;Rocky Mountain House;;;;;;;;;;;;;
PROV22;Buckingham House;;;;;;;;;;;;;
PROV24;Etzikom Coulee;;;;;;;;;;;;;
PROV34;Fort Carlton;;;;;;;;;;;;;
PROV33;Battleford;;;;;;;;;;;;;
PROV41;Fort Ellice;;;;;;;;;;;;;
PROV30;Chimney Coulee;;;;;;;;;;;;;
PROV2594;Osnaburgh House;;;;;;;;;;;;;
PROV49;Rat Portage;;;;;;;;;;;;;
PROV52;Orillia;;;;;;;;;;;;;
PROV75;Port-Aux-Basques;;;;;;;;;;;;;
PROV69;Petit-Sault;;;;;;;;;;;;;
PROV683;Waldenburg;;;;;;;;;;;;;
PROV43;Clarksville;;;;;;;;;;;;;
PROV134;Fort Parker;;;;;;;;;;;;;
PROV135;Llano Estacado;;;;;;;;;;;;;
PROV85;Sonoma;;;;;;;;;;;;;
urban;Urban;;;;;;;;;;;;;
FRA_1901;Houet;;;;;;;;;;;;;
ASH_1910;Volta;;;;;;;;;;;;;
PROV155;Fort Snelling;;;;;;;;;;;;;
PROV156;Fort Renville;;;;;;;;;;;;;
PROV157;Fort Ripley;;;;;;;;;;;;;
PROV92;Kullyspell;;;;;;;;;;;;;
PROV93;Fort Hall;;;;;;;;;;;;;
PROV123;Fort Robidoux;;;;;;;;;;;;;
PROV124;Bordeaux's Post;;;;;;;;;;;;;
PROV125;Fontenelle's Post;;;;;;;;;;;;;
PROV126;Fort Leavenworth;;;;;;;;;;;;;
PROV127;Fort Mann;;;;;;;;;;;;;
PROV113;Gallatin Valley;;;;;;;;;;;;;
PROV117;Fort Clark;;;;;;;;;;;;;
PROV118;Fort James;;;;;;;;;;;;;
PROV119;Fort Union;;;;;;;;;;;;;
PROV122;Fort Pierre;;;;;;;;;;;;;
PROV121;Fort Cedar;;;;;;;;;;;;;
PROV120;Fort Kiowa;;;;;;;;;;;;;
PROV114;Fort Owen;;;;;;;;;;;;;
PROV115;Fort Benton;;;;;;;;;;;;;
PROV116;Fort Van Buren;;;;;;;;;;;;;
PROV131;Fort Washita;;;;;;;;;;;;;
PROV130;Fort Gibson;;;;;;;;;;;;;
PROV111;Fort Bonneville;;;;;;;;;;;;;
PROV112;Fort Laramie;;;;;;;;;;;;;
PROV106;Bent's Fort;;;;;;;;;;;;;
PROV2702;Alty-Kuduk;;;;;;;;;;;;;
PROV686;Merv;;;;;;;;;;;;;
BUR_1334;Mandalay;;;;;;;;;;;;;
PROV579;Chiloé;;;;;;;;;;;;;
PROV574;Koblenz;;;;;;;;;;;;;
PROV547;Greifswald;;;;;;;;;;;;;
PROV57;Bytown;;;;;;;;;;;;;
PROV2036;Mzizima;;;;;;;;;;;;;
PROV2681;Taipei;;;;;;;;;;;;;
PROV1485;Tainan;;;;;;;;;;;;;
PROV2562;Taitung;;;;;;;;;;;;;
PROV1743;Nordhorn;;;;;;;;;;;;;
PROV1738;al-Jaghbub;;;;;;;;;;;;;
PROV2585;al-Jawf;;;;;;;;;;;;;
PROV1742;Wath;;;;;;;;;;;;;
PROV2016;Mpika;;;;;;;;;;;;;
PROV2017;Mwansabombwe;;;;;;;;;;;;;
PROV3104;Lake Nyasa;;;;;;;;;;;;;
PROV702;Lemberg;;;;;;;;;;;;;
PROV952;Tarnopol;;;;;;;;;;;;;
PROV2605;Ngaanyatjarraku;;;;;;;;;;;;;
PROV2601;Wilkinkarra;;;;;;;;;;;;;
PROV2495;Tirari;;;;;;;;;;;;;
PROV1990;Kindu;;;;;;;;;;;;;
PROV1991;Rusozi;;;;;;;;;;;;;
PROV2471;Bathurst;;;;;;;;;;;;;
PROV2496;Nullarbor;;;;;;;;;;;;;
PROV2603;Chanamee;;;;;;;;;;;;;
PROV2507;Mparntwe;;;;;;;;;;;;;
PROV2505;Port Essington;;;;;;;;;;;;;
RUS_973;Kherson;;;;;;;;;;;;;
RUS_955;Odessa;;;;;;;;;;;;;
RUS_976;Yekaterinoslav;;;;;;;;;;;;;
PROV3107;Lake Baikal;;;;;;;;;;;;;
PROV2589;Tsushima;;;;;;;;;;;;;
PROV1724;Shetland;;;;;;;;;;;;;
PROV1858;Aussa;;;;;;;;;;;;;
new_world_plantation_island;Plantation Island;;;;;;;;;;;;;
australia_new_zealand;Oceania;;;;;;;;;;;;;
polynesia;Polynesia;;;;;;;;;;;;;
desert;Desert;;;;;;;;;;;;;
semidesert;Semidesert;;;;;;;;;;;;;
small_island;Island;;;;;;;;;;;;;
coral_island;Atoll;;;;;;;;;;;;;
forest;Forest;;;;;;;;;;;;;
boreal;Taiga;;;;;;;;;;;;;
arctic;Tundra;;;;;;;;;;;;;
plains;Grassland;;;;;;;;;;;;;
hills;Grassland Hills;;;;;;;;;;;;;
dryhills;Dry Grassland Hills;;;;;;;;;;;;;
mountain;Montane Grassland;;;;;;;;;;;;;
montane_tundra;Alpine Tundra;;;;;;;;;;;;;
montane_forest;Montane Forest;;;;;;;;;;;;;
savanna;Savanna;;;;;;;;;;;;;
adana;Farmlands;;;;;;;;;;;;;
ahmedabad;Grassland;;;;;;;;;;;;;
aleppo;Semidesert;;;;;;;;;;;;;
amman;Semidesert;;;;;;;;;;;;;
andorra;Montane Grassland;;;;;;;;;;;;;
antakya;Montane Forest;;;;;;;;;;;;;
aqaba;Semidesert;;;;;;;;;;;;;
arkhangelsk;Taiga;;;;;;;;;;;;;
ascension;Island;;;;;;;;;;;;;
asuncion;Grassland;;;;;;;;;;;;;
ava;Grassland Hills;;;;;;;;;;;;;
azores;Island;;;;;;;;;;;;;
bahrain;Island;;;;;;;;;;;;;
bandar_abbas;Coastal Desert;;;;;;;;;;;;;
basra;Marsh;;;;;;;;;;;;;
batumi;Grassland Hills;;;;;;;;;;;;;
beirut;Semidesert;;;;;;;;;;;;;
belgorod;Farmlands;;;;;;;;;;;;;
bukhara;Semidesert;;;;;;;;;;;;;
bushire;Coastal Desert;;;;;;;;;;;;;
cetinje;Montane Grassland;;;;;;;;;;;;;
chania;Montane Grassland;;;;;;;;;;;;;
chisinau;Grassland;;;;;;;;;;;;;
cluj;Grassland;;;;;;;;;;;;;
constanta;Marsh;;;;;;;;;;;;;
cordoba;Grassland Hills;;;;;;;;;;;;;
cordova;Grassland Hills;;;;;;;;;;;;;
cartagena;Steppe;;;;;;;;;;;;;
curacao;Island;;;;;;;;;;;;;
curitiba;Montane Forest;;;;;;;;;;;;;
cusco;Montane Grassland;;;;;;;;;;;;;
derbent;Grassland Hills;;;;;;;;;;;;;
dubai;Coastal Desert;;;;;;;;;;;;;
easter_island;Island;;;;;;;;;;;;;
elba;Island;;;;;;;;;;;;;
falklands;Island;;;;;;;;;;;;;
flagstaff;Semi-Desert Mountains;;;;;;;;;;;;;
fort_ross;Forest;;;;;;;;;;;;;
giza;Floodplain Farmlands;;;;;;;;;;;;;
granada;Dry Mountains;;;;;;;;;;;;;
grodno;Farmlands;;;;;;;;;;;;;
guadalajara;Farmlands;;;;;;;;;;;;;
halifax;Forest;;;;;;;;;;;;;
hawaii;Plantation Island;;;;;;;;;;;;;
iasi;Grassland;;;;;;;;;;;;;
igdir;Montane Grassland;;;;;;;;;;;;;
iraklion;Grassland Hills;;;;;;;;;;;;;
isle_of_man;Island;;;;;;;;;;;;;
jamaica;Plantation Island;;;;;;;;;;;;;
kalat;Semi-Desert Mountains;;;;;;;;;;;;;
kashgar;Dry Grassland Hills;;;;;;;;;;;;;
kaunas;Forest;;;;;;;;;;;;;
kermanshah;Montane Grassland;;;;;;;;;;;;;
khiva;Steppe;;;;;;;;;;;;;
kobe;Farmlands;;;;;;;;;;;;;
kodiak;Tundra;;;;;;;;;;;;;
kokand;Grassland Hills;;;;;;;;;;;;;
konya;Grassland Hills;;;;;;;;;;;;;
kovel;Marsh;;;;;;;;;;;;;
la_coruna;Forest Hills;;;;;;;;;;;;;
lima;Dry Grassland Hills;;;;;;;;;;;;;
madeira;Island;;;;;;;;;;;;;
mendoza;Dry Grassland Hills;;;;;;;;;;;;;
merida;Jungle;;;;;;;;;;;;;
minsk;Marsh;;;;;;;;;;;;;
mogadishu;Savanna;;;;;;;;;;;;;
mombasa;Savanna;;;;;;;;;;;;;
monterrey;Semidesert;;;;;;;;;;;;;
monzo;Savanna;;;;;;;;;;;;;
mosul;Grassland;;;;;;;;;;;;;
muscat;Semi-Desert Mountains;;;;;;;;;;;;;
nagpur;Grassland Hills;;;;;;;;;;;;;
nicosia;Grassland Hills;;;;;;;;;;;;;
novocherkassk;Grassland;;;;;;;;;;;;;
oaxaca;Grassland;;;;;;;;;;;;;
oregon_city;Forest Hills;;;;;;;;;;;;;
ouro_preto;Montane Forest;;;;;;;;;;;;;
podgorica;Montane Grassland;;;;;;;;;;;;;
paramaribo;Farmlands;;;;;;;;;;;;;
poltava;Mining District;;;;;;;;;;;;;
porto_alegre;Grassland Hills;;;;;;;;;;;;;
potosi;Dry Grassland Hills;;;;;;;;;;;;;
pretoria;Mining District;;;;;;;;;;;;;
qom;Dry Grassland Hills;;;;;;;;;;;;;
recife;Farmlands;;;;;;;;;;;;;
riyadh;Semidesert;;;;;;;;;;;;;
rosario;Farmlands;;;;;;;;;;;;;
sabzevar;Dry Grassland Hills;;;;;;;;;;;;;
salonika;Farmlands;;;;;;;;;;;;;
salvador_de_bahia;Farmlands;;;;;;;;;;;;;
san_felipe;Forest Hills;;;;;;;;;;;;;
sanaa;Semi-Desert Mountains;;;;;;;;;;;;;
santo_domingo;Farmlands;;;;;;;;;;;;;
simferopol;Grassland;;;;;;;;;;;;;
simla;Montane Forest;;;;;;;;;;;;;
sinop;Forest Hills;;;;;;;;;;;;;
sitka;Alpine Tundra;;;;;;;;;;;;;
skopje;Farmlands;;;;;;;;;;;;;
smyrna;Farmlands;;;;;;;;;;;;;
sochi;Montane Grassland;;;;;;;;;;;;;
sokoto;Semidesert;;;;;;;;;;;;;
surat;Grassland;;;;;;;;;;;;;
szombathely;Farmlands;;;;;;;;;;;;;
taipei;Grassland;;;;;;;;;;;;;
tampa;Marsh;;;;;;;;;;;;;
tananarive;Montane Forest;;;;;;;;;;;;;
tenerife;Island;;;;;;;;;;;;;
thimpu;Montane Grassland;;;;;;;;;;;;;
tortola;Island;;;;;;;;;;;;;
trabzon;Montane Forest;;;;;;;;;;;;;
tucuman;Dry Grassland Hills;;;;;;;;;;;;;
turkestan;Dry Grassland Hills;;;;;;;;;;;;;
urga;Dry Grassland Hills;;;;;;;;;;;;;
valparaiso;Coastal Desert;;;;;;;;;;;;;
