EVTDESC199045;$COUNTRY_ADJ$ Chad has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nChad is a poor colony, with little possibility of agriculture due to its location in the Sahel. The main proposal seem to be focusing on cotton. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB199046;A mix of cotton and rubber might be what we need.;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199046;Production in $COUNTRY_ADJ$ Cameroon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199046;$COUNTRY_ADJ$ Cameroon has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nCameroon is a fertile colony, with a big potential for coffee and cotton plantation in the highlands and rubber in the jungle to the south. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB199046;A mix of cotton and rubber might be what we need.;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199047;Production in $COUNTRY_ADJ$ Gabon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199047;$COUNTRY_ADJ$ Gabon has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nGabon is a small colony and the jungle leaves small space for production. There's potential for rubber extraction from the jungle as well as some money to be made in the ivory trade. Alternatively, we can try incentiving the fruit business. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTC199047;We could use some fruit production.;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199048;Production in $COUNTRY_ADJ$ Congo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199048;$COUNTRY_ADJ$ Congo has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nCongo is a small colony and the jungle leaves small space for production. There's great potential for rubber extraction from the jungle as well as some money to be made in coffee plantation. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTC199048;Let's focus on rubber and tropical wood.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199049;Production in $COUNTRY_ADJ$ Congo Free State;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199049;$COUNTRY_ADJ$ Congo Free State has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nCongo Free State is the biggest colony in Africa and has a huge potential for a variety of commodities. There's great potential for rubber extraction from the jungle, ivory trade in the capital as well as money to be made in coffee, cotton, and tea plantations, not to mention the mineral riches. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB199049;Coffee and cotton plantations would help our economy.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTC199049;Focus on tea and tropical wood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199050;Production in $COUNTRY_ADJ$ Zambia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199050;Zambia, known to the British as Northern Rhodesia, has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nZambia is a fertile colony with potential for coffee, cotton and tobacco production. Our surveyors also report copper and perhaps even coal, but they'd need more money to be sure. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB199050;Pay the surveyors to find coal and import some coffee seeds. §R(Pay or owe 100,000¤)§W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTC199050;We should focus on cotton production.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTD199050;Tobacco is all the rage in Europe right now.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTC199051;We must expand our tea production.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199051;Production in $COUNTRY_ADJ$ Kenya;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199051;$COUNTRY_ADJ$ Kenya has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nKenya is a fertile colony with potential for coffee, tea, cotton and tobacco production. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTC199051;We must expand our tea production.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199052;Production in $COUNTRY_ADJ$ Tanganyika;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199052;$COUNTRY_ADJ$ Tanganyika has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nTanganyika is a fertile colony with potential for coffee, tea, cotton and tobacco production. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB199052;Coffee and tobacco should be the priority.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199053;Production in $COUNTRY_ADJ$ Mali;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199053;$COUNTRY_ADJ$ Mali has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nMali has potential for cotton, tobacco or coffee production. There are reports of small-scale gold production, but if we aim to have viable quantities of gold production we will need to spend money on mineral prospecting. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB199053;Carry on as normal but thoroughly search for mineral riches. §R(Pay or owe 100,000¤)§W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTD199053;Let's spare some space for tobacco production.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTE199053;The demand for coffee is ever increasing.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199054;Production in $COUNTRY_ADJ$ Ubangi-Shari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199054;$COUNTRY_ADJ$ Ubangi-Shari has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nUbangi-Shari has potential for cotton and coffee production, rubber extraction as well as ivory trade in the east. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199055;Production in $COUNTRY_ADJ$ Nyasaland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199055;$COUNTRY_ADJ$ Nyasaland has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nNyasaland has potential for cotton, coffee, tea and tobacco production, the main problem being the lack of available space for plantations. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199056;Production in $COUNTRY_ADJ$ Angola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199056;$COUNTRY_ADJ$ Angola has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nAngola is a fertile colony and has potential for cotton, coffee and tobacco production. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199057;Production in $COUNTRY_ADJ$ Mozambique;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199057;$COUNTRY_ADJ$ Mozambique has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nMozambique is a fertile colony and has potential for cotton, tea, coffee and tobacco production. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199058;Production in $COUNTRY_ADJ$ Uganda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199058;$COUNTRY_ADJ$ Uganda has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nUganda is a fertile colony and has potential for cotton, tea, coffee and tobacco production. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199059;Production in $COUNTRY_ADJ$ Bechuanaland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199059;$COUNTRY_ADJ$ Bechuanaland has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nBechuanaland is not a particularly fertile colony and has small potential for cotton, fruit or tobacco production. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199060;Production in $COUNTRY_ADJ$ Sudan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199060;$COUNTRY_ADJ$ Sudan has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nSudan is an isolated colony. There's potential for cotton, coffee or tobacco production, as well as talk of gold to be found. But we will have to invest money to reach the country's full potential. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB199060;We should focus on cotton, but look for mineral riches. §R(Pay or owe 100,000¤)§W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTC199060;We should focus on coffee, but look for mineral riches. §R(Pay or owe 100,000¤)§W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTD199060;We should focus on tobacco, but look for mineral riches. §R(Pay or owe 100,000¤)§W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199061;Production in $COUNTRY_ADJ$ Ghana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
